Gene = URM1
index = 1537
Annotated 5SS: [   97  6788 16579 17991]
Annotated 3SS: [ 6716 16496 17941 18346]
SMsplice 5SS: [   97  6788 16579 17991]
SMsplice 3SS: [ 6675 16496 17941 18346]
top_k =  100
Partition function (log Z): -1.6409772477657665

Sorted 5' Splice Sites (High to Low Probability):
Position 6788: 0.9999999999999994
Position 16579: 0.9999765982377512
Position 97: 0.9990281680639614
Position 1253: 0.4692289414828851
Position 17991: 0.39985400332322946
Position 826: 0.2570781260503522
Position 13497: 0.21923666043635467
Position 13327: 0.20233982273652834
Position 18145: 0.1768184648136247
Position 2316: 0.10854252615895599
Position 3022: 0.048022411590272665
Position 18211: 0.03548105302277582
Position 659: 0.03274068708571322
Position 943: 0.03249206733863979
Position 18492: 0.01341001346967595
Position 974: 0.012375552362763748
Position 18088: 0.010001252359351412
Position 19135: 0.004455275731256164
Position 1687: 0.000548735007444845
Position 76: 0.00030438755419401846
Position 86: 0.0002684172722672203
Position 213: 0.00020927752322964243
Position 265: 6.55683508141139e-05
Position 517: 5.8005629729742355e-05
Position 357: 4.575247805611177e-05
Position 16610: 2.340176224794973e-05
Position 91: 1.0354442987710304e-05
Position 366: 6.663848562244309e-07
Position 25: 4.5524066891971725e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16496: 0.9999999999999993
Position 18346: 0.8495867937953435
Position 17941: 0.6439491323490961
Position 6716: 0.5690419635574383
Position 6675: 0.4309580364425611
Position 13182: 0.4215764831728828
Position 1123: 0.2676424002787409
Position 576: 0.22597920471667263
Position 1005: 0.12150433051251106
Position 646: 0.06596870952047756
Position 2117: 0.06382248353038628
Position 1168: 0.059169355044307294
Position 2876: 0.04802241159027267
Position 825: 0.03716127959216662
Position 19282: 0.031005070433270554
Position 2188: 0.02296986851585042
Position 2137: 0.021138624978805684
Position 16830: 0.02091207129849547
Position 18743: 0.020012758227984623
Position 1222: 0.01811724646836357
Position 17655: 0.013973294251923223
Position 16706: 0.013632510661325732
Position 19023: 0.013263421316863774
Position 16771: 0.008205696134323153
Position 18042: 0.007920090738119959
Position 18539: 0.007823453187923175
Position 17787: 0.00419843128470983
Position 18068: 0.002456065801676015
Position 846: 0.002104037674240071
Position 612: 0.0018090133822632312
Position 17394: 0.0015407053288009679
Position 17616: 0.0015405679100579008
Position 595: 0.0011922401690051736
Position 973: 0.0011612747388437018
Position 2164: 0.0006115491339136142
Position 516: 0.0005615258577569811
Position 1416: 0.0005487350074448457
Position 539: 0.0005016450655982246
Position 617: 0.00033727148373004895
Position 1065: 0.0002931111651195981
Position 740: 0.00014619625758308143
Position 695: 0.00014470060252861171
Position 1245: 9.169694408143936e-05
Position 706: 2.118778712914677e-05
