Gene = SEC13
index = 1238
Annotated 5SS: [  129  3129  5858  8600  9214 15620 16146 17153]
Annotated 3SS: [ 3083  5741  8447  9079 15485 16021 17005 19803]
SMsplice 5SS: [  129  5858  8600  9214 15620 16146 17153]
SMsplice 3SS: [ 5741  8447  9079 15485 16021 17005 17350]
top_k =  100
Partition function (log Z): 12.948788644641146

Sorted 5' Splice Sites (High to Low Probability):
Position 9214: 1.0000000000000004
Position 5858: 0.9988079457676734
Position 129: 0.996319117452497
Position 8600: 0.9782304987478881
Position 16146: 0.947608142322446
Position 17153: 0.9387820663009351
Position 15620: 0.9288677133788673
Position 2040: 0.5295139343336674
Position 11766: 0.47330971648593717
Position 8801: 0.4439799140383728
Position 6230: 0.3524249505037355
Position 670: 0.22618729068993956
Position 19926: 0.1988932248743504
Position 13692: 0.12202486481523651
Position 7936: 0.09506812851956842
Position 3129: 0.06747091570421239
Position 2954: 0.056023351914537244
Position 19629: 0.04599864992235455
Position 6335: 0.04039201969933893
Position 15578: 0.03151066861809321
Position 7852: 0.02174709969849119
Position 16917: 0.01763112093741169
Position 7741: 0.017441908447265037
Position 1641: 0.014754377238734991
Position 16237: 0.01349102241710674
Position 16164: 0.011618237044180616
Position 657: 0.009570262580958075
Position 8887: 0.008455592617987354
Position 6822: 0.008263284026169021
Position 8642: 0.007495687747271423
Position 11805: 0.005786161750715361
Position 17099: 0.005134597218757405
Position 15589: 0.004045432701997258
Position 16438: 0.0025320924534941456
Position 308: 0.0020247573549543427
Position 8911: 0.0017630183047864629
Position 16535: 0.0013607600436572622
Position 139: 0.0013604469484508463
Position 5798: 0.0011920542323276071
Position 16872: 0.001140965475093666
Position 16411: 0.0011231743172300987
Position 7183: 0.0005160615835218969
Position 6346: 0.0005062017986393027
Position 59: 0.00010809757868549146
Position 135: 9.272182278115202e-05
Position 160: 6.811839780417293e-05
Position 94: 2.5858370728766115e-05
Position 450: 8.820740951833096e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9079: 1.0000000000000009
Position 17005: 0.9912041210002432
Position 8447: 0.9891940880378848
Position 16021: 0.9716746520533772
Position 5741: 0.9377064904551734
Position 15485: 0.879568064827203
Position 11653: 0.47313675467265837
Position 8747: 0.4217834183006136
Position 1948: 0.32085288209108503
Position 19803: 0.31304622359558426
Position 513: 0.22912851623387087
Position 17350: 0.21267790296364852
Position 1861: 0.18082870408006047
Position 6104: 0.16360635957285163
Position 20030: 0.1479896751255126
Position 6139: 0.14695469578820983
Position 13540: 0.12202486481523642
Position 7740: 0.11681522821805962
Position 20016: 0.11325598960377059
Position 15285: 0.08485574987175482
Position 19391: 0.07656460434321319
Position 18943: 0.06909074173717893
Position 3083: 0.0674709157042124
Position 6107: 0.06677759163740832
Position 19411: 0.06092071624428394
Position 5707: 0.0608673549908586
Position 19547: 0.050292763123275956
Position 2779: 0.04638597388905348
Position 17895: 0.03706942540820005
Position 17647: 0.03442215424440413
Position 8714: 0.028947205117808784
Position 16912: 0.02642699993716974
Position 17993: 0.021692898782823766
Position 7490: 0.017441908447265054
Position 19261: 0.017330267970655316
Position 6031: 0.012889043783491842
Position 18388: 0.011679768739658758
Position 2005: 0.009803549092709833
Position 2805: 0.009637378025483758
Position 1883: 0.009362372630539885
Position 17246: 0.008044579508124136
Position 18153: 0.007794755233338826
Position 1489: 0.00749469703483404
Position 11603: 0.005959123563994173
Position 18764: 0.00508588658614996
Position 1814: 0.004930322453510158
Position 6713: 0.0047056442655661595
Position 1422: 0.004579805583585621
Position 1735: 0.003736103985761756
Position 623: 0.0036184006646153045
Position 6710: 0.003557639760602869
Position 6190: 0.003095282476344036
Position 16269: 0.002140282128888287
Position 17314: 0.001850185106573163
Position 16348: 0.0017719536217715548
Position 5552: 0.0014261545539693784
Position 474: 0.0014182439454193483
Position 1555: 0.0012973419343194907
Position 16695: 0.001140965475093666
Position 16301: 0.0011037910637216645
Position 1594: 0.0010965482678494173
Position 15869: 0.0010427497303551368
Position 366: 0.0009345065814243689
Position 556: 0.0006578858455677724
Position 7123: 0.0005160615835218967
Position 1563: 0.000285984418146424
Position 5976: 7.051114557832314e-08
Position 6018: 6.901536366324664e-08
Position 6054: 5.921689867497466e-08
