Gene = VCP
index = 1545
Annotated 5SS: [  913  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13757 14186 15874]
Annotated 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16026]
SMsplice 5SS: [   86  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13515 14186 15874 16528 16951]
SMsplice 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16404 16857 17050]
top_k =  100
Partition function (log Z): 30.351194171142517

Sorted 5' Splice Sites (High to Low Probability):
Position 7999: 0.999999999999994
Position 4999: 0.9997534585596408
Position 15874: 0.998303045195299
Position 14186: 0.9928913395826994
Position 11673: 0.9925429261363528
Position 12937: 0.9660601695253771
Position 9096: 0.9589956612808225
Position 12235: 0.9065000291603816
Position 10272: 0.9011650679056085
Position 6575: 0.8829406663359556
Position 5359: 0.8619515944530187
Position 11247: 0.8023890501022677
Position 13515: 0.7960392682073808
Position 16951: 0.6902899564160496
Position 11033: 0.6692108428175763
Position 12449: 0.6281271012145756
Position 86: 0.4906398559466435
Position 16528: 0.4489337679051983
Position 10538: 0.43906952644591685
Position 973: 0.37045908329242544
Position 12469: 0.3184656907694739
Position 8863: 0.3153376041219566
Position 7721: 0.314270033101052
Position 7742: 0.26345482848194335
Position 13807: 0.23421896654057567
Position 7643: 0.2292367558364346
Position 4546: 0.20084232818371092
Position 16153: 0.15429637616478306
Position 10926: 0.14652560960261596
Position 16532: 0.1418602718201007
Position 7342: 0.1090260589083245
Position 13761: 0.08626402663242037
Position 5336: 0.08373382754793052
Position 12259: 0.08314085792684424
Position 741: 0.074740154037836
Position 9765: 0.07070879408797537
Position 4708: 0.06343769375492525
Position 1359: 0.05827886232618518
Position 913: 0.05764562445824928
Position 1780: 0.05699639344453058
Position 15276: 0.0522905237746769
Position 6526: 0.047084735432168796
Position 12426: 0.038634697570466926
Position 15610: 0.03726221246429501
Position 13377: 0.03586022814104354
Position 10699: 0.0328493914572405
Position 194: 0.03206168852897125
Position 4342: 0.029911600946842632
Position 2021: 0.025152079536891057
Position 10531: 0.023888970280057722
Position 5217: 0.02122714261164922
Position 16536: 0.019114692062793204
Position 10765: 0.018503691731778883
Position 1730: 0.015033934385893464
Position 10772: 0.010927086296284555
Position 10756: 0.010183819829150342
Position 12386: 0.010075267208102315
Position 16784: 0.009757080630394648
Position 15329: 0.008044717339819455
Position 14880: 0.006444518691356373
Position 10405: 0.00536297997590453
Position 6512: 0.00495862618717947
Position 13048: 0.004863240034558316
Position 773: 0.004023344689057673
Position 1493: 0.0032103362990660634
Position 15064: 0.00320924919745642
Position 6467: 0.002615924155846404
Position 213: 0.0026026872775273113
Position 581: 0.002021891964449857
Position 314: 0.001307535644916349
Position 9458: 0.001248069708682928
Position 70: 0.0011999981375079565
Position 12629: 0.0011760126271988702
Position 15820: 0.001140535942148295
Position 5774: 0.0010463430907136962
Position 1477: 0.0005542074835268861
Position 1012: 0.00046501814893785986
Position 1223: 0.0003623177492137319
Position 168: 0.00018274473607280187
Position 118: 0.00014849146263584562
Position 518: 0.00010981659799788898
Position 322: 7.223451598501e-05
Position 345: 5.169812296489221e-05
Position 250: 4.3180034186126115e-05
Position 211: 3.990453276412206e-05
Position 48: 3.3947490477592405e-05
Position 111: 1.8634541615061816e-05
Position 97: 1.7693950475770987e-05
Position 552: 1.7069504535612083e-05
Position 507: 1.2161228289159872e-05
Position 59: 1.0381901306470775e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 15718: 0.9973011301779924
Position 12325: 0.9936751857845947
Position 4886: 0.9927327855328869
Position 14029: 0.9838593829682829
Position 12723: 0.9589932541075491
Position 10898: 0.9581482047093492
Position 11559: 0.9131211063620998
Position 8963: 0.8926637645137321
Position 5185: 0.8478070917989297
Position 10168: 0.8468315293509285
Position 6431: 0.820963970486004
Position 16857: 0.8140169724539442
Position 7485: 0.8072531179489876
Position 13447: 0.7459337732044222
Position 7867: 0.7055589395015084
Position 12069: 0.6598743331156831
Position 16404: 0.5976398321187042
Position 17050: 0.5968812551380341
Position 11110: 0.29112485153289
Position 7827: 0.2836246928454461
Position 10386: 0.25632738726442433
Position 13656: 0.25548235159195193
Position 16026: 0.24549019142834205
Position 4424: 0.20084232818371145
Position 11201: 0.1843179643860418
Position 11146: 0.18084158694083619
Position 10415: 0.16997527007763752
Position 8574: 0.16155520148962627
Position 12112: 0.15533591883274805
Position 12109: 0.13642061208109596
Position 8765: 0.1282841354867652
Position 5082: 0.10506261597015444
Position 7130: 0.09863913862271365
Position 17020: 0.09340870127801762
Position 1672: 0.09072894737645687
Position 6496: 0.08476718056537111
Position 16730: 0.0754993256726581
Position 10641: 0.07444877977810598
Position 4615: 0.06728430032646866
Position 13125: 0.06499935134993926
Position 9016: 0.058125427671679615
Position 13675: 0.05773084752930442
Position 14998: 0.054442807600929774
Position 11604: 0.052732974727252926
Position 10480: 0.04201881935981709
Position 15523: 0.03924218720867651
Position 9648: 0.03920143528649168
Position 10208: 0.03669835151687209
Position 1112: 0.03622865312982507
Position 9556: 0.031507358801483656
