Gene = URB2
index = 1535
Annotated 5SS: [  123  1526  6212 12014 17460 19736 21519 25089 28155]
Annotated 3SS: [ 1386  6034  8682 17298 19624 21275 25000 28014 32865]
SMsplice 5SS: [  171   433  1526  6212  9697 10183 10567 12014 21519 25089 28155]
SMsplice 3SS: [  256  1386  6034  9357 10076 10285 11947 21275 25000 28014 32865]
top_k =  100
Partition function (log Z): 0.7594904466985355

Sorted 5' Splice Sites (High to Low Probability):
Position 12014: 0.9999999592164464
Position 9697: 0.9999999592164457
Position 10567: 0.9999999592164457
Position 21519: 0.9999992772538885
Position 1526: 0.9788044919403152
Position 25089: 0.842947104528729
Position 6212: 0.8158249381494774
Position 433: 0.8063562992541958
Position 10183: 0.7844781957223242
Position 171: 0.6788693450909085
Position 28155: 0.657159158437693
Position 29830: 0.47667379436478285
Position 123: 0.30927009215820306
Position 30754: 0.22675272416306222
Position 28146: 0.18799477989749722
Position 28133: 0.1526077384136256
Position 10967: 0.1414321988177026
Position 27451: 0.14100912047354153
Position 19736: 0.12707181377703095
Position 30483: 0.11560843809443726
Position 8844: 0.106027673337398
Position 25137: 0.07967141481181833
Position 29790: 0.050203150952229214
Position 6321: 0.04388095544647956
Position 27338: 0.039130062084457795
Position 1289: 0.035852022658717175
Position 27330: 0.03406885212884253
Position 561: 0.010637676483079637
Position 163: 0.009305804252928384
Position 774: 0.0054498775590790345
Position 3235: 0.002979015035739518
Position 141: 0.0024842273078695314
Position 2744: 0.002270853881874018
Position 194: 2.8774855163583847e-06
Position 175: 1.4817145936740888e-06
Position 127: 7.204514607375495e-07
Position 262: 2.809079184566522e-07
Position 86: 2.6817429658277335e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11947: 0.9999999517757294
Position 21275: 0.9999992772538885
Position 28014: 0.999692368622202
Position 1386: 0.9441300614034837
Position 32865: 0.8888037174934825
Position 25000: 0.8872972392630121
Position 6034: 0.859705893595957
Position 9969: 0.7844781957223242
Position 9357: 0.7112077972347894
Position 256: 0.5824661569062776
Position 10285: 0.5243918923337114
Position 10327: 0.4756080668827345
Position 29685: 0.3299137212436354
Position 30433: 0.323877291615507
Position 9655: 0.2887921619816564
Position 27206: 0.21451494331852783
Position 29741: 0.1978996398060559
Position 274: 0.17108162425100315
Position 19624: 0.12707181377703095
Position 8682: 0.10602770911531162
Position 30613: 0.063639634066968
Position 10863: 0.062066532577418454
Position 10786: 0.05413528869419746
Position 271: 0.04538276104345162
Position 30639: 0.03594052845128489
Position 25044: 0.035321280077535475
Position 1432: 0.028970606418353508
Position 10648: 0.02523037754608667
Position 1201: 0.02112632246379432
Position 1164: 0.017630040928891484
Position 32845: 0.015147892778513587
Position 384: 0.009645244938646384
Position 31096: 0.0052919438191278865
Position 656: 0.0034521302446991436
Position 3164: 0.0029790150357395183
Position 1501: 0.002799483384509737
Position 29044: 0.002565318799113811
Position 504: 0.0025521430874399444
Position 338: 0.0020402168859763275
Position 724: 0.0019977473143798895
Position 29910: 0.0018345476037876225
Position 219: 0.0017274090835752902
Position 28303: 0.0014065136355798037
Position 437: 0.0011102526082578145
Position 2598: 0.00098181644451528
Position 230: 0.0009232644763438767
Position 2584: 0.0008415740692048094
Position 29020: 0.0006790350102722898
Position 2602: 0.00044746336815392894
Position 12503: 6.819625580092828e-07
Position 11564: 7.440716630707833e-09
Position 3653: 5.005639700674615e-09
