Gene = GAP43
index = 572
Annotated 5SS: [  396 53287]
Annotated 3SS: [52688 97469]
SMsplice 5SS: [  396  1544  9728 13942 36599 51849 53287 70753 79634 92536 92843]
SMsplice 3SS: [ 1435  9606 13823 36511 51772 53123 70546 79549 92422 92643 97469]
top_k =  100
Partition function (log Z): -49.96596125109519

Sorted 5' Splice Sites (High to Low Probability):
Position 396: 0.9396294091954707
Position 9728: 0.841938559749921
Position 1544: 0.6559163470902574
Position 3868: 0.24750248709530417
Position 898: 0.1116052169536468
Position 7989: 0.08877013124527816
Position 1147: 0.01630945266119811
Position 2597: 0.013399430580012526
Position 1168: 0.011622566490368382
Position 2534: 0.006287770680659413
Position 1514: 0.0037997375153925924
Position 523: 0.002698567049222648
Position 208: 0.001884901049340652
Position 601: 0.0014469900480551013
Position 1682: 0.0007669402493691893
Position 159: 0.0005364777689860938
Position 920: 0.00011203367550736103
Position 268: 3.4000851756647736e-05
Position 214: 2.9502901776565265e-05
Position 376: 1.4630961191419086e-05
Position 210: 2.362033278095769e-10
Position 442: 2.2673211029185123e-10
Position 291: 2.2594758953472264e-10
Position 447: 5.078391079500484e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9606: 0.8841135745877432
Position 1435: 0.5253316499428184
Position 13252: 0.3841570261571912
Position 3547: 0.23901916057260275
Position 13823: 0.22776723440635105
Position 10503: 0.21991217284726686
Position 7785: 0.08877013124527816
Position 1333: 0.08802999844363898
Position 13181: 0.05978614549328043
Position 3737: 0.043488471070269305
Position 1374: 0.02629666801421577
Position 658: 0.0202095996740154
Position 1383: 0.019137031125620117
Position 993: 0.016454187533417427
Position 781: 0.014373650326125169
Position 784: 0.013155507271836158
Position 2567: 0.0093815379986099
Position 805: 0.00655290101493489
Position 8319: 0.006495956268969892
Position 1060: 0.005278404611712359
Position 3294: 0.005155972189893117
Position 2380: 0.00473333985889514
Position 2416: 0.0037673109885072486
Position 2338: 0.003258426281289999
Position 5357: 0.0031243391858569256
Position 5094: 0.00284431604722217
Position 975: 0.002798668769328415
Position 4926: 0.002432089279246583
Position 745: 0.002245351849511987
Position 3964: 0.0020459845050876174
Position 6057: 0.00200667307481443
Position 8088: 0.0019715167187976832
Position 998: 0.0018109877835088143
Position 856: 0.0016952939623350787
Position 1083: 0.001439801882567059
Position 6686: 0.0013079807069466582
Position 1676: 0.0008638727489788961
Position 1270: 0.0007287806971019811
Position 995: 0.00046508351196314265
Position 1681: 0.00044318983717110005
Position 516: 0.0004357743971582842
Position 633: 0.0003629519640774469
Position 705: 0.0003134586861972079
Position 3271: 0.00019990223345115268
Position 2317: 0.00011361960725613833
Position 692: 2.6615430355006065e-05
Position 812: 8.049862623090327e-07
Position 1214: 8.01748637572948e-07
Position 669: 3.8504366377419765e-07
Position 462: 3.6568203696321866e-07
Position 599: 2.3225459523000407e-07
Position 677: 1.310276796999774e-07
Position 544: 1.2300610492289297e-07
