Gene = RBSN
index = 1125
Annotated 5SS: [  114  1030  2614  3176  8750 13288 14149 14414 16782 18417 21074 22087
 23543]
Annotated 3SS: [  873  2437  2859  8608 13186 14102 14251 16539 18345 20986 21983 23437
 24217]
SMsplice 5SS: [  114  2614  3176  7810  8750 12827 13288 14414 18417 21074 22087 23543
 23859]
SMsplice 3SS: [ 2437  2859  7654  8608 12737 13186 14251 18345 20986 21983 23437 23748
 24217]
top_k =  100
Partition function (log Z): 11.338038286492754

Sorted 5' Splice Sites (High to Low Probability):
Position 23543: 0.9963258669157444
Position 21074: 0.9844328514777589
Position 18417: 0.9786436051903822
Position 7810: 0.9039414480656717
Position 8750: 0.8275946132034012
Position 14414: 0.8082576245278554
Position 3176: 0.7636910001663522
Position 13288: 0.7043818353992398
Position 22087: 0.6679209264631651
Position 23859: 0.6405342828375119
Position 12827: 0.6226936549697232
Position 2614: 0.5898186215536391
Position 4781: 0.5135917819810808
Position 22312: 0.39410235118835085
Position 16782: 0.3439397393615742
Position 114: 0.3191267681795929
Position 13278: 0.295618164600758
Position 22863: 0.23559294406983236
Position 2597: 0.19475476918508178
Position 2490: 0.18751900457746135
Position 4867: 0.12488408993466214
Position 8064: 0.11805986841213571
Position 216: 0.11417320670843764
Position 198: 0.10101555086762296
Position 24102: 0.09708084944053014
Position 239: 0.09666590216795719
Position 19707: 0.08522534080392165
Position 24290: 0.08341011061181983
Position 14149: 0.08088153321661071
Position 640: 0.07919772397012485
Position 874: 0.0751057140051614
Position 18706: 0.07481604918825364
Position 21403: 0.0713297158515121
Position 209: 0.07069044466477402
Position 24357: 0.06820543747651424
Position 8022: 0.06701044582157693
Position 7844: 0.06640870963943676
Position 3055: 0.05013260206822399
Position 3748: 0.04351590059662348
Position 965: 0.04131226793222465
Position 17019: 0.036617803256252704
Position 344: 0.0354238224524938
Position 17717: 0.03468457842196774
Position 14418: 0.033810399871661415
Position 14429: 0.03168485413079341
Position 26203: 0.03129621395819449
Position 21377: 0.03075456241716344
Position 1544: 0.02589061480551014
Position 127: 0.02322448319136197
Position 13914: 0.022438245216515555
Position 8185: 0.020433309769119536
Position 1030: 0.019731258173884048
Position 498: 0.019064988998729604
Position 24496: 0.015875944442346933
Position 21187: 0.015388970698520757
Position 24150: 0.014842990328153581
Position 49: 0.013492780717320085
Position 8808: 0.01268280603852836
Position 3715: 0.0094851721139132
Position 1139: 0.008175689867336446
Position 23617: 0.0033495006653963015
Position 202: 0.002834497580290144
Position 524: 0.0026492703837896693
Position 1949: 0.0016344302183246508
Position 2528: 0.001409147327874507
Position 2504: 0.001121948653061366
Position 23905: 0.0006725884646950138
Position 23944: 0.00024247491405495354
Position 21172: 0.00023199723588677838
Position 1059: 0.00012109305922902339
Position 315: 1.1930871471005071e-05
Position 291: 1.1141057561592962e-05
Position 92: 6.247243900722756e-06
Position 331: 4.567702867674324e-06
Position 185: 3.825232915091379e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13186: 0.9999999999999974
Position 23437: 0.9980844760326824
Position 18345: 0.9786436051903825
Position 20986: 0.9774625510570516
Position 7654: 0.9703501577051094
Position 2437: 0.891527829816497
Position 8608: 0.8211236377617168
Position 14251: 0.7015119569136239
Position 4641: 0.6384758719157428
Position 12737: 0.6226936549697224
Position 24217: 0.5920134908758387
Position 21983: 0.47835338999964383
Position 2859: 0.474501740796204
Position 23748: 0.40442732529371006
Position 22149: 0.394102351188351
Position 26066: 0.3911271420276721
Position 16539: 0.3439397393615742
Position 23730: 0.3134668573852209
Position 3090: 0.29510100288501945
Position 22714: 0.21632042205973903
Position 7944: 0.2008900233462406
Position 14308: 0.17224092161668736
Position 21942: 0.1457330534393167
Position 24397: 0.0978062102344067
Position 24031: 0.08843654448579444
Position 2400: 0.08309566148062121
Position 21256: 0.07928928377931516
Position 18602: 0.07481604918825364
Position 14102: 0.06452224053803744
Position 3639: 0.0501522737321185
Position 19490: 0.04385299441024573
Position 19505: 0.0413723463936759
Position 3008: 0.040551637272871914
Position 22014: 0.04041795984840524
Position 17624: 0.03468457842196774
Position 26498: 0.03129621395819449
Position 23684: 0.024262032178818633
Position 873: 0.023621322464739445
Position 16900: 0.023566554638103518
Position 21340: 0.022794994489360343
Position 20960: 0.0225374489429453
Position 22489: 0.019272522010093482
Position 8542: 0.019153781480212677
Position 13990: 0.01635929267857327
Position 1435: 0.01359347473234404
Position 16854: 0.013051248618149186
Position 13821: 0.011215083187049344
Position 13751: 0.00852725745201129
Position 24953: 0.007548745487942178
Position 7940: 0.0046136006565915145
Position 3111: 0.0036692212804816347
Position 797: 0.003419808183786212
Position 774: 0.0033529161782584658
Position 3592: 0.002848798978418172
Position 13775: 0.002695904577454918
Position 21846: 0.0023415760934303404
Position 1316: 0.0021780258427101518
Position 23775: 0.0017763305462219613
Position 1660: 0.0016344302183246508
Position 23309: 0.0015908915484575852
Position 21801: 0.0010749470823692392
Position 394: 0.0010419887955490997
Position 542: 0.0007262536371719855
Position 21164: 5.381941216945986e-05
