Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  100
Partition function (log Z): -0.8168248051381863

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9814671431054258
Position 2173: 0.9176271237964314
Position 1202: 0.8579195046284713
Position 2538: 0.2368114919679671
Position 2392: 0.22766105458462815
Position 2517: 0.08988019452546875
Position 2718: 0.06220264297320254
Position 1664: 0.046772398555160855
Position 406: 0.042787774886440325
Position 2724: 0.022887710134077397
Position 1633: 0.016656385392429834
Position 415: 0.016215466999722414
Position 2722: 0.013956335134896355
Position 1866: 0.012624802588091049
Position 2184: 0.005824786456466908
Position 2350: 0.005210659808359818
Position 366: 0.004469386040904198
Position 248: 0.0036092135894996366
Position 973: 0.0017442311632689166
Position 1189: 0.0015405272225562214
Position 2326: 0.0015350022458439675
Position 98: 0.0014956134889164358
Position 2344: 0.0013452842647616186
Position 754: 0.0013005415359724501
Position 300: 0.0007656714881084389
Position 191: 0.0006589899149119345
Position 1449: 0.0006165319060732221
Position 73: 0.0005889825624620068
Position 471: 0.000565485841576799
Position 664: 0.0005275754734034285
Position 1215: 0.0004574719880296875
Position 1688: 0.000392124029415979
Position 2109: 0.00022970181087275787
Position 56: 1.904853860635439e-06
Position 289: 1.3908459452870377e-06
Position 38: 6.565193823668316e-07
Position 153: 6.547901214196154e-07
Position 200: 9.84443189148845e-08
Position 91: 6.7726488257605e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2602: 0.8514128412873408
Position 1078: 0.8482026204415558
Position 2254: 0.5793607583140162
Position 2084: 0.5571121123803016
Position 1865: 0.23377704288024936
Position 2402: 0.08084280984027734
Position 2836: 0.05308480534779822
Position 273: 0.05261332025901171
Position 2037: 0.04927915459961632
Position 1836: 0.048510763251527436
Position 2839: 0.035180268803247754
Position 2107: 0.030896043758309562
Position 2258: 0.024271365806502177
Position 1549: 0.019090994335759073
Position 1400: 0.01759579995087674
Position 1483: 0.015782733140316786
Position 3009: 0.011662915858179876
Position 1890: 0.010935211047462487
Position 2417: 0.00844827314467703
Position 1419: 0.0072084287779298735
Position 2334: 0.007145883976630121
Position 1980: 0.0061154901023478935
Position 1119: 0.005556323613178696
Position 1180: 0.003793355685340299
Position 2377: 0.003143311363431385
Position 1802: 0.0029363604950199173
Position 1627: 0.002086916467544655
Position 1587: 0.0020805086609140756
Position 900: 0.0017549471243362208
Position 1987: 0.0015449831648605284
Position 2641: 0.0011491257262203742
Position 658: 0.001139364953313738
Position 1086: 0.0011208010538521008
Position 2886: 0.0009872691430497704
Position 525: 0.0008894947379093558
Position 811: 0.0006144643651159973
Position 1526: 0.00021951913582619417
Position 1593: 0.00021755879480854672
Position 1465: 0.00015498061910396046
Position 345: 0.0001430173551801225
Position 309: 6.186585799515252e-05
Position 699: 5.436245033086462e-05
Position 295: 4.7068062879998365e-05
Position 341: 4.482563004673439e-05
Position 927: 4.2851956203350326e-05
Position 966: 3.7161757580008314e-05
Position 903: 1.5899062364277133e-06
Position 1185: 9.178997220504415e-07
