Gene = ASB6
index = 100
Annotated 5SS: [ 279 1625 2764 2964 3593]
Annotated 3SS: [1442 2656 2854 3505 3707]
SMsplice 5SS: [ 279 1625 2764 2964 3593]
SMsplice 3SS: [1527 2656 2854 3505 3707]
top_k =  100
Partition function (log Z): 7.9495948246923405

Sorted 5' Splice Sites (High to Low Probability):
Position 2764: 0.9987460524647248
Position 2964: 0.9769908436302579
Position 3593: 0.969400787723245
Position 279: 0.8634922707576559
Position 1625: 0.8357435116559534
Position 3987: 0.4621000021830091
Position 2397: 0.2631417079828861
Position 1159: 0.24704544006983767
Position 4417: 0.2300184981664219
Position 2501: 0.16248144786610963
Position 3774: 0.15634257065534865
Position 632: 0.08694794017497677
Position 1956: 0.05247569269398745
Position 2141: 0.03004961843868726
Position 296: 0.029548799214902173
Position 71: 0.0150314034558418
Position 1652: 0.013025539656253927
Position 2367: 0.00999782531299178
Position 1678: 0.007474585851076151
Position 3050: 0.007135575929589966
Position 1644: 0.006729319718886501
Position 217: 0.004926970186621776
Position 3269: 0.0029517197034406575
Position 733: 0.0028231726548453625
Position 100: 0.0027339734978182443
Position 987: 0.00240278649810975
Position 995: 0.0023110369124195607
Position 596: 0.0023073218775146527
Position 821: 0.0022906867871461964
Position 2968: 0.0016532971863657188
Position 1163: 0.0014062018882458188
Position 2775: 0.0011345574382455859
Position 815: 0.0006927155417309446
Position 957: 0.0006349105932517942
Position 838: 0.0006127767371603785
Position 879: 0.00043659855345293285
Position 204: 0.00032545258935669333
Position 3642: 0.0002217408645070606
Position 676: 0.00018223741343798016
Position 76: 0.00018132528965366426
Position 2728: 6.463034890909413e-05
Position 2746: 1.4012257671653092e-05
Position 267: 2.0496403580295656e-06
Position 420: 1.350823066106613e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2656: 0.9955552164412762
Position 3505: 0.9858778553258758
Position 2854: 0.9491720379398058
Position 1527: 0.7841125498811162
Position 3707: 0.7494306503431106
Position 4827: 0.42087605117949195
Position 2223: 0.367034116308883
Position 1035: 0.2458905363430423
Position 4320: 0.15440335131416008
Position 4590: 0.12979273982498227
Position 4941: 0.10587582064342649
Position 2427: 0.056634555921072055
Position 3833: 0.05337163370984178
Position 4273: 0.04834557171783697
Position 1442: 0.04560544637028773
Position 1833: 0.040200716789522285
Position 4210: 0.03732946631411177
Position 2011: 0.03004961843868726
Position 3661: 0.029421781153484677
Position 5017: 0.029065753273033207
Position 3913: 0.027462586770185822
Position 2917: 0.02690416130422082
Position 4043: 0.02389193754969636
Position 1531: 0.015220254591557215
Position 4237: 0.010851414903817459
Position 516: 0.009605531014121028
Position 1869: 0.009193099929651383
Position 1384: 0.009123400986401369
Position 2886: 0.008892462683885652
Position 2181: 0.006318829841067878
Position 2335: 0.006010010479647322
Position 380: 0.005146067806977813
Position 1299: 0.004477450323870601
Position 4206: 0.004255067662094965
Position 2568: 0.004027507043330222
Position 4085: 0.002915636320415897
Position 694: 0.0024470239410143524
Position 3539: 0.002340215975293076
Position 1328: 0.0020072771740055717
Position 1425: 0.0019646272854509594
Position 1409: 0.0015577058758205462
Position 3870: 0.0013957738615151772
Position 3190: 0.001220099806622139
Position 3536: 0.001102527604793636
Position 349: 0.0010788479493763867
Position 3178: 0.0010607799595551064
Position 2868: 0.0008110225881688943
Position 530: 0.0007885598422375001
Position 1883: 0.0007856493936869337
Position 1890: 0.0007112820746810716
Position 1127: 0.0005880477215854873
Position 739: 0.000425240399996402
Position 1697: 0.00041726265910245025
Position 3027: 0.0003440906925328503
Position 3104: 0.0003267492447305613
Position 665: 0.00013102016816179853
Position 1448: 7.19262410028764e-05
Position 3366: 6.330190012734688e-05
Position 382: 6.16249860595388e-05
Position 577: 5.884845693632015e-05
Position 980: 5.037324942919966e-05
Position 468: 4.456008556261775e-05
Position 327: 1.9801878062538825e-05
Position 3681: 7.929018347624525e-06
Position 3955: 6.533226889933079e-06
Position 2890: 2.706297330097695e-08
Position 2893: 2.8034219569754735e-09
