Gene = IQCA1L
index = 711
Annotated 5SS: [   53   988  2102  2586  5114  6699  7675  8292  8520  9049  9921 10066
 10980 11240 12205 12753 13220 13858]
Annotated 3SS: [  659  1981  2399  5041  6492  7589  8168  8443  8941  9837 10009 10896
 11131 12004 12665 13041 13618 14407]
SMsplice 5SS: [   53  2102  5114  7675  8292  9921 10112 12788 13220 13858]
SMsplice 3SS: [ 1981  5041  7589  8168  9837 10009 12665 13041 13618 14407]
top_k =  100
Partition function (log Z): 6.131775178826952

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9776582787461419
Position 13220: 0.943840989931306
Position 8292: 0.9276401190279223
Position 6949: 0.8328074239575033
Position 10066: 0.8183928619511555
Position 2102: 0.7586260762489251
Position 5114: 0.656365689531108
Position 7675: 0.6459211697371048
Position 12788: 0.6300138371117445
Position 9049: 0.534477706312271
Position 13858: 0.5325188820984549
Position 11240: 0.5195245829989025
Position 6628: 0.4172420439479838
Position 12753: 0.3236649477643457
Position 988: 0.31538404655766983
Position 12205: 0.31072942037680557
Position 5137: 0.3096643239702968
Position 6607: 0.29947276055412636
Position 11422: 0.25212059356611605
Position 8520: 0.20851163036426623
Position 922: 0.20779323518855852
Position 10112: 0.17279308395988718
Position 11132: 0.16233993676586572
Position 8850: 0.12469311915895173
Position 8669: 0.1125145273754839
Position 8373: 0.07035209548494321
Position 10950: 0.06446924251931459
Position 484: 0.062426344249637
Position 2586: 0.057364048967581835
Position 10897: 0.047583884414043445
Position 13885: 0.040806700696092976
Position 9062: 0.02912125240143635
Position 9051: 0.022326059115999438
Position 12793: 0.02214857860773697
Position 13748: 0.020156721168976825
Position 5589: 0.019459891378862622
Position 13157: 0.016335819596331933
Position 13392: 0.01590924546221844
Position 11491: 0.015090034164436352
Position 9477: 0.01183615162785583
Position 565: 0.006351010092423946
Position 8628: 0.005483337182808417
Position 215: 0.004543457133929142
Position 14088: 0.0032736963341501142
Position 13741: 0.0030362139317000156
Position 57: 0.002709225263306406
Position 10463: 0.001097328594121986
Position 768: 0.00058888696379453
Position 420: 0.00023906865368668673
Position 143: 5.260246477664543e-05
Position 316: 9.337396708969718e-06
Position 250: 7.520841025832434e-06
Position 528: 3.0542395790610707e-06
Position 44: 2.3555761217155985e-06
Position 70: 1.7273179325948172e-07
Position 25: 1.527413850948149e-10
Position 116: 5.266894998110967e-11
Position 33: 2.3023583185805657e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8168: 0.997992214512866
Position 12665: 0.9758273634838275
Position 5041: 0.9660300135014045
Position 13041: 0.9192603587595884
Position 9837: 0.8872184734708269
Position 6833: 0.8328074239575033
Position 14407: 0.7381935048299183
Position 13618: 0.700589673768035
Position 1981: 0.6828409551381165
Position 8941: 0.5771394364488575
Position 11021: 0.4458530211187148
Position 6492: 0.3995838801316574
Position 7621: 0.3609432162708473
Position 8443: 0.32650949492255843
Position 6510: 0.317130924370453
Position 12004: 0.31072942037680557
Position 7589: 0.2849779534662575
Position 11376: 0.2672106277305523
Position 11131: 0.23601149864605325
Position 659: 0.2190533630067254
Position 702: 0.16169343624278057
Position 8729: 0.13347870053980085
Position 837: 0.1315253658410484
Position 10738: 0.11205312693335802
Position 10009: 0.10211310195989472
Position 13592: 0.08137852293901027
Position 2026: 0.07115447124513878
Position 13038: 0.04746282423193498
Position 13314: 0.0392544202316516
Position 419: 0.024973407881042988
Position 13009: 0.022538479624694446
Position 2399: 0.02213897773109585
Position 2439: 0.02061220683687019
Position 13959: 0.01921685597120209
Position 450: 0.01506490897367456
Position 2193: 0.013999666193618303
Position 5398: 0.012250350984417433
Position 9372: 0.01183615162785583
Position 773: 0.0095154598890229
Position 5313: 0.00720954039444519
Position 13679: 0.00577719298842992
Position 1739: 0.004630649865669824
Position 295: 0.004437251340197373
Position 379: 0.003997045455104161
Position 300: 0.0021845774572932424
Position 363: 0.0019195933487414117
Position 9798: 0.001854370480320857
Position 13140: 0.0016151947378656056
Position 186: 0.0015216677328876527
Position 846: 0.0013858562393436625
Position 10343: 0.0010973285941219867
Position 2335: 0.000613198205997486
Position 13330: 0.0005912411369011985
Position 225: 0.0002583155092281817
Position 478: 0.00016997364585886427
Position 165: 2.6617916719887693e-05
Position 310: 1.5012580174530762e-05
Position 381: 1.422423358402104e-05
Position 629: 1.2519034158281362e-05
