Gene = RHOBTB3
index = 1139
Annotated 5SS: [  510   910  5901 17313 21176 24587 32446 36992 49251 52789 57684]
Annotated 3SS: [  683  5713 17157 21063 24220 32332 36870 49076 52621 57586 61883]
SMsplice 5SS: [  510   910  5901 17313 28988 32446 36992 37149 49146 52789 57684]
SMsplice 3SS: [  683  5713 17157 28847 32332 36870 37063 49076 52621 57586 61883]
top_k =  100
Partition function (log Z): -35.88491124009669

Sorted 5' Splice Sites (High to Low Probability):
Position 5901: 0.9574392227962266
Position 910: 0.7151104022757891
Position 510: 0.35304568613110754
Position 213: 0.3045645582458632
Position 84: 0.18891768577142798
Position 1972: 0.18234093434071802
Position 993: 0.17803371910165894
Position 863: 0.09383410220823007
Position 7293: 0.03677897133876919
Position 514: 0.032084433778103244
Position 5402: 0.028933737503753776
Position 457: 0.028694233529615056
Position 2603: 0.0270244370443274
Position 236: 0.0236743343078027
Position 5543: 0.02261891761349497
Position 6183: 0.011511974982128317
Position 425: 0.011375805940638622
Position 6724: 0.00896898745380295
Position 222: 0.004660772784091527
Position 244: 0.0022175520441263864
Position 280: 0.0017522186726529286
Position 580: 0.001621079595754828
Position 557: 0.0012721938818756992
Position 72: 0.0002786871035843725
Position 379: 0.00014543877863715157
Position 318: 0.00011705987658258677
Position 261: 4.73050553663647e-06
Position 364: 4.571253164243002e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 683: 0.9445821786844475
Position 5713: 0.8818894763033082
Position 7931: 0.1711887104379135
Position 6027: 0.1048880657341456
Position 11265: 0.10253752659726471
Position 10818: 0.0923599012753796
Position 5661: 0.09233819466045627
Position 1781: 0.0888503648062848
Position 12134: 0.0785786937029507
Position 8400: 0.0704053450359408
Position 10371: 0.06501941374615537
Position 7158: 0.05899673719580652
Position 1704: 0.056138104513794355
Position 5281: 0.053491449831701024
Position 11296: 0.04781404712684438
Position 8420: 0.039195227198581456
Position 5985: 0.031206010022182186
Position 8199: 0.030202798140962404
Position 10719: 0.026042769842156085
Position 9764: 0.015217633781380874
Position 9142: 0.013876559540628488
Position 1906: 0.013178766242265019
Position 2478: 0.01303922737517833
Position 7213: 0.012153530665719205
Position 1758: 0.01081155916281644
Position 7847: 0.010751945934913194
Position 3705: 0.009766762132171584
Position 1843: 0.00927288002344159
Position 7809: 0.008571520586406714
Position 2496: 0.008489999309811798
Position 7424: 0.007369568674113494
Position 7578: 0.007149920890099656
Position 2529: 0.005495210359337277
Position 1866: 0.005419276051607693
Position 6701: 0.004820400395791194
Position 3343: 0.004583161990257566
Position 6880: 0.004361694361504548
Position 6231: 0.004015874130570687
Position 6629: 0.003701944220669319
Position 6594: 0.0036508952943080683
Position 3593: 0.0014208407242529972
Position 1075: 0.0013179031071139638
Position 2759: 0.0009769336526175595
Position 6475: 0.0006224220385373009
Position 2060: 0.0003988880898914393
Position 548: 0.0002467948842670219
Position 732: 0.00019163475848987932
Position 824: 0.00019044021237900644
Position 776: 0.0001651061252955061
Position 803: 5.800180228105249e-05
Position 567: 1.3687207366546006e-05
Position 625: 3.7046402158940165e-07
Position 630: 7.981368056005008e-08
