Gene = TRBC2
index = 1480
Annotated 5SS: [ 387  921 1171]
Annotated 3SS: [ 902 1063 1461]
SMsplice 5SS: [ 133  387  921 1171]
SMsplice 3SS: [ 262  902 1063 1461]
top_k =  100
Partition function (log Z): -2.898974433061129

Sorted 5' Splice Sites (High to Low Probability):
Position 387: 0.925126942701204
Position 1171: 0.8006652034986923
Position 133: 0.7058474023909963
Position 921: 0.4419113839287528
Position 824: 0.19820779722847348
Position 1035: 0.09463720384254104
Position 1144: 0.04404582123404962
Position 152: 0.035831501767345765
Position 137: 0.032088337518913414
Position 164: 0.02177567844241338
Position 1506: 0.013124619178454576
Position 925: 0.011819287876893498
Position 86: 0.011566861550336486
Position 504: 0.011130999088037668
Position 460: 0.008988462937380709
Position 424: 0.007651138673033501
Position 837: 0.0066042414514396065
Position 378: 0.003950909903172722
Position 1566: 0.002509604327065201
Position 1537: 0.001539236370975966
Position 527: 0.00093010121980334
Position 1183: 0.000820704084076221
Position 29: 0.0007231284063695662
Position 159: 0.0006367190361926933
Position 541: 0.0005819994444383549
Position 119: 0.0002692419603185567
Position 518: 0.00011429392931350389
Position 88: 1.4663304909809723e-05
Position 1131: 1.4210116083312177e-05
Position 1005: 2.537095928767445e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.9254738155776414
Position 1063: 0.6834871026545352
Position 902: 0.6362822060021849
Position 262: 0.47315780534067886
Position 216: 0.2627071419114858
Position 716: 0.1769501727853346
Position 1634: 0.06857261157808818
Position 607: 0.05903938860139668
Position 976: 0.02705870164133272
Position 290: 0.026701602880206128
Position 295: 0.009878449995490313
Position 863: 0.009738784473197938
Position 749: 0.0062510654664103054
Position 1065: 0.003224059864910846
Position 1034: 0.0031490491254880606
Position 231: 0.002731952960023869
Position 1527: 0.002150836835176752
Position 1426: 0.002011993233559624
Position 841: 0.001797537011443226
Position 561: 0.0006827508826219589
Position 1148: 0.0005311884738900994
Position 622: 0.0003797825655581331
Position 746: 0.0003501041253841341
Position 723: 0.0002877427273878772
Position 564: 0.00027025736226476266
Position 196: 0.0001781203141522949
Position 355: 3.57314494009739e-05
Position 240: 2.574127707991613e-05
Position 331: 1.5795706226177667e-05
Position 860: 6.113555697291671e-06
Position 190: 1.3736991485681596e-06
Position 313: 1.252430209691299e-06
