Gene = TOE1
index = 1468
Annotated 5SS: [ 635 1546 1674 1900 2438 2974 3333]
Annotated 3SS: [1402 1632 1802 2278 2713 3172 3411]
SMsplice 5SS: [ 635 1546 1674 1900 2438 2974 3333]
SMsplice 3SS: [1402 1632 1802 2278 2713 3172 3411]
top_k =  100
Partition function (log Z): 4.193323877374223

Sorted 5' Splice Sites (High to Low Probability):
Position 3333: 0.9910717346364929
Position 1546: 0.9557176595528587
Position 635: 0.9353928532769633
Position 2438: 0.9183920219420117
Position 1900: 0.9119471951128609
Position 2974: 0.8091127412815501
Position 1674: 0.5973928910207091
Position 3607: 0.29557213189929593
Position 2604: 0.2769327380777687
Position 873: 0.19789095015640942
Position 2609: 0.08609838761191695
Position 3925: 0.08181430075726645
Position 3521: 0.07757306132139596
Position 936: 0.04282684506906266
Position 653: 0.03776169532442022
Position 1163: 0.030096719963102436
Position 1266: 0.02533833090049599
Position 2579: 0.016633299296883338
Position 4067: 0.01315907865150372
Position 1170: 0.007772835944997577
Position 2590: 0.0045680580596248
Position 2398: 0.0043694556236194525
Position 1120: 0.0030349507703945774
Position 2629: 0.002328676683413587
Position 3649: 0.0014631315488699888
Position 1928: 0.00024532302363561596
Position 538: 2.7236592181414197e-05
Position 2074: 1.6677670090726017e-05
Position 596: 7.21421447661214e-06
Position 545: 1.7785537195875132e-06
Position 363: 1.545656525702889e-06
Position 578: 1.1381623538476677e-06
Position 610: 7.392946830153628e-07
Position 958: 2.778864891233536e-07
Position 1948: 4.8595182513580155e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1402: 0.8477278245213281
Position 2278: 0.8219117048605777
Position 2713: 0.8081718823860927
Position 3411: 0.7896512865886627
Position 1632: 0.6703368842779739
Position 3172: 0.6696072060166292
Position 1802: 0.6404661832914931
Position 3841: 0.5133362401281308
Position 2502: 0.3869183746715366
Position 3247: 0.2758747859402659
Position 755: 0.20189478581206152
Position 1761: 0.16318780847959194
Position 1230: 0.07488606247014258
Position 3441: 0.06933909589423433
Position 3991: 0.05659230091206887
Position 1096: 0.04224589196675479
Position 3288: 0.03842210383467998
Position 4181: 0.031293841502584505
Position 1148: 0.029102386728990733
Position 1371: 0.02713097141918023
Position 2258: 0.022034634457792964
Position 2332: 0.020621270835892755
Position 2039: 0.019021969088039523
Position 2232: 0.015381481363837725
Position 1844: 0.01018341089440793
Position 4085: 0.007570226867287641
Position 2345: 0.007163378096972218
Position 1773: 0.006624674955667913
Position 2303: 0.0066220452235002236
Position 1699: 0.005617154941437994
Position 2261: 0.004651988263174322
Position 729: 0.004548070806301642
Position 711: 0.004386779428552377
Position 2374: 0.003701782255037807
Position 3064: 0.0034906772975474886
Position 3068: 0.0029426434088693303
Position 1510: 0.002907895662848288
Position 1655: 0.0027989464378825302
Position 1056: 0.002442217391637755
Position 705: 0.002232789550559891
Position 3450: 0.0017987122853631635
Position 1248: 0.0015404694025163554
Position 2215: 0.0015303337544773222
Position 1260: 0.0011735005181262989
Position 1635: 0.0008643109060221812
Position 1337: 0.000857834064510631
Position 3313: 0.0007343181385011751
Position 723: 0.0005967533137643574
Position 2533: 0.0005836439535282173
Position 974: 0.0005151100718676867
Position 897: 0.0003526735150956589
Position 762: 0.00029024811134020675
Position 765: 0.00027671541474288405
Position 931: 0.00021884704763415794
Position 2123: 0.00013756703641954848
Position 806: 1.6375434332874287e-05
Position 902: 1.1611155193270698e-05
Position 731: 1.0622233548289428e-05
Position 1029: 4.571032352953737e-06
Position 773: 4.1565984935931785e-06
Position 713: 1.2565908891850018e-06
Position 880: 1.22288645212913e-06
Position 877: 7.043127729816002e-07
Position 886: 3.118850807599121e-07
Position 856: 1.9553997398365727e-07
