Gene = GBA
index = 576
Annotated 5SS: [ 149  605 1349 1619 2718 3101 3894 4990 5554 6040]
Annotated 3SS: [ 516 1156 1471 2583 2927 3655 4764 5389 5922 6133]
SMsplice 5SS: [ 149  605 1349 1619 2718 4990 5554 6040]
SMsplice 3SS: [ 516 1156 1471 2583 4764 5389 5922 6133]
top_k =  100
Partition function (log Z): 10.632468969257989

Sorted 5' Splice Sites (High to Low Probability):
Position 2718: 0.9963365514145666
Position 149: 0.9775312575453404
Position 1619: 0.9714402043590363
Position 1349: 0.8657933848568603
Position 6040: 0.7294238526352773
Position 605: 0.6966855522298393
Position 4990: 0.6908339912922662
Position 5554: 0.6685025808487342
Position 3894: 0.5965075972891118
Position 4765: 0.5034630774813695
Position 3101: 0.4683001375976101
Position 5462: 0.28989435025307064
Position 6052: 0.26265538858877197
Position 5772: 0.12184195786435591
Position 609: 0.08717193491164829
Position 3027: 0.03422557257201823
Position 1398: 0.02632539427521911
Position 630: 0.01573728611798407
Position 28: 0.012122364750676726
Position 1313: 0.008421529705928396
Position 6532: 0.007635175603908236
Position 6358: 0.005997827422152973
Position 1058: 0.0055589367664889665
Position 880: 0.0048325711875925655
Position 5838: 0.004787792435074701
Position 678: 0.004701191236986938
Position 2439: 0.003804610256708699
Position 2278: 0.0035619664061034414
Position 541: 0.003093988338199692
Position 746: 0.0028265618525571555
Position 2781: 0.0027962415531517285
Position 6057: 0.0018181198228699102
Position 1031: 0.0016129187823961393
Position 1262: 0.0015384364733517313
Position 299: 0.0008735305509134551
Position 382: 0.0008694739902576036
Position 333: 0.0008368239532388085
Position 989: 0.00036287566861411077
Position 311: 0.00019459813013402745
Position 135: 0.00015949704250943524
Position 2455: 9.511491730145456e-05
Position 409: 4.759785355025584e-05
Position 283: 4.5237814380351005e-05
Position 700: 6.149501611552759e-06
Position 289: 6.989515971680835e-08
Position 92: 1.4061175082898733e-09
Position 127: 4.806117873953363e-11
Position 53: 2.302059326910174e-11
Position 48: 2.275317643547181e-11
Position 9: 1.0448934668263392e-11
Position 89: 3.717511068528203e-12
Position 183: 1.702435692310621e-12
Position 42: 2.469517800545953e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5922: 0.9999902395423963
Position 2583: 0.9908778556549807
Position 1471: 0.9113376914484445
Position 5389: 0.8701506944164902
Position 516: 0.7787970927038901
Position 1156: 0.7515110627057273
Position 6133: 0.5464060198355445
Position 4690: 0.371715810413109
Position 2927: 0.3459027465065582
Position 4764: 0.32619086183213997
Position 6164: 0.3060366492758787
Position 3804: 0.2239866785232485
Position 4840: 0.17952011028930182
Position 4662: 0.17831265038537272
Position 2986: 0.14594740891475064
Position 4900: 0.13855763585371195
Position 6402: 0.12813547208735623
Position 3655: 0.11668469305543719
Position 3752: 0.10549515202857665
Position 1271: 0.08084855985384573
Position 3779: 0.07963775249292063
Position 5588: 0.07834904179406671
Position 5151: 0.0774229417692001
Position 3823: 0.0707033211889286
Position 1491: 0.060096105530227616
Position 5553: 0.048280708505363874
Position 1181: 0.03831765317015673
Position 6636: 0.02345211319234855
Position 1124: 0.02070806698616495
Position 494: 0.015274094808681086
Position 5350: 0.010823294916113724
Position 2954: 0.010243628399788231
Position 777: 0.00800806840162925
Position 1193: 0.007485053853499444
Position 847: 0.00557945530848706
Position 2372: 0.004090721859611852
Position 2620: 0.003637805975896433
Position 539: 0.0035143953987255352
Position 2655: 0.003143811844124895
Position 240: 0.002652641762693321
Position 6143: 0.002202466556046101
Position 340: 0.0018446650255834552
Position 1096: 0.001810247316842033
Position 2181: 0.0014848365941928959
Position 2023: 0.0013213072287358767
Position 6642: 0.0013074035834104683
Position 2675: 0.0010329469234512255
Position 2184: 0.0007252350767323977
Position 3014: 0.0004319263485309485
Position 2438: 0.0002493758836638087
Position 437: 0.00024275961007228303
Position 585: 0.00022843735109193017
Position 365: 0.0002209151153778783
Position 659: 0.00015752958222159863
Position 871: 0.00011166132258679853
Position 2099: 3.0587506442270415e-05
Position 779: 2.0342335571205032e-05
Position 223: 1.1440388513058868e-05
Position 264: 1.7070315711387505e-06
Position 1380: 1.6227830842144287e-06
Position 144: 1.2388406437932947e-06
Position 357: 1.1381222126512896e-06
Position 528: 1.1097063610681667e-06
Position 441: 1.1009596091179706e-06
Position 118: 8.983819679585075e-07
Position 560: 7.119316643382951e-07
Position 127: 7.028488632252419e-07
Position 589: 5.121569630092586e-07
Position 568: 4.204657694234966e-07
Position 183: 2.1645639708926436e-07
Position 135: 4.964140447582636e-08
