Gene = SCNM1
index = 1230
Annotated 5SS: [ 162  500  981 1177 1373 2297]
Annotated 3SS: [ 428  891 1078 1283 2101 2943]
SMsplice 5SS: [ 162  500  981 1177 1373 2297]
SMsplice 3SS: [ 428  891 1078 1283 2151 2943]
top_k =  100
Partition function (log Z): 10.53213492635629

Sorted 5' Splice Sites (High to Low Probability):
Position 981: 0.9926058673086369
Position 500: 0.9924782470331555
Position 2297: 0.9897579364956571
Position 1177: 0.9867954155691335
Position 1373: 0.657353585636891
Position 162: 0.5822783929824561
Position 211: 0.33274494418495737
Position 1395: 0.19139356041462502
Position 168: 0.070967929291341
Position 2978: 0.03197327817432182
Position 751: 0.019677472867266826
Position 2644: 0.01429153685594968
Position 819: 0.004967194684541158
Position 2301: 0.004109691820679745
Position 2602: 0.0030577488156647388
Position 538: 0.0028527635694675334
Position 2876: 0.0019161207442058767
Position 1195: 0.001903440357701536
Position 1559: 0.001610420665838126
Position 255: 0.0011668995810072736
Position 2874: 0.001149932621509846
Position 108: 0.0010619956509362316
Position 923: 0.0007642972453762971
Position 985: 0.0005142908841435661
Position 330: 0.0003232216236848461
Position 287: 0.0002831767698933161
Position 48: 0.00023631987745044948
Position 153: 0.0002148270731242986
Position 1775: 0.0002125361898153943
Position 1441: 0.000203313571395251
Position 1650: 0.0001894633919594427
Position 794: 0.00015495393477169594
Position 305: 9.803066079576519e-05
Position 584: 8.351226547567247e-05
Position 789: 7.56800522166963e-05
Position 290: 3.890740804361198e-05
Position 197: 2.207881134769658e-05
Position 105: 1.8404202468310684e-05
Position 142: 1.1165366303426352e-05
Position 113: 4.77047058917934e-06
Position 61: 3.383131965875962e-06
Position 318: 1.138817199965082e-06
Position 31: 4.996618068351872e-07
Position 285: 4.929287042967963e-07
Position 227: 3.5673830347940867e-07
Position 727: 3.042756443696753e-08
Position 767: 2.6045362237454542e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1078: 0.9890417484701398
Position 891: 0.9773281623743799
Position 428: 0.9694677115828086
Position 1283: 0.8230019853967693
Position 2943: 0.6507488932110882
Position 2151: 0.35095274379212554
Position 2082: 0.2626776731725816
Position 2210: 0.21098778588957035
Position 2386: 0.18674802079441014
Position 2101: 0.1697221440339006
Position 2412: 0.07202791035143266
Position 3852: 0.047649981820877464
Position 2780: 0.038335137268219376
Position 577: 0.025202199218267912
Position 328: 0.01538165559559665
Position 3130: 0.009932991619221008
Position 1086: 0.00910927459538283
Position 1301: 0.008503507337440937
Position 2786: 0.0075445121297216715
Position 4137: 0.006850660574404852
Position 3227: 0.0065685373474523665
Position 716: 0.006437114738036449
Position 620: 0.005063057966397438
Position 2960: 0.0048357829429383145
Position 3969: 0.004265684618140161
Position 1319: 0.0038637425630762925
Position 2706: 0.003625840612006746
Position 1333: 0.0033742718318376264
Position 3107: 0.0028142547477239674
Position 3820: 0.002423602746958689
Position 1351: 0.002067198312160395
Position 3545: 0.0018676355992217626
Position 3223: 0.0018481843869641084
Position 962: 0.001734951624525015
Position 2392: 0.0016414563511091306
Position 2903: 0.0010155284270159037
Position 1985: 0.0009064869069463571
Position 602: 0.0007585811054026074
Position 645: 0.00038980578633349166
Position 583: 0.0003682094296038181
Position 812: 0.0003560661294383985
Position 834: 0.00034111594701293624
Position 751: 0.00027391681521132956
Position 1541: 0.0002692315834380317
Position 2857: 0.00018176806889109244
Position 453: 0.00015532144166489052
Position 1104: 0.00013361279681503184
Position 1676: 0.00013276799833680537
Position 785: 8.672001545894807e-05
Position 260: 7.318032221744217e-05
Position 433: 7.31414117737644e-05
Position 804: 7.060080838933024e-05
Position 1101: 5.748682190423017e-05
Position 1321: 4.555428837982439e-05
Position 721: 4.015358535452671e-05
Position 2806: 3.395877847918999e-05
Position 724: 2.7257758204980503e-05
Position 468: 2.2773868210728168e-05
Position 1941: 2.232523727207039e-05
Position 1107: 2.222107178902489e-05
Position 436: 1.7378430656076588e-05
Position 457: 1.3095899454699355e-05
Position 1945: 1.1804167144490017e-05
Position 2550: 7.696008853927244e-06
Position 2485: 7.243923317328716e-06
Position 657: 5.441183418615531e-06
Position 1143: 2.7169732121980043e-06
Position 1367: 3.0673881295077876e-08
Position 470: 1.9656904028468984e-08
Position 122: 1.0882614718559093e-08
Position 263: 5.324291198914803e-09
Position 210: 3.200840407416936e-09
Position 280: 2.304076076926351e-09
Position 271: 1.3195952064993516e-09
Position 124: 4.047592531237145e-10
Position 129: 3.1579844992474994e-10
Position 166: 1.1045484925427853e-10
Position 162: 5.546528705276149e-11
Position 197: 1.1674365159219333e-11
Position 132: 8.865038633046511e-12
