Gene = ABTB1
index = 6
Annotated 5SS: [ 142 1514 1661 3175 3492 3642 4144 4347 4624 4904 7246]
Annotated 3SS: [1450 1604 3029 3331 3595 4026 4227 4524 4735 7044 7328]
SMsplice 5SS: [ 142 1514 1661 3175 3492 3661 4144 4347 4624 4904 7246]
SMsplice 3SS: [1404 1604 3029 3331 3595 4026 4227 4524 4755 7044 7328]
top_k =  100
Partition function (log Z): 22.54118158499833

Sorted 5' Splice Sites (High to Low Probability):
Position 4347: 0.9925360538637753
Position 3492: 0.9762249385496533
Position 3175: 0.9701520875351926
Position 4624: 0.968614247254949
Position 4904: 0.9639980002863586
Position 142: 0.9337653369260097
Position 1514: 0.9204144414169279
Position 7246: 0.8462148141265242
Position 1661: 0.7088687127516161
Position 4144: 0.5702379832154431
Position 3661: 0.45416830310474593
Position 6365: 0.4459356615194921
Position 3642: 0.3491739341244561
Position 4131: 0.24661085061294943
Position 5184: 0.22737772713640253
Position 444: 0.15878843247055052
Position 2812: 0.15747194548909452
Position 5295: 0.14258570172337093
Position 1709: 0.13744405299573603
Position 2816: 0.11294364921231399
Position 5567: 0.1124368783965543
Position 3709: 0.10052915445671248
Position 5333: 0.09907336240696515
Position 6642: 0.08637953116557201
Position 3947: 0.08082572312441799
Position 2239: 0.07763306836398572
Position 4121: 0.07060327459070066
Position 6515: 0.06887346338618426
Position 1687: 0.06837687711919553
Position 2832: 0.06778367823549056
Position 1479: 0.05668929302680248
Position 1689: 0.05465033259482431
Position 369: 0.0526631874789012
Position 7522: 0.05150117205637172
Position 7159: 0.04973481982376583
Position 7234: 0.047577777754003264
Position 4176: 0.03491301807237186
Position 6511: 0.027394903230291243
Position 4155: 0.027316088589901432
Position 3939: 0.023074795803980922
Position 168: 0.022199790392802635
Position 7163: 0.02186992548947642
Position 7449: 0.02175200156403875
Position 2820: 0.01935237443214294
Position 3222: 0.01735229977516185
Position 1693: 0.015767769163562866
Position 4053: 0.012130206936145103
Position 4885: 0.011907304963084973
Position 484: 0.011430102399134407
Position 2007: 0.01027301359958949
Position 1731: 0.010140557605576389
Position 1485: 0.006888560574212642
Position 1451: 0.006664587019473529
Position 7531: 0.005914414052920235
Position 3208: 0.0056490657433286556
Position 3780: 0.004575391461608054
Position 5188: 0.0038657447629054614
Position 4982: 0.0037006169549156313
Position 4362: 0.003659647797853617
Position 1496: 0.0031470026600997148
Position 3125: 0.0030863099207153275
Position 1533: 0.0029363770123468245
Position 137: 0.002293680588340213
Position 3418: 0.0019065149115323728
Position 5468: 0.0013375018025750432
Position 5069: 0.0012980913167391956
Position 3060: 0.0010375804430435547
Position 1715: 0.001024945076791361
Position 4351: 0.000879506621109761
Position 1542: 0.0006733716889174924
Position 4630: 0.0004472089316079344
Position 1639: 0.0004251277049485901
Position 1707: 0.00039837822217317
Position 177: 0.0003720357629097304
Position 2042: 0.00022929561651847586
Position 3908: 0.0002265262935575317
Position 128: 0.00022444431983386693
Position 1518: 0.00020825684971696552
Position 69: 0.00019672029871837778
Position 3468: 0.00017270701811663447
Position 900: 0.00014332246702171281
Position 1174: 0.00011081777931815277
Position 3412: 7.982474932266287e-05
Position 33: 6.801586578113174e-05
Position 1808: 6.777837771067593e-05
Position 1697: 4.1004085219765736e-05
Position 3393: 2.4790189745175455e-05
Position 55: 2.4629121559983136e-05
Position 103: 1.9894634029727062e-05
Position 1312: 1.047427128575132e-05
Position 156: 9.431566198463242e-07
Position 58: 2.4694571724117504e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1604: 0.9972006107388951
Position 3029: 0.9806746732495196
Position 7328: 0.9794458069663129
Position 7044: 0.9754686821080476
Position 3595: 0.9657195896966713
Position 4026: 0.9612098391545707
Position 4524: 0.9442595288746367
Position 3331: 0.911464424063481
Position 4755: 0.8272166054577961
Position 4227: 0.8201926073711049
Position 1404: 0.5565915837228836
Position 6302: 0.4459356615194921
Position 5068: 0.38347784476098296
Position 1450: 0.3333574915358669
Position 2699: 0.32897274093343787
Position 6438: 0.18348954220274433
Position 4284: 0.16642798680004006
Position 4735: 0.1531754816748153
Position 5278: 0.13531152453225959
Position 305: 0.10681649462465466
Position 1427: 0.10288032592865665
Position 2160: 0.07387572985135736
Position 5219: 0.07100990540799891
Position 258: 0.05814061292195579
Position 7830: 0.0479583815219742
Position 3372: 0.045078905513935695
Position 2752: 0.028578906435604273
Position 7606: 0.02855241509738069
Position 3339: 0.01962284107891601
Position 3875: 0.01667725546402616
Position 3032: 0.016602670167922842
Position 3768: 0.016547248786777546
Position 4470: 0.013820558258007558
Position 3737: 0.01354927593037518
Position 4047: 0.011056196974535276
Position 1932: 0.010389387202062965
Position 7850: 0.009175636280221276
Position 4571: 0.008965728761918918
Position 360: 0.006543149710363049
Position 313: 0.004957621402721359
Position 1212: 0.004534778099330967
Position 2177: 0.0037573385126283753
Position 373: 0.002918294789061988
Position 283: 0.0025507714927493087
Position 4447: 0.0023828524728271056
Position 3421: 0.0021273692467400494
Position 1091: 0.00032726682390890783
Position 814: 0.0001433224670217129
Position 3481: 0.00014064219924361083
Position 376: 0.0001202931682592382
Position 4829: 0.00011594931060506067
Position 1795: 0.000112922014044997
Position 3628: 4.041708929403051e-05
Position 4689: 2.8764897046508287e-05
Position 1023: 2.825725351240421e-05
Position 1048: 2.5835473646872692e-05
Position 3505: 1.4634718387537978e-05
Position 1565: 2.5684197537316e-06
