Gene = AL160286.1
index = 52
Annotated 5SS: [68]
Annotated 3SS: [14028]
SMsplice 5SS: [111]
SMsplice 3SS: [10835]
top_k =  100
Partition function (log Z): -13.595056075117991

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9797519034790758
Position 6259: 0.1256394078354199
Position 3476: 0.11620241191841277
Position 4520: 0.05086115852881176
Position 376: 0.015557985112148218
Position 2159: 0.009381393259552926
Position 2076: 0.006248616999236893
Position 1695: 0.0038333697590947485
Position 451: 0.003315068106140755
Position 2677: 0.0015806652435432335
Position 3025: 0.0014263478746470949
Position 156: 0.0012686891124969416
Position 558: 8.31168922424959e-05
Position 1401: 2.3237297896951855e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10835: 0.5407794797616239
Position 6107: 0.13646593041442426
Position 3322: 0.12754665359815573
Position 8896: 0.10574537434304011
Position 4373: 0.06803280831103953
Position 2307: 0.06430183512178407
Position 2557: 0.04724983210621397
Position 5371: 0.04014193060539574
Position 9575: 0.02364100112511792
Position 2075: 0.020185173156347654
Position 5395: 0.01878287253858813
Position 2026: 0.016597332886980867
Position 1839: 0.015607639758338041
Position 5839: 0.00993776189203337
Position 3279: 0.008064037357864463
Position 2527: 0.0068854776902200505
Position 1544: 0.0067794691941801405
Position 2578: 0.005764442029749443
Position 551: 0.004893647438726949
Position 2177: 0.004817799534505747
Position 525: 0.00480407818365589
Position 2980: 0.004042642119268026
Position 2417: 0.0034499254474931007
Position 5174: 0.0030607932238793474
Position 4504: 0.0030008214175841494
Position 2553: 0.0029496945793425697
Position 1939: 0.0026987825275679484
Position 1525: 0.0021348208061663506
Position 701: 0.0021220091517780747
Position 2895: 0.002117485346554103
Position 1694: 0.0015606594419130084
Position 2229: 0.0015025617279011273
Position 2360: 0.0012699545267880349
Position 1776: 0.0010598167969792605
Position 677: 0.0010222819409505407
Position 2187: 0.0010201751786975475
Position 480: 0.0009539406274404718
Position 841: 0.0007461982479148002
Position 353: 0.0007199874067396697
Position 1502: 0.0006985561594272387
Position 1740: 0.0006474138482520417
Position 1046: 0.0006102034973137534
Position 867: 0.0005166069315269556
Position 1987: 0.00018142958201250602
Position 1912: 2.6454759107080476e-05
Position 1570: 1.8187944435467854e-05
Position 1598: 1.7391133700092206e-05
