Gene = BSND
index = 146
Annotated 5SS: [ 431 6184 8340]
Annotated 3SS: [6088 8063 9280]
SMsplice 5SS: [ 431 1387 6184 8340]
SMsplice 3SS: [1302 6088 8063 9299]
top_k =  100
Partition function (log Z): -0.06817785372649476

Sorted 5' Splice Sites (High to Low Probability):
Position 6184: 0.9929817619297804
Position 8340: 0.8772112381027145
Position 431: 0.8731269458080564
Position 1387: 0.7237340469474932
Position 9428: 0.4159638592177604
Position 965: 0.3650440433649766
Position 9583: 0.2684472970206844
Position 6506: 0.20925263111855633
Position 687: 0.14017254110739197
Position 5782: 0.12961474365507225
Position 318: 0.12242258276636712
Position 2977: 0.06771211183072907
Position 9: 0.06498158650205209
Position 7511: 0.03737488990238767
Position 7644: 0.03717827360172418
Position 2983: 0.02591742281932144
Position 7570: 0.019609455741128455
Position 2238: 0.011727106452471768
Position 172: 0.010964218668719003
Position 2826: 0.009545463321314538
Position 82: 0.006035800721885519
Position 6215: 0.0059862336547965335
Position 8165: 0.0043527014974614675
Position 2000: 0.004040964966806089
Position 3156: 0.003759685495143791
Position 30: 0.00220283837844829
Position 44: 0.0021835804236310557
Position 461: 0.0019126975723388756
Position 6188: 0.0010320044154229137
Position 8237: 0.0007184655648369186
Position 386: 0.0003860511697491103
Position 224: 0.00032131046089739767
Position 38: 0.00026968541637586486
Position 2024: 0.00017400065003296734
Position 2004: 0.00017186621744542545
Position 438: 0.00011653908999428823
Position 40: 9.530870071238803e-05
Position 435: 8.645202688619877e-05
Position 350: 4.524876304887492e-05
Position 24: 4.3939495756641075e-05
Position 451: 1.256877124229181e-05
Position 155: 7.428960687749478e-08
Position 186: 1.4902143736776067e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6088: 0.9999999999999994
Position 8063: 0.8822824051650132
Position 9299: 0.7151896183812959
Position 1302: 0.4616338084367398
Position 817: 0.32005716590743294
Position 11476: 0.2320367724986886
Position 9280: 0.20374870910257756
Position 6369: 0.19857428912246014
Position 525: 0.15091357289243568
Position 9536: 0.1403791372120427
Position 1260: 0.1333276159613784
Position 5656: 0.12961474365507228
Position 9885: 0.11042942885024476
Position 10319: 0.10506491397420026
Position 2758: 0.103174997971365
Position 1180: 0.09940352975426205
Position 10229: 0.060299022802133354
Position 7435: 0.05929193743478551
Position 9327: 0.04006303752403714
Position 349: 0.03582115765385181
Position 11755: 0.03496333403373633
Position 7401: 0.034870681810454836
Position 231: 0.03447160446734407
Position 9410: 0.029544027792017282
Position 1247: 0.02936909279511296
Position 632: 0.02377168289309711
Position 6406: 0.014033899425767167
Position 2113: 0.011727106452471762
Position 193: 0.011180869615623673
Position 10152: 0.009225509062628688
Position 1900: 0.0043868318342844825
Position 847: 0.004030866443195575
Position 3055: 0.003759685495143791
Position 756: 0.00217543447434701
Position 772: 0.0014759103395794672
Position 268: 0.0012424910142177115
Position 133: 0.0012131963073430687
Position 577: 0.0012002088851794843
Position 945: 0.0011366731328636905
Position 378: 0.0005033199476553203
Position 731: 0.0004550695042378012
Position 176: 0.00039302544852317533
Position 333: 0.00013920363736655587
Position 236: 0.00011944882252640335
Position 6346: 0.00011208757517127962
Position 91: 5.50357900869829e-05
Position 247: 3.8670973736865534e-05
Position 251: 1.594218944880804e-05
Position 205: 1.1510485696971733e-05
Position 146: 1.12583614517503e-06
Position 418: 7.039132080081129e-07
Position 140: 8.580955909940092e-08
Position 430: 5.2015577486919935e-08
