Gene = MRTO4
index = 883
Annotated 5SS: [ 325 3302 4513 5607 5983 6446 7015]
Annotated 3SS: [3242 4408 5524 5914 6293 6937 7141]
SMsplice 5SS: [ 325 4513 5607 6018 6446 7015]
SMsplice 3SS: [4408 5524 5914 6293 6937 7141]
top_k =  100
Partition function (log Z): 8.280315149334202

Sorted 5' Splice Sites (High to Low Probability):
Position 4513: 0.99454253806946
Position 7015: 0.9886624672779936
Position 5607: 0.9836069765582712
Position 325: 0.9632033495049382
Position 6446: 0.9394878647909398
Position 6018: 0.5549904513214454
Position 3302: 0.22833824043964976
Position 6185: 0.19852976279202944
Position 5843: 0.11894379835311383
Position 5983: 0.10438398734187777
Position 7311: 0.0950965450669832
Position 3350: 0.08398983568885743
Position 710: 0.08149772984558327
Position 6845: 0.02977655172351302
Position 386: 0.02693948817432195
Position 4701: 0.017166672084880645
Position 6355: 0.016272552300699357
Position 6335: 0.01323180395083725
Position 500: 0.009611870045022904
Position 5975: 0.009188993717233597
Position 2090: 0.008841013035380412
Position 6471: 0.00855020717955195
Position 8314: 0.007670648862588975
Position 4119: 0.006925628931015059
Position 555: 0.006588241058327703
Position 5939: 0.004087328036644127
Position 5402: 0.004067292335660987
Position 7493: 0.003990333953722184
Position 7509: 0.003755734742054071
Position 6819: 0.003743204742414812
Position 7175: 0.003429730287747909
Position 8338: 0.003063049718102893
Position 5284: 0.0019680517858581274
Position 7153: 0.00194237630476399
Position 6817: 0.001827319569083026
Position 5934: 0.00132975130594303
Position 5338: 0.0012425678109374194
Position 5044: 0.0010127065430254832
Position 6152: 0.00040458318333484814
Position 5342: 0.00033163239478105843
Position 5915: 0.00021109479171479216
Position 6967: 8.403277864415853e-05
Position 514: 7.758116292471456e-05
Position 440: 7.173312222499724e-05
Position 7213: 7.121192659060544e-05
Position 519: 3.288686834542323e-05
Position 191: 2.8638633852784868e-05
Position 6911: 2.7335995786369474e-05
Position 72: 2.4169744699098576e-05
Position 485: 3.172584506983904e-06
Position 577: 2.7195653445729062e-06
Position 283: 4.655015508994231e-07
Position 340: 2.6892231829518483e-07
Position 262: 3.608740846445163e-08
Position 119: 3.2212468799951694e-08
Position 251: 1.0508598017699499e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6937: 0.9872453295078834
Position 6293: 0.9766111652600131
Position 5524: 0.9688273530296687
Position 4408: 0.9677810902525302
Position 7141: 0.9543867811593648
Position 5914: 0.7212690480331904
Position 3135: 0.25850686534770534
Position 6147: 0.13884656444126742
Position 8210: 0.11051548736417664
Position 5765: 0.08590938510650012
Position 3242: 0.04446358074836332
Position 6723: 0.03825707924009092
Position 554: 0.03571327494668435
Position 8406: 0.032148761458346595
Position 4386: 0.02662008874429099
Position 414: 0.020183979363654347
Position 5697: 0.01896379320482602
Position 4603: 0.01817937862790614
Position 704: 0.017639687156428243
Position 5500: 0.013608145388010483
Position 548: 0.01325922434437427
Position 7394: 0.010968919358056104
Position 5677: 0.010905520859529071
Position 3098: 0.009357630032438554
Position 5546: 0.008194700060254176
Position 1927: 0.007427314367518976
Position 7144: 0.005473302032923194
Position 5231: 0.0035559204920350396
Position 4004: 0.0035388966672778234
Position 3933: 0.003388219753056358
Position 7204: 0.0029191019057974474
Position 6096: 0.002823739009960294
Position 5272: 0.0026552577847497325
Position 6077: 0.0019845256486621197
Position 6112: 0.0019602650941642373
Position 5199: 0.0016655265435526697
Position 1975: 0.001413698667861436
Position 567: 0.0010306359872387278
Position 6876: 0.0010301237972634983
Position 5733: 0.0007363145701448825
Position 5687: 0.0007043783632745236
Position 5771: 0.0006447638345395731
Position 5774: 0.0004023543615150057
Position 5379: 0.0002504076493033714
Position 7398: 0.00019565712608593955
Position 588: 0.00016446710290647843
Position 4136: 0.00013987158332075332
Position 5331: 0.00012710368789532042
Position 5704: 0.00010875938191972194
Position 462: 9.11246411542863e-05
Position 5968: 6.850916782203615e-05
Position 5242: 5.198978073818566e-06
