Gene = ACAA1
index = 22
Annotated 5SS: [  344   617  3257  5283  5613  7919  9423 10699 11047 11383 11644]
Annotated 3SS: [  522  3198  5202  5569  7819  9341 10507 10866 11326 11497 14085]
SMsplice 5SS: [  344   617  5283  7919  9423 11047 11383 11644]
SMsplice 3SS: [  522  5202  7819  9341 10855 11326 11497 14085]
top_k =  100
Partition function (log Z): 11.268268716074221

Sorted 5' Splice Sites (High to Low Probability):
Position 5283: 0.9999999999999989
Position 617: 0.9997142689217217
Position 7919: 0.9984714113160885
Position 9423: 0.9737151557624821
Position 11383: 0.9700339916759307
Position 11644: 0.9128020172092792
Position 11047: 0.8445465344203494
Position 344: 0.7908400376304023
Position 5613: 0.5615950801412798
Position 3257: 0.3396232668275932
Position 3074: 0.2951840022852715
Position 6523: 0.27338396223369127
Position 3718: 0.266869842186184
Position 6211: 0.18126715999645743
Position 4287: 0.1715720500176241
Position 128: 0.10464936591059672
Position 403: 0.08458182703939486
Position 5875: 0.0768863012332614
Position 2025: 0.0724749551668225
Position 2009: 0.06417681328034475
Position 10699: 0.06309981100051426
Position 1194: 0.05189425941188878
Position 837: 0.04946864337148818
Position 2700: 0.0410001320011684
Position 188: 0.03838432995563855
Position 2066: 0.03313763663711615
Position 8267: 0.03199014468042532
Position 407: 0.030406525098110173
Position 9525: 0.02628484423751528
Position 6223: 0.022861680992959682
Position 2819: 0.016287940497248216
Position 10881: 0.01529978131772353
Position 8166: 0.008832231448789037
Position 8305: 0.0032597654294863544
Position 398: 0.0015495247386222042
Position 151: 0.0009701399875175532
Position 100: 0.0007039802753938723
Position 357: 0.0005497971657800168
Position 9: 0.00041400195422683616
Position 5609: 0.00030393529488930896
Position 210: 0.0002548283307523936
Position 284: 0.00023197177427353142
Position 613: 0.000177865811421282
Position 63: 0.00016308638902591392
Position 258: 9.005526399791606e-05
Position 86: 8.952185088622064e-05
Position 144: 6.970399822770943e-05
Position 663: 6.635230665212575e-05
Position 38: 6.553150683651473e-05
Position 293: 5.664257609313292e-05
Position 416: 5.303746256937003e-05
Position 98: 4.684884091930919e-05
Position 290: 4.2412158281427834e-05
Position 456: 3.7173816390326765e-05
Position 475: 3.1681658319074896e-05
Position 112: 2.6715813423558613e-05
Position 29: 2.5057117417788102e-05
Position 160: 2.4244526992254424e-05
Position 287: 2.1635919498119527e-05
Position 372: 2.1500320316936313e-05
Position 370: 1.3004658960340429e-05
Position 54: 8.5325415302221e-06
Position 411: 8.528553034989565e-06
Position 42: 4.590755220905924e-06
Position 89: 1.77258520497435e-06
Position 116: 1.048444044870331e-06
Position 577: 8.393815322581867e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5202: 0.9999999999999979
Position 7819: 0.998471411316089
Position 522: 0.9896881651608465
Position 9341: 0.9619826499378725
Position 11497: 0.8902212791647407
Position 11326: 0.8580291436571373
Position 10855: 0.7376838775672651
Position 14085: 0.6256933951070724
Position 2918: 0.3185377641237636
Position 5569: 0.28979758657796884
Position 3549: 0.2668698421861841
Position 3138: 0.233345850730435
Position 6346: 0.21982468910141503
Position 5526: 0.1750756505960245
Position 4042: 0.1715720500176241
Position 1913: 0.16978940508428336
Position 6023: 0.13177485109859768
Position 11203: 0.12392592631356351
Position 10866: 0.12216243817080695
Position 5521: 0.0934586537167311
Position 5721: 0.08910353818603102
Position 13971: 0.08563040406026833
Position 3198: 0.08292365425866619
Position 13582: 0.07811354610564919
Position 10507: 0.06309981100051426
Position 13748: 0.06292110527178255
Position 6140: 0.055554165526017205
Position 6386: 0.0535592731322761
Position 2655: 0.04804703414038087
Position 776: 0.047966194541426685
Position 13881: 0.03741515964714419
Position 1143: 0.03622521859878693
Position 268: 0.035157186636480306
Position 8050: 0.03465865217839377
Position 12017: 0.032307984916998225
Position 12050: 0.021027102945942844
Position 238: 0.018907416453890342
Position 11561: 0.016595018850208584
Position 9298: 0.015673642846236242
Position 1065: 0.01354489178920413
Position 13563: 0.013533089034243424
Position 9244: 0.013348121151765362
Position 11148: 0.01095290853690714
Position 11748: 0.010703693689060653
Position 553: 0.010278953142588261
Position 8100: 0.009423489380306934
Position 9167: 0.008995586064123512
Position 13086: 0.008618932310337474
Position 12608: 0.007147319274151822
Position 2736: 0.005947564493311056
Position 5864: 0.004353660356682741
Position 5393: 0.0034435504518383225
Position 2442: 0.0032934738647246975
Position 737: 0.001478602531639369
Position 1089: 0.001455590462187304
Position 961: 0.0006685585617103891
Position 5755: 0.00022892705534991419
Position 158: 0.0001957916410767161
Position 5359: 0.00012357409360617616
Position 207: 7.114030767062487e-05
Position 343: 6.93179229035579e-05
Position 178: 1.5013526448345075e-05
Position 255: 1.3946795731814545e-05
Position 132: 1.0974522388562033e-05
Position 191: 5.2178958950255e-06
Position 573: 3.2539109700214584e-06
Position 187: 1.4945444152001485e-06
Position 180: 1.3765072846688028e-06
Position 450: 1.0253751256242534e-06
Position 540: 6.788797203466889e-07
Position 438: 4.864630441905555e-07
Position 434: 3.876934902695057e-07
Position 597: 1.957682331865908e-09
