Gene = WDR6
index = 1566
Annotated 5SS: [ 470 7055 7232 7438 7657]
Annotated 3SS: [4572 7147 7320 7537 7762]
SMsplice 5SS: [ 144 4680 7055 7232 7438 7657]
SMsplice 3SS: [4572 6940 7147 7336 7537 7762]
top_k =  100
Partition function (log Z): 2.480021576298352

Sorted 5' Splice Sites (High to Low Probability):
Position 4680: 1.0000000000000024
Position 7657: 0.9962413070061358
Position 7438: 0.9863397746042023
Position 7232: 0.8409458358101528
Position 144: 0.5191201465351081
Position 7055: 0.40921583303900594
Position 470: 0.28375705730735995
Position 5184: 0.2573636444281973
Position 7038: 0.24615525262015286
Position 7945: 0.14020460453089742
Position 5332: 0.13503572598332156
Position 6040: 0.08782851512066893
Position 7227: 0.07330831131094032
Position 444: 0.06667546392246128
Position 8374: 0.06497006441239238
Position 6801: 0.05944799728655393
Position 103: 0.051303805238060995
Position 2534: 0.04980061264863479
Position 1509: 0.04927175023718994
Position 1490: 0.03847964897496061
Position 7271: 0.03764708405519481
Position 8631: 0.012212943956152756
Position 8506: 0.009189641512615443
Position 1135: 0.006780060892168252
Position 7400: 0.0031000691311340893
Position 437: 0.0008332760672923035
Position 78: 0.0007660245178404899
Position 1312: 0.0006779305751495846
Position 5518: 0.00040851509936313635
Position 7835: 0.0003996285687993536
Position 8155: 0.0003144504251745659
Position 48: 0.00010111301108926299
Position 920: 6.741321854621579e-05
Position 1065: 6.5213784570955e-05
Position 598: 5.317329444187202e-05
Position 1196: 4.645720874687323e-05
Position 1963: 4.263155966618715e-05
Position 248: 3.643739664547145e-05
Position 581: 3.525321001712831e-05
Position 799: 1.790360530347883e-05
Position 261: 1.6123288915432747e-05
Position 430: 1.4316274109939751e-05
Position 92: 1.102520712961805e-05
Position 7670: 9.207787355600479e-06
Position 216: 2.3754683668692843e-06
Position 204: 1.2049387296340987e-06
Position 7661: 1.8215804947466116e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7147: 0.9622394776484766
Position 4572: 0.9479713414315581
Position 7537: 0.8441344833215564
Position 7762: 0.8420824927763754
Position 7336: 0.7298480086366975
Position 6940: 0.4881619707102935
Position 7320: 0.23224311239808362
Position 6738: 0.2266571122354189
Position 5261: 0.1350342220744244
Position 7515: 0.11014944762021085
Position 7791: 0.10353393403925491
Position 5979: 0.08782851512066892
Position 5040: 0.06715524145728563
Position 5113: 0.06519484679580599
Position 8313: 0.06153850340631943
Position 8480: 0.05913680744077604
Position 8747: 0.05419148855398829
Position 5021: 0.05374964699378619
Position 8364: 0.04985093647363961
Position 2476: 0.047168331333770915
Position 4358: 0.030855939164842503
Position 7555: 0.021283285922266023
Position 4959: 0.021241979443874327
Position 4600: 0.021172719403601672
Position 8505: 0.020104459045195963
Position 5055: 0.018927941100743504
Position 5089: 0.01880072545486199
Position 7560: 0.01855513790688269
Position 7357: 0.01682688889918182
Position 8590: 0.010642731737291796
Position 8008: 0.010365635267560125
Position 1001: 0.007047549552741811
Position 4908: 0.006191623600335927
Position 338: 0.005651875523729017
Position 8861: 0.004277065968863355
Position 4905: 0.0040261400551574785
Position 7799: 0.00378415408909708
Position 8108: 0.0034017492449162174
Position 264: 0.003309491003491048
Position 7814: 0.0032188087799548707
Position 2435: 0.002632281314863905
Position 4942: 0.0023945216288497285
Position 7540: 0.0018724600559761613
Position 353: 0.0016265048072017024
Position 7384: 0.0013299077560253952
Position 326: 0.0004856686323940768
Position 7839: 0.00013397792039801404
Position 7605: 0.000117353194956698
Position 5295: 9.099690575686307e-05
Position 1846: 2.2622048515622395e-05
Position 7859: 2.063322300936715e-05
Position 1842: 1.119824736132191e-05
Position 1864: 8.811263789242854e-06
Position 287: 7.942949144070462e-06
Position 304: 4.141705499726449e-06
