Gene = DDOST
index = 435
Annotated 5SS: [ 348  664 5444 5869 6105 6931 7322 7918 8694 8924]
Annotated 3SS: [ 552 5356 5764 6009 6836 7172 7769 8572 8816 9015]
SMsplice 5SS: [ 348  664 5444 5869 6105 6931 7322 7918 8694 8924]
SMsplice 3SS: [ 446 5356 5764 6009 6836 7220 7769 8572 8816 9015]
top_k =  100
Partition function (log Z): 22.732150881366525

Sorted 5' Splice Sites (High to Low Probability):
Position 5444: 0.9879957042941784
Position 6931: 0.9817584382743623
Position 8924: 0.9768831672461341
Position 5869: 0.9621464203843171
Position 7322: 0.9482681383761807
Position 8694: 0.9478163690902375
Position 348: 0.9367925200388407
Position 7918: 0.8569919015316032
Position 664: 0.8309443136005799
Position 6105: 0.7767601157636868
Position 6109: 0.1922596026822307
Position 1474: 0.16104172276208964
Position 3376: 0.07101043058174394
Position 4077: 0.06344443795071347
Position 8123: 0.06171107922625233
Position 1552: 0.05222995081282975
Position 3804: 0.05189097343350914
Position 2825: 0.03987435914834865
Position 2795: 0.03929674346312437
Position 7870: 0.03585391601000341
Position 7677: 0.03342550124455981
Position 8063: 0.030471133199107214
Position 6526: 0.025361889498300542
Position 611: 0.024664805780595853
Position 102: 0.020309020990574078
Position 7770: 0.019292581017275826
Position 8934: 0.01832253605408746
Position 83: 0.017891740626548604
Position 6203: 0.017754326148716828
Position 5893: 0.01772269186143321
Position 7065: 0.015717172560579768
Position 148: 0.012441790385433072
Position 308: 0.011303591030698572
Position 6113: 0.011188286985445441
Position 2784: 0.010121949473819492
Position 9156: 0.00794263491634601
Position 369: 0.007831361870891621
Position 157: 0.0053532588061426314
Position 359: 0.005130502137086604
Position 7644: 0.0044817852706763115
Position 5462: 0.004272879600064802
Position 5422: 0.004095843949248059
Position 5789: 0.0038972598059555503
Position 6098: 0.003273979870169656
Position 481: 0.0031520300177892047
Position 657: 0.001563482825552528
Position 7442: 0.0015124847796722455
Position 832: 0.0009873660064766447
Position 5728: 0.000499950808103974
Position 9214: 0.0004735901353002918
Position 9311: 0.00046872659296544144
Position 6454: 0.00037496517253398493
Position 139: 0.00021539781043025444
Position 5940: 0.00021137839337620506
Position 172: 6.194986017553772e-05
Position 165: 1.3852481624605932e-05
Position 260: 4.934615368743268e-06
Position 389: 2.0079620013296015e-06
Position 393: 1.5622239021747096e-06
Position 159: 9.89169872559531e-07
Position 105: 4.01581536824863e-07
Position 376: 2.41058066327554e-07
Position 8854: 2.3602094129539294e-07
Position 235: 8.608550005252382e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6009: 0.9976013831069696
Position 8816: 0.990076464348629
Position 9015: 0.9874933939085614
Position 5764: 0.9777867261178725
Position 6836: 0.9677708346370857
Position 5356: 0.9434632650093602
Position 7769: 0.9071015978850678
Position 8572: 0.719145537549325
Position 446: 0.5019976313517254
Position 7220: 0.46275013401231013
Position 7172: 0.36874521530431614
Position 552: 0.28104136431654275
Position 8516: 0.2157913917759948
Position 1376: 0.20412335843626572
Position 7249: 0.10250707725756657
Position 2723: 0.08929305208529247
Position 8014: 0.06375966887670911
Position 3251: 0.061757384199018356
Position 5298: 0.04747112279019048
Position 7578: 0.04254262835016821
Position 3964: 0.04082783043933752
Position 3534: 0.033067477824250006
Position 6796: 0.028246637396342048
Position 443: 0.027226901422539425
Position 3926: 0.022616607511375945
Position 497: 0.021170746191469924
Position 7555: 0.02062018374881889
Position 3574: 0.01882349560925919
Position 6201: 0.01690663923873985
Position 660: 0.015837258695032035
Position 270: 0.015518189349622093
Position 8641: 0.013026228869745783
Position 9413: 0.009821330228045393
Position 3211: 0.009253046382725465
Position 287: 0.0070047053916279705
Position 7270: 0.006447634633584045
Position 6418: 0.006292033392827162
Position 9252: 0.005735363035639435
Position 183: 0.005677884829271201
Position 7225: 0.0056767847224869815
Position 6234: 0.0056375227907173335
Position 5239: 0.005430040043943902
Position 8869: 0.005252789843214449
Position 7827: 0.005167676672355384
Position 1337: 0.005112504128633902
Position 1423: 0.0040358110100196095
Position 9036: 0.0036345689018046612
Position 500: 0.002525491860500309
Position 5578: 0.002408377380191325
Position 7155: 0.0023474085747805617
Position 5623: 0.0018753081007778021
Position 7714: 0.0018678892605478075
Position 6809: 0.0013981527575570008
Position 7064: 0.0012687152475051673
Position 5583: 0.0012466991175529795
Position 8103: 0.0011682527058089552
Position 5603: 0.001167977283282491
Position 9086: 0.0006363922230706153
Position 8766: 0.0005605340336842531
Position 6266: 0.0005278458071616838
Position 9389: 0.00037695864350148495
Position 9122: 0.000356306694798246
Position 595: 0.00013440691681719638
Position 663: 0.00013361960895053908
Position 687: 0.00012367743005017775
Position 611: 0.00011721789792190786
Position 189: 0.00010086560767459722
Position 7051: 5.990293449872785e-05
Position 186: 4.765658459384567e-05
Position 7193: 3.7653403303201673e-05
Position 193: 3.5971351707513277e-06
Position 346: 2.414899933170108e-06
Position 339: 2.309334080107925e-06
Position 204: 6.357738362237234e-07
Position 199: 5.47143676188285e-07
Position 6097: 3.550381756261404e-07
Position 6918: 8.310945929758335e-08
