Gene = HACD4
index = 637
Annotated 5SS: [   84  2342  5041 15739 20048 23616]
Annotated 3SS: [ 2237  4912 15625 19940 23489 24516]
SMsplice 5SS: [   84  1814  2342  5041 13688 13828 15739 20048 23616]
SMsplice 3SS: [ 1726  2150  4912 13633 13756 15625 19940 23489 24516]
top_k =  100
Partition function (log Z): -2.74470808555994

Sorted 5' Splice Sites (High to Low Probability):
Position 2342: 0.9999999999999988
Position 5041: 0.9999976071061102
Position 15739: 0.9999969655903829
Position 20048: 0.9995706938868916
Position 13688: 0.9498724657023778
Position 23616: 0.887373279515828
Position 84: 0.78378244927137
Position 1814: 0.6409805620396856
Position 13828: 0.5485091764598402
Position 508: 0.34769338958790685
Position 237: 0.2714210128583852
Position 13859: 0.24178509738458562
Position 20912: 0.2249827532901058
Position 22311: 0.21204471500957356
Position 20293: 0.13717491895555528
Position 23900: 0.12931142052838085
Position 1902: 0.12625396093479074
Position 547: 0.12192455539938132
Position 1868: 0.12004384095374171
Position 873: 0.09563924004254618
Position 1878: 0.05419821469559272
Position 2061: 0.04620675666778122
Position 24202: 0.03545709052056597
Position 1825: 0.017617184964916283
Position 24321: 0.01680834847705657
Position 24270: 0.015815016370708188
Position 999: 0.012028058029339036
Position 2056: 0.008419045221091924
Position 415: 0.004715174628756078
Position 344: 6.778679395064059e-05
Position 456: 3.0437324363894776e-05
Position 428: 2.0484497271335213e-05
Position 123: 2.0558047677511498e-07
Position 207: 6.524749643847322e-09
Position 303: 8.372254573660941e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4912: 0.9999976071061101
Position 13633: 0.9999969655903826
Position 15625: 0.9999969655903818
Position 19940: 0.9995706938868911
Position 1726: 0.9590937635887276
Position 23489: 0.900361554998662
Position 13756: 0.7401697739564216
Position 2150: 0.6933784514631891
Position 24516: 0.620710268747672
Position 2237: 0.29266723439931075
Position 303: 0.2713209454044922
Position 23694: 0.25889353536830884
Position 22226: 0.2306215329514916
Position 20853: 0.19228733009983265
Position 24157: 0.14880737542356864
Position 399: 0.10373153275885624
Position 376: 0.09191242849042287
Position 673: 0.09179178634747417
Position 20153: 0.07854309436181972
Position 24000: 0.07369492895936215
Position 20197: 0.05863182459373554
Position 24535: 0.055866932083211224
Position 189: 0.053944116393318066
Position 1974: 0.03648752518327575
Position 20674: 0.03269542319027315
Position 2280: 0.013954314137498845
Position 1990: 0.011253439973435902
Position 751: 0.009449468180339022
Position 23787: 0.007424435776728676
Position 1932: 0.006884836732161536
Position 815: 0.0064260392615914375
Position 425: 0.006079296566112858
Position 193: 0.0025602163655651243
Position 17087: 0.0004262717034920815
Position 270: 3.9301954650414454e-05
Position 359: 2.4933393685545853e-05
Position 379: 1.9324184863988714e-05
Position 405: 1.462018590206092e-05
Position 461: 5.004658322294525e-06
Position 214: 3.7820762471572674e-06
Position 4292: 2.3928938886762214e-06
Position 5147: 6.415157273491751e-07
Position 854: 4.2824804949235306e-09
Position 199: 4.222226675782178e-11
Position 227: 3.241922296699534e-13
