Gene = RP11-15K19.2
index = 1160
Annotated 5SS: [  404 19103 24792 25447 36012 36423 66042]
Annotated 3SS: [18975 24338 25389 35884 36329 65901 67631]
SMsplice 5SS: [  404 19103 19335 25447 36012 36423 51814 54870 66042]
SMsplice 3SS: [18975 19223 25357 35884 36329 51704 54765 65901 67631]
top_k =  100
Partition function (log Z): -37.305748341161376

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.999526033888856
Position 8986: 0.31947858000694895
Position 7151: 0.2403161475964346
Position 7701: 0.13197255848171024
Position 1249: 0.008203768729056543
Position 6190: 0.004848686828859972
Position 2683: 0.0009262535956811131
Position 973: 0.0003500316760389248
Position 408: 0.00023857416904980112
Position 222: 0.0002001395314499759
Position 638: 2.3470216660640265e-05
Position 89: 6.897588584719122e-06
Position 49: 1.2749978486320137e-06
Position 160: 1.1295755788683228e-08
Position 235: 5.560124706426985e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8839: 0.40149113347393994
Position 13578: 0.34653633138577994
Position 7013: 0.18594742571030484
Position 12489: 0.13992321792019696
Position 9998: 0.13916716386881983
Position 8215: 0.10568133305062945
Position 7601: 0.06695701658586557
Position 7569: 0.06501554189584419
Position 7075: 0.059926118861972244
Position 1130: 0.04109326019377336
Position 2582: 0.020530675950414152
Position 2891: 0.019826423027492046
Position 1497: 0.014933181467925301
Position 2749: 0.011691622871474574
Position 1844: 0.008947989273631541
Position 2725: 0.008023707650574743
Position 722: 0.007906339382633692
Position 704: 0.007814315901338256
Position 6136: 0.007292700497785825
Position 1869: 0.0066742880518685195
Position 4520: 0.006530167394341934
Position 4078: 0.0061047616837852795
Position 7254: 0.005081029957796449
Position 5257: 0.00411549719863086
Position 4171: 0.0024350854021337946
Position 1126: 0.002426995204553246
Position 1150: 0.0017768610822678848
Position 4054: 0.0013981370411267986
Position 2250: 0.0013922058284882703
Position 1522: 0.0012132053787650952
Position 4496: 0.0011124264209442496
Position 4754: 0.001079799009786749
Position 2609: 0.000997362441185308
Position 1076: 0.0009213918662541599
Position 3431: 0.0008143175167894819
Position 2674: 0.0005602244117967092
Position 865: 0.0005506126699506269
Position 2324: 0.0005472400662011937
Position 2006: 0.0004923780401277407
Position 2924: 0.0004830899238574444
Position 2471: 0.0003228526605244795
Position 1320: 0.00018567142265769703
Position 1052: 0.00016391025319898337
Position 830: 2.771434186112378e-06
Position 1186: 2.689918792152754e-06
Position 849: 1.1556662146423456e-06
Position 726: 8.072464425881122e-07
