Gene = RFK
index = 1134
Annotated 5SS: [ 416 2088 5952]
Annotated 3SS: [1935 5848 6975]
SMsplice 5SS: [ 416 2088 5952]
SMsplice 3SS: [1935 5848 7997]
top_k =  100
Partition function (log Z): -3.843632616326138

Sorted 5' Splice Sites (High to Low Probability):
Position 2088: 0.979459992120748
Position 416: 0.884444081401967
Position 5952: 0.8526715891945441
Position 6323: 0.30249723529602635
Position 7074: 0.28598933193369735
Position 1767: 0.23644927958513579
Position 3290: 0.23219331907435953
Position 204: 0.22815321291531607
Position 6887: 0.13890515674315418
Position 5999: 0.13410527473696088
Position 139: 0.07173718902292898
Position 4434: 0.04309442100974992
Position 706: 0.021774877702490484
Position 792: 0.011046441435237777
Position 1100: 0.007050872538670771
Position 150: 0.004257730834087495
Position 2040: 0.0039030990963748193
Position 2122: 0.0028203681002619964
Position 2702: 0.0020424491521757984
Position 183: 0.001838969632097122
Position 6243: 0.0007454343722660941
Position 159: 6.231194408239475e-05
Position 192: 2.9236470116849796e-05
Position 749: 2.420349263277447e-05
Position 92: 1.111742573425724e-05
Position 145: 7.431376750544213e-06
Position 180: 4.027808230178014e-06
Position 173: 1.008565622076567e-06
Position 250: 1.390269334934765e-07
Position 257: 8.330292335337025e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5848: 0.986607428865823
Position 1935: 0.9314618391086282
Position 7997: 0.7532625247260011
Position 6975: 0.3805574089912089
Position 3127: 0.22084948431713156
Position 288: 0.21928334203439234
Position 6514: 0.21552977642808904
Position 6140: 0.16424977976443392
Position 1608: 0.16214054883061568
Position 6240: 0.13993397604819494
Position 1628: 0.06623722131226886
Position 6536: 0.051141230779586336
Position 2008: 0.05111950516966449
Position 4342: 0.023999786467515476
Position 4196: 0.01909463454223446
Position 7144: 0.011817437027065492
Position 1604: 0.010654634574513164
Position 3180: 0.009036730025620816
Position 8162: 0.006919920153961604
Position 924: 0.004376112162484248
Position 3158: 0.0028590402305187592
Position 220: 0.002602971266568052
Position 7169: 0.0020238111760418204
Position 6069: 0.0014185089770431595
Position 2572: 0.001340285605877943
Position 1032: 0.0010689285667298584
Position 309: 0.0009137181732795129
Position 297: 0.0007561016205037838
Position 2393: 0.000671756110327273
Position 1808: 0.0006389269623505277
Position 959: 0.0005011388807751011
Position 224: 0.0004877280259523622
Position 991: 0.000438395723910121
Position 3844: 0.0003589922069639846
Position 2529: 0.0002819419664289167
Position 1844: 0.00025797670357465626
Position 5614: 0.00016943506568211053
Position 1764: 0.00012208624090521378
Position 2438: 0.00012032203718358494
Position 367: 1.4498441226039994e-05
