Gene = BLVRA
index = 135
Annotated 5SS: [   55 12491 29346 32689 34133 41893 45168]
Annotated 3SS: [12457 29223 32568 34034 41784 44995 48296]
SMsplice 5SS: [   55 12491 34133 41893 45168]
SMsplice 3SS: [12457 33974 41784 44995 48296]
top_k =  100
Partition function (log Z): -27.479069571199155

Sorted 5' Splice Sites (High to Low Probability):
Position 55: 0.9998484400898419
Position 12491: 0.8331388510589829
Position 11513: 0.06633361593255092
Position 3673: 0.0010737952917419826
Position 1800: 0.0008549500935039372
Position 3388: 0.0007280267667244082
Position 3785: 0.0005150205721875056
Position 1088: 0.00035896547511704265
Position 677: 3.587984605791565e-07
Position 600: 1.3168368601056396e-07
Position 236: 1.536530481919997e-08
Position 247: 8.832856043725668e-09
Position 1036: 7.778778997056228e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12457: 0.897484531915111
Position 12558: 0.23427650893490365
Position 12577: 0.1655581314961409
Position 15406: 0.10579743217667352
Position 11447: 0.08675971792052924
Position 14579: 0.05916523150768677
Position 14627: 0.054321742843225336
Position 12911: 0.046346937412217355
Position 13279: 0.046018488651906164
Position 13357: 0.040335655875775964
Position 13096: 0.03546000706588887
Position 13533: 0.027074716807378992
Position 12845: 0.01878399828718298
Position 9536: 0.01435385802483669
Position 11681: 0.011485424356243777
Position 5140: 0.009847144349757189
Position 10951: 0.007409250318123379
Position 1336: 0.006273632165222235
Position 3263: 0.0044943344814300235
Position 3620: 0.003860164352984856
Position 5924: 0.0029393436774402563
Position 5163: 0.0025633892974637725
Position 4982: 0.0022134160055804833
Position 6192: 0.0017575864197014095
Position 2109: 0.0014980144026185485
Position 1332: 0.001478838571068497
Position 7812: 0.0014687155244678025
Position 364: 0.0011375622360789363
Position 3585: 0.001129655033330643
Position 5953: 0.001082080934044244
Position 1665: 0.0009860589627902077
Position 6498: 0.0009729314147939747
Position 6312: 0.0009540346045457428
Position 1119: 0.0006529946220983619
Position 3319: 0.0005503006948676029
Position 5807: 0.0005437756845173323
Position 1652: 0.0005418526975089018
Position 3554: 0.0005382199992110787
Position 3952: 0.0004838405318342016
Position 3597: 0.00043004392682977245
Position 771: 0.0003472395012836912
Position 1713: 0.0003437298795554463
Position 4807: 0.00034208908808433915
Position 4600: 0.0003199172913851947
Position 3289: 0.00027145760996830895
Position 2957: 0.00024406740739690952
Position 3123: 0.00021409274070116087
Position 596: 0.00021401717274955372
Position 180: 0.0001966515918428726
Position 3242: 0.0001899752658291972
Position 3225: 0.00018322356658597225
Position 1355: 0.00014554398577542034
Position 2771: 0.00013490464193410386
Position 1622: 0.00012113838016301113
Position 1269: 9.086832501997193e-05
Position 119: 8.604139129237124e-05
Position 156: 8.276443469734409e-05
Position 1430: 6.879571026206851e-05
Position 402: 6.502062304933562e-05
Position 948: 6.304992429345693e-05
Position 939: 2.706307285193248e-05
Position 1048: 2.6355999834191417e-05
Position 889: 1.8649880811542722e-05
Position 998: 1.7079101154047775e-05
Position 929: 5.501800297484108e-06
Position 886: 1.8274982102741589e-06
Position 860: 1.5576706905749758e-06
