Gene = JAGN1
index = 724
Annotated 5SS: [258]
Annotated 3SS: [2360]
SMsplice 5SS: [258]
SMsplice 3SS: [2360]
top_k =  100
Partition function (log Z): -6.781791799779925

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.8715667890284415
Position 2473: 0.23427842580979896
Position 95: 0.13730032463485775
Position 1346: 0.05218600417313602
Position 265: 0.04562666750169633
Position 1292: 0.0414964543828098
Position 1266: 0.02266146705536202
Position 690: 0.014026437824665268
Position 1200: 0.009401679369594473
Position 132: 0.007482479920801921
Position 1331: 0.002524903411751161
Position 466: 0.002248110499735558
Position 2315: 0.0019968032634292768
Position 138: 0.0012033995069942536
Position 3471: 0.0009528972443737994
Position 125: 0.00023771755690778142
Position 790: 0.0001803765730046394
Position 99: 6.659724196444811e-05
Position 23: 1.7968572114686146e-05
Position 27: 8.624621399441239e-06
Position 114: 4.084046294012528e-06
Position 145: 3.539393425003216e-06
Position 53: 2.422612040939332e-06
Position 116: 5.354042072026814e-07
Position 12: 5.316126453417115e-07
Position 153: 1.093326605039096e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2360: 0.9449040119307209
Position 1113: 0.1241301254331773
Position 3540: 0.09652190016373367
Position 184: 0.04766328211989342
Position 2588: 0.04494933224087833
Position 2254: 0.02388445609875804
Position 163: 0.023836062852034125
Position 3585: 0.022209329129571256
Position 3560: 0.018982048779971162
Position 2908: 0.013947837453924954
Position 2627: 0.012571514769907654
Position 2564: 0.011726649691170241
Position 1087: 0.010571819478752477
Position 1165: 0.006021578841862159
Position 2737: 0.004433299236838672
Position 2911: 0.004185716839816426
Position 2652: 0.003905962601490845
Position 3662: 0.0038598857453095185
Position 3193: 0.0038583653660828952
Position 356: 0.0031730832104807255
Position 2655: 0.0030636181340642763
Position 3082: 0.0025345476945524805
Position 3324: 0.0019827969226380244
Position 341: 0.0017760020857870442
Position 621: 0.001766694623674152
Position 1239: 0.0015556854134019292
Position 3235: 0.0015136579954803373
Position 212: 0.0013859687521775592
Position 3704: 0.0012501925706232444
Position 222: 0.0010404340137887317
Position 596: 0.0008567965991503294
Position 2798: 0.0006580924895521191
Position 3350: 0.0003795788351025795
Position 426: 0.0002219621166188169
Position 475: 5.517663758823741e-05
Position 484: 4.085300259852764e-05
Position 693: 1.8265447330120986e-05
Position 379: 1.6018258604495333e-05
Position 181: 1.3029489711197392e-05
Position 360: 9.61912789834029e-06
