Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  100
Partition function (log Z): -9.0933524500039

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.9612164094718003
Position 4231: 0.8758472931841229
Position 97: 0.7345256831686827
Position 469: 0.6248792341856448
Position 5875: 0.32422648466788145
Position 10400: 0.24134822021985913
Position 1362: 0.1219197062699052
Position 143: 0.12186768313846814
Position 4245: 0.09269529933346639
Position 2162: 0.08143109587990172
Position 1041: 0.07964332178958208
Position 504: 0.062184760207410573
Position 2183: 0.06093070615237641
Position 799: 0.04806428097706705
Position 521: 0.04205642378287539
Position 5461: 0.018483179514706027
Position 4227: 0.013815615876220527
Position 789: 0.010864331128185491
Position 135: 0.0045754905195109375
Position 21: 0.00430532762029328
Position 293: 0.0038752982926283227
Position 2428: 0.002393430802363546
Position 323: 0.0020695230185198868
Position 47: 0.0018681292716040835
Position 196: 0.0017738651935971538
Position 291: 0.0014274400467486426
Position 121: 0.0008279261599309816
Position 609: 0.0004916751721569067
Position 537: 0.0004164703953691694
Position 186: 0.00029325883919608097
Position 104: 0.0001870586348855066
Position 101: 8.39376864295698e-05
Position 45: 3.0088580595788847e-05
Position 271: 1.8306959064200117e-05
Position 327: 2.3827627024004754e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4093: 0.9801682438580019
Position 4737: 0.9633474282308823
Position 387: 0.5827146463881775
Position 10470: 0.3607555285205962
Position 5773: 0.3365365343982534
Position 10314: 0.28663037718400086
Position 2103: 0.13745962075561247
Position 8104: 0.13718222496082214
Position 7875: 0.13371688097162748
Position 1245: 0.09952946595819415
Position 7584: 0.08515385837309028
Position 8259: 0.08163327415047154
Position 923: 0.07879906482696386
Position 423: 0.06351911746732662
Position 673: 0.028682371510215292
Position 5810: 0.02787155916472194
Position 9193: 0.02531809712425516
Position 11002: 0.023613834752592894
Position 6940: 0.01874242186951514
Position 5307: 0.01809923930030754
Position 9994: 0.014435717779956954
Position 5240: 0.013442265865835187
Position 4673: 0.006958293432046695
Position 335: 0.00639806700217649
Position 6201: 0.005731977098226369
Position 2120: 0.005013992176084677
Position 4110: 0.0039785028197648845
Position 1221: 0.0034307995694339236
Position 1294: 0.003409958482158528
Position 5735: 0.00281104205998202
Position 1771: 0.002281619902944427
Position 627: 0.0018981223250341167
Position 5281: 0.001208217524685657
Position 722: 8.237969617556542e-05
Position 249: 3.864744915768956e-05
Position 271: 2.895832085282439e-05
Position 244: 6.484079683329967e-06
Position 172: 3.6355561942605445e-06
Position 438: 2.9323159407624746e-06
Position 366: 2.0687329030515684e-06
Position 301: 1.866948886056247e-06
