Gene = IFT57
index = 680
Annotated 5SS: [  460  3161  4036  8640 15943 31050 54778 55717 57140 58908]
Annotated 3SS: [ 2997  3916  8548 15873 30926 54705 55584 57076 58840 59914]
SMsplice 5SS: [  460  3161  4036  8640 15943 31050 54778 55717 58908 59787]
SMsplice 3SS: [ 2997  3916  8548 15873 30926 54705 55584 58840 59611 59914]
top_k =  100
Partition function (log Z): -11.00278676875131

Sorted 5' Splice Sites (High to Low Probability):
Position 4036: 1.0000000000000027
Position 8640: 0.9999998714856694
Position 31050: 0.986636779909582
Position 460: 0.9453256476350524
Position 3161: 0.9001191659696911
Position 15943: 0.8668998757002949
Position 2255: 0.2112964349728184
Position 11929: 0.2079909621388365
Position 1818: 0.1314679162191175
Position 3401: 0.11980599609886655
Position 7293: 0.057985219047394544
Position 5309: 0.04796555114283115
Position 6810: 0.042519712826528035
Position 206: 0.04105689115502967
Position 18892: 0.0393089383105564
Position 1831: 0.029184224656850694
Position 151: 0.010379081372357175
Position 6773: 0.009925036217551138
Position 3217: 0.008098694297004903
Position 64: 0.006355040804932169
Position 10080: 0.005778186548110238
Position 1995: 0.005606456029165392
Position 3554: 0.005311734643845529
Position 1999: 0.004755602733600859
Position 1865: 0.004742569891607418
Position 812: 0.0029889304896954724
Position 4809: 0.0026110870707320103
Position 985: 0.002254787559972149
Position 3154: 0.0011641312818760053
Position 282: 0.0009807730165996933
Position 2167: 0.0009437265110058519
Position 2281: 0.0007691636898049178
Position 488: 0.000509376700134447
Position 304: 0.0003858177148795037
Position 553: 0.00037436961438254077
Position 125: 0.0003547816494726255
Position 6612: 0.0002890015071517427
Position 618: 0.00020586440671122434
Position 1515: 9.633505398728191e-05
Position 4820: 6.321060808894161e-05
Position 296: 3.8700810798517395e-05
Position 1134: 3.4607348188051344e-05
Position 765: 2.222304005192485e-05
Position 1191: 2.031908130346917e-05
Position 167: 1.5551038760236944e-05
Position 236: 8.209693066616981e-06
Position 140: 6.8217497101349615e-06
Position 277: 5.841309216633679e-06
Position 464: 2.7506771348087537e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8548: 0.9999885412335017
Position 30926: 0.999985703684803
Position 3916: 0.9997904136384136
Position 2997: 0.8251135502541219
Position 15873: 0.8145401479501572
Position 36892: 0.27321110337280413
Position 11844: 0.20002977167159086
Position 1676: 0.16885973704736482
Position 32305: 0.14977092645667042
Position 37082: 0.13475406247430663
Position 2081: 0.12685346865833272
Position 3279: 0.12511773074271212
Position 34339: 0.11888447952345796
Position 38149: 0.08583154272355849
Position 3077: 0.06676146704421305
Position 33789: 0.06308569299275049
Position 34022: 0.05453975097331729
Position 6691: 0.052444749044079225
Position 2103: 0.04621547179007235
Position 36477: 0.039332235155357574
Position 18776: 0.039312942417237706
Position 2063: 0.03742150667065573
Position 15618: 0.035868323173919435
Position 7059: 0.025401152498790054
Position 4988: 0.02402975842309319
Position 33374: 0.020641252834803895
Position 7039: 0.017930516515324853
Position 3097: 0.01750697425023655
Position 15924: 0.016494535548656607
Position 34355: 0.015015504324167045
Position 7035: 0.014653550033279665
Position 31870: 0.013827341815062375
Position 34293: 0.012855636368073912
Position 5225: 0.008990283976220342
Position 11811: 0.007962903829833806
Position 5174: 0.006979535564077249
Position 1957: 0.005393819653870648
Position 32020: 0.004887250895251736
Position 5088: 0.004602473251723713
Position 382: 0.004042331814821292
Position 5201: 0.0033109583289717766
Position 9950: 0.0032923912943017795
Position 4668: 0.002573302202321144
Position 10006: 0.0024857952538084468
Position 1725: 0.0024493160137285972
Position 658: 0.002436458544980671
Position 290: 0.0016656947997952586
Position 1919: 0.0015727748699459153
Position 920: 0.0015090955276043428
Position 303: 0.0008007556753770689
Position 6476: 0.0002890015071517427
Position 582: 0.0002627359491296005
Position 3952: 0.00020958636159248124
Position 397: 0.0001683875166351831
Position 894: 0.00013837343412457967
Position 686: 0.0001270424770151108
Position 770: 8.198247545461088e-05
Position 4765: 7.195947836107816e-05
Position 1455: 6.453871752074425e-05
Position 4947: 5.2541598744887075e-05
Position 1371: 3.179633646653762e-05
Position 4614: 2.9035998138731117e-05
Position 1108: 1.9365890573349066e-05
Position 1053: 1.9147528918221814e-05
Position 317: 1.270043785825259e-05
Position 8390: 1.1458766501163863e-05
Position 424: 9.958686124095548e-06
Position 182: 7.486214571833376e-06
Position 1022: 6.712667438230223e-06
Position 196: 6.6856045603994705e-06
Position 739: 4.376007975870207e-06
Position 792: 4.3724441262518754e-06
Position 10784: 2.5453995686296804e-06
Position 8710: 1.1557668658336178e-06
Position 11199: 1.0304311169959313e-06
Position 10863: 2.286778512990368e-07
Position 10808: 2.169091869836908e-07
Position 9633: 1.4217456951995706e-07
