Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  100
Partition function (log Z): -10.860018848691903

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9598904741279614
Position 9405: 0.4801921768939795
Position 5085: 0.12401909784052001
Position 544: 0.10699816311021441
Position 7025: 0.030221839882470018
Position 6807: 0.014725916046966273
Position 417: 0.005157662861294963
Position 1596: 0.0010182169924189523
Position 646: 0.0006607996893203988
Position 246: 0.000563709606426895
Position 1382: 0.0004960280260003913
Position 635: 0.00046060633316752256
Position 1529: 0.00039228961534948267
Position 1051: 0.0003126840454606601
Position 1386: 0.00028978210954771545
Position 402: 0.00018938349838591546
Position 350: 9.224386350834182e-05
Position 163: 2.8222049102475214e-05
Position 436: 2.763741196716864e-05
Position 29: 4.797759932677176e-06
Position 191: 4.3414884211315934e-06
Position 311: 2.978342454221753e-06
Position 306: 2.7511138749054536e-06
Position 237: 2.490256300451434e-06
Position 453: 1.635456616600405e-06
Position 339: 9.585687513154654e-07
Position 390: 5.928702709347687e-07
Position 144: 5.371376079919971e-07
Position 69: 4.4998084126666634e-07
Position 286: 3.862569463999081e-07
Position 168: 3.016777479318795e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9249: 0.777085057279184
Position 10202: 0.2539539778828593
Position 10087: 0.09006858762870268
Position 4853: 0.08923936787362388
Position 523: 0.07919637838920301
Position 10539: 0.06024000365685129
Position 9596: 0.054662367502830156
Position 7916: 0.05243813519216984
Position 9627: 0.04496548990379604
Position 6993: 0.03410498393094199
Position 4909: 0.02762043882083822
Position 1876: 0.02605081808825775
Position 5240: 0.020105047099480508
Position 6629: 0.01860528550322725
Position 1159: 0.015803125535826006
Position 5180: 0.015196433746358227
Position 5021: 0.014822124625108648
Position 286: 0.008704463493683572
Position 8143: 0.006079102491691374
Position 5392: 0.005740452265308319
Position 3652: 0.005261795972656662
Position 834: 0.004956439917683483
Position 4457: 0.003191195810368271
Position 306: 0.0031384190708123117
Position 3733: 0.002840652760492995
Position 5472: 0.0021711403142775903
Position 6205: 0.001981591549467113
Position 3552: 0.0012246554026839342
Position 3394: 0.0012163257958462959
Position 2363: 0.001040861781530758
Position 1975: 0.0009971020845398308
Position 1496: 0.0006667086333759525
Position 2567: 0.000488434717436917
Position 1105: 0.00047854305954152704
Position 1651: 0.00032772559100893473
Position 1463: 0.0002533018407182712
Position 1412: 0.00024896327776941527
Position 1237: 0.0001918638688864811
Position 401: 0.00014484458280689515
Position 1448: 7.198906575287579e-05
Position 1380: 4.24802584532939e-05
Position 1533: 4.154314596671865e-05
Position 446: 4.040887977347336e-05
Position 315: 2.606751545564512e-05
Position 390: 1.1484270808303778e-05
Position 321: 1.0157812686836065e-05
Position 416: 7.337229405930678e-06
Position 440: 4.045777437172862e-06
Position 487: 5.077119086000357e-07
Position 409: 4.380243586400995e-07
Position 328: 1.4248985283053864e-07
Position 332: 4.712915014525795e-08
