Gene = NSA2
index = 963
Annotated 5SS: [ 372 2127 2373 3819 7069]
Annotated 3SS: [1938 2221 3638 6875 9611]
SMsplice 5SS: [ 372 2127 2373 3819 7069]
SMsplice 3SS: [1938 2221 3638 6875 9611]
top_k =  100
Partition function (log Z): 2.7213816630470835

Sorted 5' Splice Sites (High to Low Probability):
Position 2127: 0.9990538731351327
Position 2373: 0.9978531676885606
Position 3819: 0.9511019878277275
Position 372: 0.9491177112232134
Position 7069: 0.6533144972910462
Position 1828: 0.594414866964413
Position 10481: 0.4305813257659066
Position 7003: 0.27844199677895626
Position 5430: 0.17380665760265002
Position 6102: 0.031265410239318316
Position 454: 0.0252846144738767
Position 8484: 0.013170449261509561
Position 1250: 0.011836993128578286
Position 1744: 0.009885186221257907
Position 559: 0.007129575285708407
Position 3126: 0.005449338707894205
Position 447: 0.004358404234413632
Position 839: 0.003216628781899224
Position 3561: 0.0028919130733926803
Position 7023: 0.0028831366978927637
Position 414: 0.0027838677435042063
Position 6062: 0.0027201044979637905
Position 1262: 0.0023291808505038697
Position 1136: 0.0022176739721743895
Position 3666: 0.0019231761067786107
Position 1422: 0.0018395165519793607
Position 254: 0.0016054850294361426
Position 1242: 0.0015904563538173837
Position 464: 0.0012513787824861462
Position 2331: 0.0007523670208176191
Position 2604: 0.0006632664863440749
Position 1330: 0.0005852563586900365
Position 1144: 0.00047262169653657137
Position 2917: 0.00036692246538992055
Position 500: 0.00035540158241062145
Position 3508: 0.0002631674192809581
Position 1103: 0.0002622988227916963
Position 3112: 0.00020461146140830997
Position 2066: 0.00018700896538251954
Position 2039: 0.0001209408979294495
Position 68: 9.87080299108337e-05
Position 38: 8.059745092759546e-05
Position 2021: 3.5167413953565596e-05
Position 3374: 3.3028695239688414e-05
Position 2985: 1.9706284297706335e-05
Position 223: 1.3159925154588845e-05
Position 143: 1.2451498309743732e-05
Position 726: 4.447976577404826e-06
Position 220: 3.378264032466331e-06
Position 141: 1.950229266958252e-06
Position 21: 1.2818065934451404e-06
Position 513: 8.863985294006347e-07
Position 2435: 2.1141769950237682e-07
Position 267: 2.7562017997339256e-08
Position 1412: 7.650829810502372e-09
Position 244: 7.561247685465165e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2221: 0.9889164118636643
Position 1938: 0.9874992198883906
Position 6875: 0.8857832994302632
Position 3638: 0.45457484343540394
Position 10366: 0.45136323051330507
Position 9611: 0.4362878049238007
Position 3476: 0.3437083073258943
Position 1705: 0.31137744356913954
Position 12808: 0.2204793131604212
Position 1708: 0.16832530792004233
Position 5320: 0.1619874607331479
Position 3711: 0.13063477485312408
Position 10612: 0.1039410445733008
Position 1634: 0.07657677260102742
Position 7923: 0.04587470307315837
Position 8292: 0.04289986133780585
Position 11465: 0.03696630907620277
Position 6001: 0.03398551473728209
Position 6775: 0.03262946751649128
Position 11760: 0.02894793477026521
Position 10615: 0.027012986220398043
Position 7328: 0.02656637546847302
Position 6745: 0.018822671768373978
Position 3666: 0.013396179117157483
Position 1772: 0.01188153468925853
Position 1022: 0.011879936871365713
Position 5177: 0.01181919686950211
Position 1944: 0.011535297374648121
Position 1663: 0.008346539099477673
Position 3768: 0.008341734421208516
Position 11135: 0.0077863662543330645
Position 1190: 0.007764170189662702
Position 1739: 0.007394108848946263
Position 3687: 0.0071372160935305445
Position 1649: 0.0070880886926428036
Position 1522: 0.0064184293655238514
Position 2228: 0.006373334884268468
Position 10546: 0.005447371710985282
Position 2937: 0.004514782544760038
Position 2190: 0.00266758183713646
Position 8996: 0.002543791279652981
Position 8850: 0.0019657961801179532
Position 717: 0.0018579580730355354
Position 4456: 0.0007987443394156942
Position 2873: 0.0007977268838992011
Position 3965: 0.000661523379408152
Position 1321: 0.0006036621536388002
Position 336: 0.000531883233893643
Position 2279: 0.0005275209977276717
Position 1276: 0.00044193796082179983
Position 2543: 0.0004386900498810712
Position 3090: 0.00037996675569043734
Position 1852: 0.00021613528149005582
Position 2493: 0.00021302346611314218
Position 723: 0.00014369951549291838
Position 2796: 0.00013017896415770962
Position 252: 0.0001292596051833691
Position 2308: 0.00012017071434307217
Position 757: 0.00012006915437189551
Position 3045: 0.00010519176015423298
Position 2711: 8.657286352982963e-05
Position 3265: 3.3028695239688414e-05
Position 1165: 1.063472761846502e-05
Position 2947: 9.222516250646877e-06
Position 2884: 8.836011223028639e-06
Position 2656: 8.100619325017964e-06
Position 1144: 7.699110692389569e-06
Position 2578: 6.927530433514046e-06
Position 2558: 4.488029546169014e-06
Position 1177: 1.2480944073211188e-06
Position 2240: 7.693055286440002e-07
Position 2354: 5.092366104023794e-08
Position 2468: 4.557349672835425e-09
Position 2242: 2.8765426036886743e-09
Position 2258: 2.7316184561065927e-09
Position 2286: 1.7798871625100617e-09
Position 2600: 1.0633094447758994e-09
