Gene = PMVK
index = 1045
Annotated 5SS: [  401  4640  7968 10638]
Annotated 3SS: [ 4575  7814 10507 11725]
SMsplice 5SS: [  401  4640 10638]
SMsplice 3SS: [ 4575 10507 11725]
top_k =  100
Partition function (log Z): -4.52946455694625

Sorted 5' Splice Sites (High to Low Probability):
Position 10638: 0.992897829019554
Position 4640: 0.917911249229719
Position 7726: 0.3574495482060307
Position 7968: 0.3247983820097877
Position 401: 0.2814300396329642
Position 31: 0.22631609154002447
Position 407: 0.21216127624587158
Position 421: 0.09182610556082448
Position 11113: 0.07834910183678928
Position 597: 0.05271183378111326
Position 4776: 0.041558034911041805
Position 1341: 0.038379138123775455
Position 260: 0.03577793864413646
Position 11576: 0.033457053548172
Position 403: 0.03217778428199635
Position 11221: 0.023118044140835847
Position 11595: 0.01941233315640696
Position 931: 0.017175889727700906
Position 7347: 0.01686305803686157
Position 7732: 0.016661255119165667
Position 11952: 0.013997303371371568
Position 11584: 0.01244050789719792
Position 158: 0.011888956780717582
Position 4664: 0.011859673074367992
Position 9273: 0.011497285392672816
Position 5473: 0.011077119498238312
Position 5862: 0.009249622623877265
Position 5431: 0.008357916962421488
Position 7060: 0.008333363051267332
Position 4913: 0.008094477913031809
Position 2055: 0.006314969214086805
Position 1101: 0.0056326882205725935
Position 10580: 0.005286255670575571
Position 11870: 0.0014117232036375952
Position 11899: 0.0011595337895702292
Position 11879: 0.0006024514464108762
Position 4630: 7.770388227011292e-05
Position 796: 5.829537374301067e-05
Position 4: 4.9256635395711744e-05
Position 629: 4.739367173632567e-05
Position 7141: 2.9157752891882223e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10507: 0.9987425631318546
Position 11725: 0.9750799442988511
Position 4575: 0.9713329382952215
Position 7814: 0.24360851307798495
Position 7629: 0.17651266485857883
Position 7609: 0.13646110698987562
Position 11483: 0.06269953848052542
Position 7759: 0.06269728420828932
Position 7670: 0.049467085568014296
Position 11075: 0.04887966686718155
Position 10896: 0.039088874542975
Position 7835: 0.018492584723513464
Position 5360: 0.01718668931243159
Position 10958: 0.014387798131037747
Position 7449: 0.01166994590872762
Position 9142: 0.011497285392672816
Position 7154: 0.011150633870654276
Position 11044: 0.010271594484838123
Position 12134: 0.009568772626062485
Position 5686: 0.009249622623877263
Position 6953: 0.008333363051267332
Position 4825: 0.008112630505252665
Position 11460: 0.006973724054548939
Position 1935: 0.006314969214086815
Position 7047: 0.005741581919099162
Position 966: 0.004717959788665459
Position 12065: 0.0045106511837394265
Position 10961: 0.00420406438616908
Position 12048: 0.00295153373034873
Position 5380: 0.002248347148228215
Position 11346: 0.0021401405228246234
Position 10816: 0.0015551068951551927
Position 930: 0.0009147284319071355
Position 12111: 0.000662533856903831
Position 10761: 0.00039747729528422126
Position 4361: 7.372280217768627e-05
