Gene = MUC20
index = 898
Annotated 5SS: [ 202 5691 8858]
Annotated 3SS: [ 3797  8765 12267]
SMsplice 5SS: [ 202 5691 8858]
SMsplice 3SS: [ 5445  8765 11502]
top_k =  100
Partition function (log Z): -5.407077459628984

Sorted 5' Splice Sites (High to Low Probability):
Position 8858: 0.9736505989640513
Position 5691: 0.7407691386830568
Position 202: 0.4555124685508741
Position 532: 0.42977314527061916
Position 5681: 0.25916431071851864
Position 3563: 0.24283601869245863
Position 1513: 0.24273079335818193
Position 8275: 0.2215164628375664
Position 491: 0.18790266931483277
Position 74: 0.08468197335905481
Position 6501: 0.03470314655711914
Position 433: 0.010660418352776225
Position 9142: 0.010227457809336716
Position 12440: 0.006029517934398103
Position 439: 0.002941906083294674
Position 177: 0.002078694012584055
Position 225: 0.0015217858869619359
Position 142: 0.001163900049999769
Position 377: 0.0005726655297506476
Position 241: 0.00011579719379046005
Position 265: 0.00011134390836734809

Sorted 3' Splice Sites (High to Low Probability):
Position 5445: 0.9999334494015754
Position 8765: 0.99412055155984
Position 11502: 0.3283163852230989
Position 12267: 0.29286409629412546
Position 3364: 0.2428360186924586
Position 8173: 0.22406487286592877
Position 1358: 0.1523801649358458
Position 359: 0.09145178785009199
Position 12306: 0.08945670988536117
Position 9484: 0.06848946826228744
Position 1425: 0.06384684192818954
Position 11522: 0.03853289076612414
Position 404: 0.03835477336212795
Position 12602: 0.03181664591784673
Position 12412: 0.02676794078273502
Position 325: 0.02625633555763131
Position 10183: 0.023912317513482613
Position 11800: 0.023794172656035624
Position 6269: 0.022774817937213487
Position 10240: 0.022029504952896344
Position 375: 0.012873390015836553
Position 1388: 0.012373576104621607
Position 6236: 0.011683773746532084
Position 9344: 0.011250537800846696
Position 11741: 0.010025495993327636
Position 1408: 0.008564125141435036
Position 460: 0.00709832435258724
Position 11142: 0.006371072197706549
Position 1200: 0.004958373448893943
Position 9366: 0.004744869983517301
Position 9114: 0.0037071929800047212
Position 9085: 0.0032664137560273012
Position 9043: 0.0026434579520597024
Position 6784: 0.0019205800919889875
Position 8967: 0.0019184017903013588
Position 6855: 0.001256696694632251
Position 1499: 0.0006077117991960172
Position 339: 0.0002968133437276754
Position 6284: 0.00024455487337355513
Position 443: 0.0001653065022471023
Position 241: 0.00013771019137315884
Position 361: 0.00010080989841343863
Position 244: 0.00010010679527371597
Position 289: 9.59448381942814e-05
Position 8479: 8.721102675228192e-05
Position 495: 7.201324663771408e-05
Position 1618: 6.655059842596643e-05
Position 294: 3.345155876275562e-05
