Gene = PPP1R17
index = 1060
Annotated 5SS: [  592  5809  8907 10403]
Annotated 3SS: [ 5690  8753 10249 20488]
SMsplice 5SS: [ 534 5809]
SMsplice 3SS: [ 5690 20488]
top_k =  100
Partition function (log Z): -9.979301801911124

Sorted 5' Splice Sites (High to Low Probability):
Position 5809: 0.8029180304691304
Position 534: 0.712618436149081
Position 1999: 0.4935957243512505
Position 1199: 0.4330945523202364
Position 592: 0.2604263791488349
Position 8907: 0.17021464168440725
Position 3671: 0.13886808551259006
Position 1640: 0.02524307562326631
Position 5040: 0.019650797225388213
Position 281: 0.012310103516446515
Position 2204: 0.0032614709640030114
Position 385: 0.0023611134725491914
Position 629: 0.0015647336214467831
Position 1012: 0.001208688753338649
Position 337: 0.0011852842064195347
Position 300: 0.0008961783431355938
Position 350: 0.0008205866365126062
Position 130: 0.0007367660824329647
Position 46: 0.0003344978898781999
Position 345: 0.0002993213660368549
Position 274: 0.00015186587005823943
Position 62: 0.00013408359497107494
Position 4: 8.65587128151921e-05
Position 1263: 4.862732868573691e-05
Position 904: 4.556504013209934e-05
Position 19: 4.534550717172976e-05
Position 120: 4.075228346147895e-05
Position 217: 2.6010074390414815e-05
Position 6011: 2.36256271001436e-05
Position 99: 2.0673931638256077e-05
Position 69: 1.4144418541248816e-05
Position 12: 9.57311712404964e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 20488: 0.9969242793847749
Position 5690: 0.8032918375404219
Position 1850: 0.4069597333225301
Position 1080: 0.19982033324968868
Position 8644: 0.17052498907886865
Position 1149: 0.16557162493487027
Position 3655: 0.09619477350329655
Position 1833: 0.08818534256145866
Position 3391: 0.042837597556203894
Position 1518: 0.025301943946773684
Position 4821: 0.019736450516026828
Position 435: 0.014300431535755139
Position 1111: 0.009991546772391972
Position 1008: 0.007531345191500654
Position 976: 0.007483810995836558
Position 1049: 0.006355773308767721
Position 943: 0.005545662757732363
Position 861: 0.0023635137830704095
Position 959: 0.002141979023414488
Position 1084: 0.002055111322812592
Position 1187: 0.0020013885240482182
Position 454: 0.0016806002318886454
Position 6272: 0.001167219338263985
Position 1994: 0.0008438490845086256
Position 471: 0.0006740810683892568
Position 1809: 0.0005993955058048476
Position 12916: 0.0005880105547762812
Position 374: 0.0003206526229538644
Position 1776: 0.000300456338104729
Position 884: 0.0002967741726815385
Position 457: 0.00028025745634386147
Position 5881: 0.00015575105119559237
Position 6717: 0.00011512511820314685
Position 3256: 4.589521422384496e-05
Position 437: 3.408980897636865e-05
Position 217: 1.5069386508784163e-05
Position 770: 8.214378150114681e-06
Position 947: 7.80768019173528e-06
Position 238: 2.575021063878569e-06
