Gene = RBM34
index = 1122
Annotated 5SS: [  284   565   947  6577  8752 13054 23367 23581 25424 25806]
Annotated 3SS: [  389   809  6344  8691 13009 23282 23516 25383 25686 29459]
SMsplice 5SS: [  284   565   947  6577  8752 19542 23367 25806]
SMsplice 3SS: [  389   809  6344  8691 19448 23282 25686 29459]
top_k =  100
Partition function (log Z): -17.21286363749264

Sorted 5' Splice Sites (High to Low Probability):
Position 947: 0.9486643728107679
Position 284: 0.8953388988084942
Position 6577: 0.6681461214344246
Position 565: 0.5672774420328723
Position 546: 0.42106258008545394
Position 4863: 0.2452990611325118
Position 8752: 0.17745073405514927
Position 3960: 0.15625364848308348
Position 225: 0.07480175867103335
Position 4697: 0.02604212153716399
Position 4942: 0.020502536977625187
Position 323: 0.014633508428772875
Position 497: 0.006157165254925789
Position 951: 0.003433322456957832
Position 1464: 0.002407113914511943
Position 185: 0.0023587808549665108
Position 488: 0.0017795106043367321
Position 448: 0.0010354597642918382
Position 271: 0.0005873712018057093
Position 304: 0.0005808787966636944
Position 352: 0.000165716652572099
Position 168: 5.454936973647229e-05
Position 988: 4.551367969220875e-05
Position 273: 3.178312527965561e-05
Position 208: 2.836519685341682e-05
Position 320: 2.282760642368996e-05
Position 216: 1.774607626708512e-05
Position 288: 2.8497721717996572e-08
Position 151: 9.489770864811019e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 389: 0.9788800705510335
Position 809: 0.8812787815713296
Position 6344: 0.6751400923976207
Position 6897: 0.43963438619783907
Position 8691: 0.23159856359942302
Position 9429: 0.19694371081960171
Position 8201: 0.1367887677044331
Position 4787: 0.13245823069413815
Position 4775: 0.08295663192051332
Position 4672: 0.07642885703264933
Position 3900: 0.06899441923298578
Position 8865: 0.057199347598471235
Position 755: 0.05693377893253785
Position 3804: 0.050538655983296946
Position 3860: 0.0392297761227704
Position 6818: 0.02063636917299219
Position 1208: 0.01689677076727161
Position 2883: 0.016800561644750262
Position 6744: 0.01573977635415
Position 1590: 0.015518771308133445
Position 709: 0.009384365242963872
Position 2963: 0.008487840614929484
Position 4091: 0.004516551861745929
Position 2411: 0.0037317649617371086
Position 860: 0.003667108588579916
Position 4284: 0.0021999648682638757
Position 2910: 0.002048280382951688
Position 485: 0.0020057953385975475
Position 518: 0.0017932318519358016
Position 839: 0.000987407139262415
Position 393: 0.0008287573432740282
Position 391: 0.0008233562788340467
Position 430: 0.0007906881509716987
Position 346: 0.0006585819321773361
Position 1367: 0.0004906064387242458
Position 437: 0.00038552309769017656
Position 1282: 0.0002181589746040769
Position 846: 0.00015610777283401572
Position 447: 0.00014922964589240113
Position 419: 7.218958692656251e-05
Position 644: 3.879903298874795e-05
Position 738: 3.703637843348343e-05
Position 534: 3.130861175625842e-05
Position 369: 2.5260189083859022e-05
Position 658: 2.478105933899782e-05
Position 842: 2.0687294019113022e-05
Position 882: 6.296067032435453e-06
Position 593: 2.600083890235284e-06
Position 977: 3.1886559377062036e-07
Position 458: 3.4428239057836135e-10
