Gene = PLPPR5
index = 1043
Annotated 5SS: [  459 48285 51824 83012 90108]
Annotated 3SS: [ 48151  51572  82834  89972 111788]
SMsplice 5SS: [   459  25298  48285  51824  59472  82634  83012  90093 102344]
SMsplice 3SS: [ 25175  48151  51572  59263  82578  82834  89972 102218 111788]
top_k =  100
Partition function (log Z): -61.00717797276529

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.9895995527834249
Position 9520: 0.17262779508322837
Position 6614: 0.09698346727394784
Position 7216: 0.0628072676366334
Position 2624: 0.006089828895523809
Position 765: 0.005626198670630571
Position 548: 0.0032718699693635887
Position 2534: 0.0025142185987526255
Position 1680: 0.0020206855433486702
Position 734: 0.0016322036735540177
Position 1536: 0.0015659000393301234
Position 727: 0.0012715546811764569
Position 1194: 0.0011227112515389411
Position 2520: 0.0010547429513561417
Position 2431: 0.0007633977639175623
Position 967: 0.0004663760676661614
Position 273: 0.00018883429546385946
Position 291: 0.00015981024795109493
Position 139: 2.0160768617203945e-05
Position 622: 1.629063845994438e-05
Position 176: 6.70956591792148e-06
Position 15: 6.021514668260384e-06
Position 626: 4.134362818101136e-06
Position 616: 3.424963330610294e-06
Position 694: 7.032483887650748e-07
Position 519: 5.668385670100217e-07
Position 898: 5.505376681894963e-07
Position 537: 5.251594725701861e-07
Position 552: 3.901482553240214e-07
Position 314: 2.827760916632683e-07
Position 218: 1.211034584390599e-07
Position 7: 8.51168360601137e-08
Position 302: 8.420568267418688e-08
Position 326: 7.32841674570909e-08
Position 333: 3.6409371627890464e-08
Position 100: 5.8140262441356055e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12040: 0.65149991740816
Position 9437: 0.19442023859605623
Position 6501: 0.09142252465498185
Position 7034: 0.08388219356711815
Position 1466: 0.06617785111514451
Position 2724: 0.05390068533871953
Position 11882: 0.05382928567096991
Position 1605: 0.02946602401511829
Position 966: 0.02620006655979907
Position 2457: 0.025063244592779702
Position 7855: 0.017448427787719968
Position 6581: 0.012640269843639067
Position 1355: 0.007624965458238924
Position 1378: 0.0061440459922179
Position 5054: 0.005660607018936449
Position 3095: 0.004998833427526993
Position 6990: 0.004344134952765886
Position 4771: 0.002894081310774924
Position 2188: 0.002464186786110253
Position 4713: 0.001418789050815836
Position 2614: 0.0013752065217169196
Position 598: 0.0012519927814309175
Position 3889: 0.0011440831340049345
Position 610: 0.0009105276899283541
Position 3246: 0.0007769593842105077
Position 687: 0.0005961037513517971
Position 1316: 0.0004118132720746516
Position 1991: 0.0003474681036722581
Position 1158: 0.0003203674167417514
Position 1074: 0.00030136580901782577
Position 364: 0.0002828287433456392
Position 2346: 0.00025928025329626317
Position 1417: 0.00023721159512968452
Position 344: 3.242002789927474e-05
Position 566: 3.1896163174717845e-05
Position 269: 1.9688588205046504e-05
Position 395: 1.4475454456760187e-05
Position 600: 5.875820592477845e-06
Position 586: 3.864355956862038e-06
Position 633: 2.0856048991482427e-06
Position 637: 6.942638923651598e-07
