Gene = PITHD1
index = 1033
Annotated 5SS: [ 309 1077 1537 7375 8019]
Annotated 3SS: [1032 1458 7269 7909 8869]
SMsplice 5SS: [ 309 1537 7375 8019]
SMsplice 3SS: [1458 7269 7909 9345]
top_k =  100
Partition function (log Z): -4.434831313199528

Sorted 5' Splice Sites (High to Low Probability):
Position 309: 0.9839501836308536
Position 7375: 0.9541810471317282
Position 8019: 0.8449789520218394
Position 1537: 0.7395182380338784
Position 1077: 0.25488470370047184
Position 5671: 0.2198094952648792
Position 6483: 0.09006083648106505
Position 1589: 0.022939441327047998
Position 1197: 0.020990973871814606
Position 658: 0.02081930787824676
Position 6478: 0.01752573890292345
Position 6113: 0.014832761687697756
Position 882: 0.013773808508714083
Position 344: 0.012198775565480208
Position 1282: 0.008086869046127371
Position 5190: 0.005514247191327152
Position 4735: 0.004404608169363769
Position 97: 0.0037072129578923684
Position 631: 0.002153336180236081
Position 1313: 0.0017849258034935494
Position 958: 0.0004290260466871328
Position 893: 0.0003709843244597117
Position 75: 3.4606456889308715e-05
Position 281: 1.4412434074057776e-06
Position 42: 1.6067723919851358e-07
Position 121: 1.6000724170262075e-07
Position 139: 1.7893965517018856e-08
Position 113: 2.8389340812024834e-09
Position 14: 6.7156686127977485e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7269: 0.9951144535255916
Position 7909: 0.8598003139519083
Position 1458: 0.7397432355552479
Position 9345: 0.35635823480172335
Position 8869: 0.2956092944091
Position 5625: 0.2213145529219674
Position 1032: 0.20566194099465085
Position 6338: 0.10758657538398847
Position 9468: 0.07744052162061746
Position 775: 0.061880950387752265
Position 9530: 0.05101607537487688
Position 8575: 0.024647799142369007
Position 1426: 0.022409593703580217
Position 8279: 0.021720463915973886
Position 945: 0.020464809625930582
Position 8972: 0.019445194801805503
Position 8775: 0.017667946419945277
Position 5856: 0.015591616650827632
Position 553: 0.015528475211244019
Position 9366: 0.012850180742322434
Position 8684: 0.012715317852065231
Position 9110: 0.010667857533650541
Position 7724: 0.010144052671727095
Position 8628: 0.009797602074019335
Position 8656: 0.008623466496348198
Position 4616: 0.006222765960511025
Position 5091: 0.005514247191327159
Position 8151: 0.005042785118403793
Position 7457: 0.004486676294092334
Position 486: 0.003366660258494793
Position 980: 0.0024877497619388072
Position 730: 0.0023276754341487304
Position 727: 0.0022900770757804867
Position 391: 0.0018676166417947605
Position 442: 0.0018361085963522982
Position 1104: 0.001808629060470686
Position 746: 0.0012769020483633584
Position 7693: 0.0011262159326184532
Position 951: 0.0007714691303782867
Position 787: 0.0006207526096366064
Position 832: 0.0005606703005104122
Position 916: 0.0004055630045464418
Position 842: 0.00029423901127668587
Position 1051: 0.0002809739195967686
Position 1721: 0.00026320085783397286
Position 167: 0.00010589651091380821
Position 182: 8.525719746062125e-05
Position 170: 3.620243960438777e-05
Position 224: 3.2414130225658285e-05
Position 568: 1.8157895160214423e-05
Position 703: 1.694852019063419e-05
Position 535: 1.2612830316596695e-06
Position 527: 1.2433695699603565e-06
Position 402: 8.974246851767028e-07
Position 415: 7.632376703365523e-07
Position 179: 7.150279317312275e-07
Position 572: 6.018368670386642e-07
