Gene = IL7R
index = 698
Annotated 5SS: [  211  4142 10615 14365 16800 17694 18739]
Annotated 3SS: [ 4002 10456 14206 16630 17599 18662 19133]
SMsplice 5SS: [  211  4142 10615 14365 16800 18739]
SMsplice 3SS: [ 4002 10456 14206 16630 18662 22221]
top_k =  100
Partition function (log Z): 0.48280643791431643

Sorted 5' Splice Sites (High to Low Probability):
Position 14365: 1.0000000000000016
Position 4142: 1.000000000000001
Position 211: 0.9830318918592744
Position 16800: 0.862518553792161
Position 18739: 0.834046729321237
Position 10615: 0.6258317222588586
Position 11473: 0.41707520431175976
Position 10994: 0.35071331202647826
Position 14777: 0.3389608593933468
Position 10566: 0.2730983229884236
Position 19641: 0.13690634926957387
Position 19666: 0.1229826928102977
Position 21898: 0.0916604955277591
Position 7569: 0.08694512760830173
Position 624: 0.0796856977408073
Position 19558: 0.05630226838551573
Position 17694: 0.053758661689753434
Position 2035: 0.03108062394422123
Position 10473: 0.024716196841971676
Position 2518: 0.02271963441913068
Position 19222: 0.020808012351323856
Position 19143: 0.019971540975617028
Position 3315: 0.018715381066382493
Position 18224: 0.013967180327145128
Position 3397: 0.007923463119206529
Position 2513: 0.00441335449492195
Position 18836: 0.003700884208693551
Position 142: 0.003276209575249318
Position 7136: 0.0029924358905396727
Position 3387: 0.002690951026474625
Position 3: 0.0024395251020466607
Position 267: 0.002038477997512974
Position 2723: 0.0015944842435019065
Position 18722: 0.0014578595982892284
Position 12: 0.00034150267194291866
Position 40: 8.110972898705115e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14206: 0.9840329109632666
Position 10456: 0.9176226250708729
Position 18662: 0.8632118685559351
Position 16630: 0.8144874176756685
Position 4002: 0.793372277213768
Position 22221: 0.695987752855409
Position 19414: 0.5304692946804898
Position 11321: 0.2237302241178012
Position 10795: 0.21330420938558975
Position 14652: 0.2111155454399336
Position 3980: 0.15750627451549426
Position 11299: 0.1567164682363751
Position 10825: 0.11584147176898434
Position 19133: 0.093213285721712
Position 21760: 0.0916604955277591
Position 14691: 0.07414026268260408
Position 17599: 0.058129293110775304
Position 4051: 0.04263166211485569
Position 525: 0.042454995154590724
Position 11282: 0.03662851195758335
Position 14586: 0.03220177529808367
Position 16605: 0.02999675642118687
Position 7355: 0.029562665330272634
Position 3255: 0.029329795212063647
Position 7452: 0.027709163588024575
Position 2401: 0.024290058387264765
Position 7473: 0.022738879339290658
Position 10899: 0.02156763087190412
Position 14548: 0.01887513839467011
Position 16492: 0.018034379695305712
Position 1882: 0.017850199424612426
Position 14178: 0.015967089036734567
Position 18129: 0.0157625302608862
Position 556: 0.012210194810471376
Position 7316: 0.006934419350713867
Position 4005: 0.006317929639856754
Position 10228: 0.006023617018380919
Position 1959: 0.005490843420958564
Position 1840: 0.004532523773951687
Position 18440: 0.004451171976378967
Position 593: 0.003844827181604489
Position 491: 0.0037699904879176893
Position 452: 0.0034268376185407202
Position 7055: 0.0029924358905396727
Position 2380: 0.0028429305267878608
Position 127: 0.002771766528662803
Position 14490: 0.0026281375780552755
Position 1900: 0.0016345302916345866
Position 2616: 0.0015944842435019065
Position 1933: 0.0015725270330639617
Position 447: 0.0013072674716856638
Position 372: 0.0010274338043321394
Position 18397: 0.000994193824246089
Position 15040: 0.0009029668475796728
Position 17201: 0.0005734406594658798
Position 15107: 0.00020638044456827823
Position 3954: 0.00015751931514109926
Position 3934: 1.1231716878803493e-05
Position 3915: 3.105484006631215e-06
