Gene = RP11-11N7.5
index = 1158
Annotated 5SS: [  74  525 6710 8894]
Annotated 3SS: [  452  6640  8790 10152]
SMsplice 5SS: [  74  525 8496 8894]
SMsplice 3SS: [  452  8349  8790 10152]
top_k =  100
Partition function (log Z): -7.3487074354712885

Sorted 5' Splice Sites (High to Low Probability):
Position 525: 0.9840569424909361
Position 74: 0.9336832291652402
Position 8496: 0.9311126550967735
Position 8894: 0.8740448713490605
Position 130: 0.044043104892488597
Position 10251: 0.01629145898254233
Position 164: 0.01245839311382642
Position 9467: 0.009624042516069705
Position 9523: 0.007921069553815652
Position 9384: 0.007900108024016647
Position 132: 0.003413077724092736
Position 1562: 0.003117866465250128
Position 316: 0.001345531419937187
Position 112: 0.0008683362144816795
Position 247: 0.0008562133157606382
Position 212: 0.0007913557435213832
Position 2691: 0.00047773103771958056
Position 206: 0.00027097264167984556
Position 872: 0.0002197848330974534
Position 529: 0.00020967242928238505
Position 42: 0.0001830970234303439
Position 260: 0.00016072187056502947
Position 881: 0.00012998059672804713
Position 157: 6.718165195139496e-05
Position 149: 5.585772256087163e-05
Position 9: 5.424541082518481e-05
Position 331: 3.052083796316984e-05
Position 249: 2.5981005154217877e-05
Position 1116: 1.0354610165751994e-06
Position 1468: 9.441727038130593e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8349: 0.9311126550967735
Position 452: 0.8924658643596364
Position 8790: 0.8791843756441956
Position 10152: 0.5567354733013722
Position 8982: 0.33406791826043736
Position 349: 0.0718956425543338
Position 9296: 0.06689161698679277
Position 10320: 0.016291458982542327
Position 993: 0.011131376646612496
Position 2313: 0.010399365171700837
Position 10249: 0.009559513934960878
Position 410: 0.00850723906492401
Position 9150: 0.007820611061509684
Position 9320: 0.006475492146340892
Position 246: 0.005098933578545535
Position 423: 0.004969970233162397
Position 1408: 0.004543118646727312
Position 4122: 0.0036891206081420794
Position 7908: 0.0025495818139185467
Position 6640: 0.0020662228727284723
Position 1226: 0.0015085185360640566
Position 2389: 0.0013468740529821962
Position 6249: 0.0010748817642851492
Position 2052: 0.0007275782032313706
Position 1344: 0.0006981477844300042
Position 2580: 0.0005614315294528947
Position 2914: 0.0004054173311160464
Position 941: 0.00038417638603894513
Position 2681: 0.0003378567772746799
Position 755: 0.0001569499955467702
Position 637: 0.00012060459415494116
Position 661: 0.00011443101504810635
Position 898: 0.00011221062938350438
Position 1383: 0.00010840288788136783
Position 1119: 9.347242918948947e-05
Position 460: 5.822380854993088e-05
Position 770: 5.7244830972314595e-05
Position 309: 3.079262493599277e-05
Position 687: 2.126279947339321e-05
Position 862: 1.3586923167317405e-05
Position 354: 1.0941914668970089e-05
Position 609: 8.044252901100962e-06
Position 157: 4.029037451027078e-06
Position 237: 2.8853255507101692e-06
Position 302: 2.1961984963578853e-06
Position 432: 6.871512867239003e-08
Position 323: 6.040932832110144e-08
Position 179: 5.635474435353898e-08
Position 312: 4.7675605604162276e-08
Position 500: 2.0238808893117265e-08
Position 192: 8.330528879130312e-09
Position 168: 4.659588698000032e-09
Position 260: 2.0167993568751502e-09
Position 206: 1.6765846643292149e-09
Position 264: 8.777278825010768e-11
