Gene = RPAP2
index = 1192
Annotated 5SS: [  182  1275  2626  5111  5385  8312 21670 25411 34509 37463 46950 81909]
Annotated 3SS: [ 1228  2510  5011  5318  8222 21633 24479 34425 37381 46880 81758 88045]
SMsplice 5SS: [  182  1275  2626  5111  5385  8312  8682 30071 34509 37544 41375 46950
 56853 81909]
SMsplice 3SS: [ 1228  2510  5011  5318  8222  8528 29904 34425 37381 41283 46880 56694
 81758 88045]
top_k =  100
Partition function (log Z): -40.18367629885223

Sorted 5' Splice Sites (High to Low Probability):
Position 5111: 0.9944615669755555
Position 5385: 0.9515822907893515
Position 182: 0.9442821969656148
Position 8312: 0.9416959774757123
Position 1275: 0.9339026344259868
Position 8682: 0.9171468709688139
Position 2626: 0.816585248129051
Position 1538: 0.08828824559687497
Position 1123: 0.058250869801892674
Position 2622: 0.043962062741473074
Position 4612: 0.04025222852054449
Position 300: 0.027429210347353405
Position 4524: 0.027405888746565993
Position 8389: 0.02086398197492791
Position 4273: 0.01956672141649693
Position 2833: 0.018831951492020143
Position 2845: 0.009684678615496605
Position 568: 0.009551896110699556
Position 1034: 0.006961198045981348
Position 5115: 0.004770014346510592
Position 1004: 0.004603362210679361
Position 619: 0.0044774423711587226
Position 4371: 0.0031370692748559563
Position 827: 0.002588092048863466
Position 2288: 0.0023260144913086088
Position 8661: 0.0022901575062632944
Position 1330: 0.0021945832186779854
Position 1321: 0.002179971933405285
Position 2338: 0.0014119344535839838
Position 1515: 0.001316517280493417
Position 2053: 0.00114312945180394
Position 2425: 0.0009311237674015156
Position 632: 0.0009305173137377426
Position 7816: 0.0008383822114562713
Position 8112: 0.0006923435352536792
Position 2075: 0.0006113655143529964
Position 2434: 0.0005007220769909868
Position 1244: 0.0004977944769516896
Position 43: 0.00046405206264971713
Position 305: 0.0004357527356947267
Position 660: 0.00033961331807967567
Position 735: 0.00032025254344117366
Position 485: 0.00029225598549146784
Position 850: 0.0002802271855072927
Position 1585: 0.00013673852395280206
Position 473: 8.68460702486706e-05
Position 290: 5.139061501659593e-07
Position 239: 1.9175369803183833e-07
Position 87: 5.450746097012017e-08
Position 465: 3.087552000874583e-08
Position 79: 2.4785717198220993e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1228: 0.9715795919660772
Position 5011: 0.9666106935498137
Position 8528: 0.939663125338703
Position 5318: 0.936210405917577
Position 2510: 0.8849403827104805
Position 24479: 0.8372730539046455
Position 8222: 0.5819506550682938
Position 8233: 0.34950952858748946
Position 4394: 0.05593078304403602
Position 11656: 0.04697188168447185
Position 1453: 0.03785216852052721
Position 12222: 0.025460197678536415
Position 4929: 0.02422087860689667
Position 4234: 0.019566721416496954
Position 1000: 0.017665807658398723
Position 8173: 0.01629071570024997
Position 1371: 0.01340058697825625
Position 8560: 0.013314867994433743
Position 10125: 0.012179217833200823
Position 911: 0.011511547251140185
Position 4272: 0.011502396733425405
Position 8250: 0.01078391758102184
Position 12907: 0.010538000276146953
Position 5298: 0.009763524203580565
Position 13877: 0.009577019338738746
Position 541: 0.008287993401533298
Position 853: 0.007909390540031468
Position 1025: 0.006830045731145095
Position 11281: 0.006532583444511321
Position 7944: 0.006142520523374557
Position 2197: 0.005169794789285121
Position 5040: 0.004478380457891911
Position 5243: 0.004265305256509114
Position 2708: 0.004123558267557316
Position 4982: 0.003921646375474859
Position 9556: 0.003620086829062355
Position 13561: 0.0035937710037025703
Position 381: 0.0035499444432285196
Position 4512: 0.003362006764505054
Position 1204: 0.002689973335624488
Position 885: 0.0024619740422288493
Position 10145: 0.0019707536603495272
Position 5199: 0.0019598791361804136
Position 1430: 0.0015731538950740007
Position 943: 0.0015540119659605742
Position 9459: 0.001480022563669609
Position 1117: 0.001376908754004421
Position 9667: 0.0013673194742565575
Position 11684: 0.0013577575348857605
Position 1869: 0.0008846638150317349
Position 1843: 0.0008698311511251991
Position 7648: 0.0008383822114562713
Position 592: 0.0006519597865683981
Position 8847: 0.0006175230757083433
Position 9155: 0.0006048777780527016
Position 9342: 0.0005673120168969743
Position 9691: 0.0005588140342054154
Position 1053: 0.00031030902713642314
Position 1373: 0.00028555792230329193
Position 418: 0.000147535087930252
Position 5567: 9.350543346563876e-05
Position 390: 8.127975391626093e-05
Position 348: 6.331519915102503e-05
Position 8576: 3.3037367452637086e-05
Position 1156: 1.591121672978907e-05
Position 8546: 1.3455550682796881e-05
Position 1239: 1.2119925035688856e-05
Position 5179: 6.8745595296934365e-06
Position 5330: 4.0192774555500296e-08
Position 5213: 3.70395563517829e-08
Position 5185: 1.7000389022605405e-08
