Gene = THPO
index = 1399
Annotated 5SS: [  70 1898 2257 2630 4730]
Annotated 3SS: [1739 2128 2542 4561 4965]
SMsplice 5SS: [  70 1898 2297 2630 4730 5047]
SMsplice 3SS: [1739 2043 2509 4561 4965 5877]
top_k =  100
Partition function (log Z): 1.8676506101636234

Sorted 5' Splice Sites (High to Low Probability):
Position 5047: 0.9910651343701355
Position 70: 0.9853579004493732
Position 2630: 0.9394072397433939
Position 1898: 0.8277731847014089
Position 4730: 0.8037276964620043
Position 2297: 0.7284623488156374
Position 4685: 0.15476091899223549
Position 2257: 0.1471864328642622
Position 5628: 0.08522211055294251
Position 5749: 0.04247714553703955
Position 1190: 0.03936001166948516
Position 699: 0.03214464819412095
Position 1377: 0.02658115762745127
Position 4878: 0.026069042687967277
Position 234: 0.008872349854201697
Position 1644: 0.00596091971726057
Position 655: 0.00394461334752179
Position 494: 0.003648732036709336
Position 5999: 0.003566336692719505
Position 1121: 0.00291374089654581
Position 712: 0.0014134373066277176
Position 1609: 0.0010816072383618717
Position 195: 1.4887080429374512e-06
Position 86: 1.047087641230587e-06
Position 241: 8.609874531933781e-07
Position 98: 7.058546635492615e-07
Position 104: 6.069444691145214e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4561: 0.9090963419917837
Position 1739: 0.7339077937839456
Position 2509: 0.6744059065137161
Position 2043: 0.5770219892022178
Position 4965: 0.35328768738940936
Position 4977: 0.29127875165925765
Position 5877: 0.2903215095845511
Position 2542: 0.2616511564693774
Position 4905: 0.18195603291765203
Position 4946: 0.16365521680244688
Position 5688: 0.14660618968747835
Position 5526: 0.1313205914610743
Position 2249: 0.1160656410896533
Position 5123: 0.115031956547463
Position 5282: 0.11332536794724174
Position 2165: 0.07112718273157848
Position 5162: 0.06049545502281232
Position 1789: 0.05889863805274789
Position 2252: 0.05651157481541573
Position 5110: 0.05584416715141303
Position 2128: 0.050357112848194295
Position 5576: 0.037610035714329554
Position 4778: 0.03269592019573017
Position 5673: 0.030284670773342588
Position 5369: 0.02936336131747995
Position 1824: 0.028164468692581296
Position 5398: 0.022797244118471754
Position 1056: 0.022579674050924228
Position 5610: 0.022567175762310564
Position 6091: 0.020999196754912672
Position 554: 0.019535250672390793
Position 6150: 0.018679479584305186
Position 4515: 0.01794300404712809
Position 1301: 0.014841192495794431
Position 5315: 0.014486795728257021
Position 1096: 0.013521505560485376
Position 4711: 0.010649390329156043
Position 4672: 0.009831317425647504
Position 525: 0.009590340258031363
Position 4532: 0.007708110995742261
Position 1184: 0.007303019345396375
Position 6024: 0.0068584164228439985
Position 1187: 0.006048331216460205
Position 976: 0.0051021791718373535
Position 1792: 0.004991222045584467
Position 1466: 0.0049907339988240745
Position 413: 0.0046476727900756805
Position 2012: 0.0037096146829071444
Position 2424: 0.0033481359655605494
Position 4496: 0.0032663199435044106
Position 5120: 0.0032248240716734374
Position 4982: 0.0017787860497134238
Position 5478: 0.0015258325180339462
Position 1744: 0.0014755948279036525
Position 3552: 0.0014107783950371422
Position 1686: 0.0011911336085790656
Position 5436: 0.0009884569848421696
Position 533: 0.000940588855273872
Position 1011: 0.0004382562724010035
Position 1326: 0.0004323649065784596
Position 584: 0.000422179364482652
Position 958: 0.0003300491547086672
Position 920: 0.00031013097569453183
Position 431: 0.0002503588305695358
Position 2404: 2.040794739873774e-06
