Gene = TCEANC2
index = 1384
Annotated 5SS: [  158   924 15297 35190]
Annotated 3SS: [  779 15154 34995 42683]
SMsplice 5SS: [  158   924 15297 25683 35190 42768 44702 48927]
SMsplice 3SS: [  779 15154 25572 34995 42683 44542 48822 50555]
top_k =  100
Partition function (log Z): -29.462019688685828

Sorted 5' Splice Sites (High to Low Probability):
Position 924: 0.9813440762469747
Position 158: 0.7483430303264044
Position 395: 0.13248379141739489
Position 269: 0.09376541946172982
Position 2032: 0.024622786956137756
Position 400: 0.008461138271349776
Position 2074: 0.006189802295524393
Position 265: 0.005420898709331986
Position 2199: 0.004618834483157452
Position 319: 0.004615067287848922
Position 169: 0.0024829874422920024
Position 345: 0.001653992837767208
Position 2638: 0.0014638775480505359
Position 109: 0.0012566742247605554
Position 162: 0.0011285253818103752
Position 891: 0.001027125855444602
Position 185: 0.0008499966311545736
Position 432: 0.0005680505094362597
Position 351: 0.0005111520758862065
Position 1159: 0.0004172845994620523
Position 974: 0.00033713107719754844
Position 274: 0.0003306311192322013
Position 293: 0.00031446760108607173
Position 480: 0.000294573300978692
Position 207: 1.1857255941953294e-06
Position 986: 1.0738935925746312e-06
Position 63: 9.338636181375466e-07
Position 802: 4.316400025648999e-07
Position 230: 3.800129743702618e-07
Position 240: 1.3857447801124708e-07
Position 355: 8.28757839107114e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 779: 0.9773807497131142
Position 14730: 0.4731229148233626
Position 15154: 0.1886590562977549
Position 5457: 0.0804747221708161
Position 8023: 0.06736045221377085
Position 1397: 0.03529543083815166
Position 2728: 0.027726133451139674
Position 1903: 0.026215380560387663
Position 3645: 0.022430278485514363
Position 1074: 0.02186896689801388
Position 1927: 0.018181770672327922
Position 8487: 0.01767306811423857
Position 2143: 0.01150616285265179
Position 8442: 0.008929998696479475
Position 1979: 0.007644086594797451
Position 3774: 0.004266258081700134
Position 850: 0.0042137863718385675
Position 756: 0.003894585997729478
Position 1401: 0.0028260211771274297
Position 4646: 0.0027930740124052895
Position 4974: 0.0026888298234996853
Position 2448: 0.002516687849934908
Position 2565: 0.0022579641518234114
Position 303: 0.0020501119215808913
Position 3665: 0.0013524791774273959
Position 1628: 0.0013308383776167733
Position 1310: 0.0011815427449617373
Position 1039: 0.001109139026294448
Position 3981: 0.0010487971232213537
Position 293: 0.0009868672217292818
Position 2362: 0.0007393404680461309
Position 3192: 0.0007142881423093593
Position 1957: 0.0005967723105874014
Position 253: 0.0004993447720498787
Position 2387: 0.0004103303812128765
Position 452: 0.00027978160994910153
Position 801: 0.00013377889537874053
Position 369: 5.592756016769332e-05
Position 290: 1.9274089524942342e-05
Position 605: 1.754409391906922e-05
Position 637: 1.4156390286736882e-05
Position 696: 1.2149435067215988e-05
Position 622: 9.308491578177996e-06
Position 255: 9.181180708744481e-06
Position 738: 3.2495398324890866e-06
Position 670: 3.2392257947592558e-06
Position 542: 1.6374257229275798e-06
