Gene = ABHD11
index = 4
Annotated 5SS: [ 222  540 1306 1647 1939]
Annotated 3SS: [ 403 1131 1475 1756 2175]
SMsplice 5SS: [ 222  540 1306]
SMsplice 3SS: [ 424 1131 2221]
top_k =  100
Partition function (log Z): 0.03188010314118639

Sorted 5' Splice Sites (High to Low Probability):
Position 540: 0.9942909114913906
Position 222: 0.9673462046933653
Position 1306: 0.9576788665495009
Position 1647: 0.34241284828036
Position 1661: 0.23150324960916238
Position 1939: 0.19592164216092142
Position 1799: 0.10764282357117967
Position 970: 0.053822956002093164
Position 1132: 0.03564036058784591
Position 131: 0.028319404336898318
Position 1673: 0.027562845088589413
Position 1025: 0.014809890626125958
Position 992: 0.01372157581845078
Position 1793: 0.007845800743831611
Position 1160: 0.006109487308374535
Position 535: 0.004066516201133095
Position 1953: 0.0035322598257574236
Position 1151: 0.0026097093597217806
Position 923: 0.0023886505761978416
Position 65: 0.0017712256994492526
Position 658: 0.0015677704109190896
Position 552: 0.0011284895111439753
Position 169: 0.0005738781729111377
Position 1531: 5.25856638553658e-05
Position 58: 3.243718369577554e-05
Position 226: 1.1334166196590978e-05
Position 360: 2.1608774956975504e-06
Position 257: 1.4224183425211228e-07
Position 309: 3.9809267731280407e-10
Position 175: 3.482634508073163e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.9058318506099183
Position 1131: 0.6864848809205569
Position 2221: 0.5108175873951273
Position 1475: 0.38866623640243014
Position 1756: 0.38028546738744184
Position 2272: 0.2277424260185179
Position 1089: 0.15728766936438432
Position 1021: 0.10532610822904234
Position 1560: 0.09793393529156816
Position 1506: 0.08368335577173451
Position 403: 0.07430390500813963
Position 643: 0.06360129161614601
Position 1876: 0.059050807760906
Position 1230: 0.04650337426068862
Position 1584: 0.03990004686126579
Position 1681: 0.02661666626897242
Position 1646: 0.025412321159369
Position 1479: 0.019613421667454483
Position 1446: 0.016088255065093128
Position 827: 0.012824508672847752
Position 794: 0.011579829421132611
Position 335: 0.007355355658981487
Position 2175: 0.006572957975545694
Position 1068: 0.005868206474599269
Position 1215: 0.005612216931363465
Position 1175: 0.005432013966137736
Position 375: 0.00468155924868613
Position 724: 0.003973124176193189
Position 1034: 0.003202591695131415
Position 1180: 0.0030798383194186505
Position 320: 0.0026945481229678266
Position 775: 0.0026019175959613927
Position 1166: 0.002276361931080512
Position 991: 0.002275507326361547
Position 444: 0.0016168687982721188
Position 1265: 0.0015212689784972725
Position 1567: 0.0011153704562380975
Position 484: 0.0010263842489079726
Position 889: 0.0007232175337148786
Position 1400: 0.0006330567903871007
Position 1108: 0.00036737763144050254
Position 958: 0.0001501048661373249
Position 440: 2.9051794390411538e-05
Position 512: 2.4282058990458984e-06
Position 527: 6.673383056913309e-07
Position 158: 3.9217227946125726e-08
Position 524: 1.8782343621129246e-08
Position 185: 1.4441154910353029e-08
Position 188: 1.3846676179942299e-08
