Gene = SPDYE5
index = 1309
Annotated 5SS: [ 583 1749 3283 4375 5696 8135 8362]
Annotated 3SS: [1529 3051 4315 5609 7740 8256 9211]
SMsplice 5SS: [ 583 7839 8135]
SMsplice 3SS: [7740 7993 8256]
top_k =  100
Partition function (log Z): -5.690078839333407

Sorted 5' Splice Sites (High to Low Probability):
Position 583: 0.9896171134200699
Position 7839: 0.8342959260955983
Position 8135: 0.6103942406057494
Position 8362: 0.5050812264727684
Position 5696: 0.36019427450416625
Position 4375: 0.35536280035976847
Position 240: 0.20581597869456408
Position 144: 0.1273699641355836
Position 327: 0.0915016044299903
Position 3283: 0.0732809414395813
Position 8382: 0.06535704590690497
Position 1749: 0.029053095639593348
Position 7914: 0.01149608628217447
Position 9039: 0.009478330637477985
Position 8793: 0.007349918317928425
Position 8627: 0.007179349409089335
Position 137: 0.007112810638685676
Position 302: 0.004521223395892554
Position 8759: 0.003609305033948168
Position 448: 0.0035514780034815534
Position 8139: 0.002885106776142424
Position 23: 0.002167384779615786
Position 7989: 0.0019551427270371835
Position 7804: 0.0007094419751655292
Position 536: 0.0004875038125387606
Position 607: 0.0002616851055775872
Position 645: 0.00020329236890373283
Position 552: 0.00020139253738661486
Position 316: 0.00019309897943189003
Position 214: 0.00012390813891882484
Position 708: 8.44018295796024e-05
Position 106: 6.913227638952745e-08
Position 207: 6.1184324897832e-08
Position 299: 3.028676552086846e-08
Position 232: 2.670396452654839e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7740: 0.9910225171721414
Position 8256: 0.8793687860811535
Position 9211: 0.46399616992927445
Position 5609: 0.36019427450416625
Position 7993: 0.3009316694254791
Position 4315: 0.19995317740651308
Position 403: 0.17309966056179385
Position 7918: 0.1707078123292919
Position 8749: 0.13343566119591987
Position 367: 0.12647454616264636
Position 406: 0.09950961591853108
Position 4129: 0.07586824967016946
Position 3082: 0.06830306853141002
Position 4166: 0.06653625886300357
Position 8316: 0.05061074933786725
Position 1560: 0.028899281122378283
Position 8536: 0.024821665001918982
Position 8239: 0.016041862824103983
Position 4033: 0.013005114420082318
Position 503: 0.011090981704694044
Position 8954: 0.009889589143464047
Position 461: 0.008432820135113159
Position 239: 0.008135024850147174
Position 9167: 0.005949458666972574
Position 8262: 0.004997006306199583
Position 3051: 0.00497787290817131
Position 8846: 0.004820983072158506
Position 548: 0.003812632779645526
Position 7719: 0.0031971897540388062
Position 442: 0.002546111869275372
Position 1529: 0.00015381451721506936
Position 416: 5.612106099384027e-05
Position 430: 5.197913319939266e-05
Position 338: 3.5334015147376184e-06
