Gene = LRIF1
index = 791
Annotated 5SS: [  459 12792 14229]
Annotated 3SS: [11263 13955 15679]
SMsplice 5SS: [  459 14229 15422]
SMsplice 3SS: [13955 15299 15679]
top_k =  100
Partition function (log Z): -10.279231311433247

Sorted 5' Splice Sites (High to Low Probability):
Position 14229: 0.868802855810699
Position 459: 0.73355996664544
Position 15422: 0.682117270986275
Position 193: 0.20086530829035748
Position 2267: 0.08458074894789964
Position 2595: 0.058894439345682115
Position 260: 0.05117313014022358
Position 1613: 0.050655115200806934
Position 1623: 0.045932491135712565
Position 5870: 0.04239483270669581
Position 1397: 0.038346736992804116
Position 14032: 0.03550205327207795
Position 14233: 0.029832522420090584
Position 4573: 0.011713120504847076
Position 3509: 0.011541521085780226
Position 149: 0.0006791535944257614
Position 141: 0.0004785799360085723
Position 368: 7.415543305485526e-05
Position 254: 4.3639314428361264e-05
Position 99: 3.8518699114316615e-05
Position 182: 3.764621970153061e-05
Position 315: 5.8919659856529415e-06
Position 281: 5.866567149751844e-06
Position 275: 1.134126524992687e-06
Position 44: 4.936335212251008e-07
Position 93: 4.0019251585952663e-07
Position 96: 3.754488034017809e-07
Position 244: 3.6680329018950456e-07
Position 84: 3.1744947786354123e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13955: 0.9994733561830784
Position 15299: 0.7707875342228472
Position 15679: 0.4021208247718879
Position 15599: 0.11729254626743164
Position 1550: 0.09331022974688193
Position 15830: 0.07125577305968007
Position 15682: 0.05805236500766489
Position 15547: 0.05311035684411704
Position 2201: 0.047427953119378516
Position 5684: 0.04239483270669581
Position 14386: 0.03249843894900845
Position 14321: 0.032331129530104634
Position 2038: 0.02305988223973334
Position 2426: 0.02003049936156009
Position 2466: 0.019630882523972586
Position 16380: 0.014576736731764793
Position 2169: 0.014092913588787798
Position 16448: 0.012954442679213949
Position 4345: 0.012034679556921168
Position 15579: 0.011580245674143202
Position 3351: 0.011541521085780227
Position 15947: 0.011263755343554666
Position 16239: 0.011221304847053398
Position 16762: 0.009855364669744718
Position 2469: 0.009203519517761934
Position 430: 0.007357994837516454
Position 15521: 0.007353883890925965
Position 2526: 0.006634722897751773
Position 1242: 0.00534973195079952
Position 1245: 0.00476067731702057
Position 259: 0.004073776540104724
Position 2508: 0.0034187153794065827
Position 1481: 0.0025278552666087163
Position 1268: 0.0022065558049226748
Position 1277: 0.0021592752862382705
Position 1589: 0.00016479979296670348
Position 509: 6.415003165434452e-05
Position 3991: 6.235701874794349e-05
Position 4368: 3.46328020943894e-05
Position 658: 4.537274269000706e-06
Position 547: 3.898549597623725e-06
