Gene = SURF2
index = 1356
Annotated 5SS: [ 119  517 1263 3578 3883]
Annotated 3SS: [ 361 1158 3397 3712 4503]
SMsplice 5SS: [ 119  517 1263 3578 3883]
SMsplice 3SS: [ 361 1158 3397 3781 4503]
top_k =  100
Partition function (log Z): 1.771893309937514

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9986005655838682
Position 3883: 0.9957980364818452
Position 517: 0.949646704211875
Position 1263: 0.8980577560409209
Position 3578: 0.5508602606723313
Position 4042: 0.270732347381092
Position 706: 0.19454215885082032
Position 683: 0.12212755486647209
Position 1997: 0.10588479772483285
Position 961: 0.10466952738495398
Position 4116: 0.05318845974550288
Position 3482: 0.048183656575724224
Position 4392: 0.013797863185815922
Position 4287: 0.013595672218490206
Position 1476: 0.013480964265366891
Position 4156: 0.012974814363708473
Position 4388: 0.012463121794906334
Position 2143: 0.010299074557218915
Position 3426: 0.009936055515072772
Position 631: 0.008101751779955434
Position 521: 0.006654461405810239
Position 1067: 0.005081284606688562
Position 524: 0.004770225052180577
Position 449: 0.0013757833521058766
Position 1240: 0.0007316294935240441
Position 162: 0.0007303855827520125
Position 1472: 0.0006933135198221672
Position 1684: 0.0004573706937294011
Position 481: 0.00012632447100913006
Position 62: 0.00012443285340902764
Position 1346: 0.00010722068021122341
Position 362: 5.066469370616497e-05
Position 416: 3.14636550643693e-05
Position 367: 2.676411082013824e-05
Position 144: 2.5114326280810073e-05
Position 381: 2.0708968563927625e-05
Position 34: 8.737365891683789e-07
Position 49: 8.382724651249986e-11
Position 70: 1.7619174520706364e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 361: 0.9689409606762915
Position 1158: 0.8884622477802061
Position 3781: 0.8038505943533119
Position 4503: 0.6045839436529751
Position 3397: 0.5891596711498058
Position 608: 0.29555547359902967
Position 3977: 0.2785441533177723
Position 4223: 0.20002576293258587
Position 3712: 0.18742082203616714
Position 4255: 0.12962455657541766
Position 1951: 0.11513345381796802
Position 3955: 0.11466804321285042
Position 893: 0.051632004358876736
Position 856: 0.037487611318412425
Position 4506: 0.03541748098014983
Position 3287: 0.020078461528756565
Position 415: 0.010952081006139565
Position 1429: 0.010042496416997762
Position 1165: 0.009411624799068947
Position 803: 0.008524425917912973
Position 4066: 0.008231608718119805
Position 3657: 0.006586137294181983
Position 380: 0.006211468858939103
Position 821: 0.005330591058063492
Position 630: 0.004748866523444324
Position 4467: 0.003226955450691736
Position 585: 0.0026471408921283656
Position 1324: 0.0019222461143107758
Position 1011: 0.0012540441521305611
Position 1378: 0.001104429541506029
Position 881: 0.0010880432878050336
Position 1888: 0.0010504184640837458
Position 736: 0.000987678782713822
Position 1396: 0.0009241412993349938
Position 806: 0.0007285430388238182
Position 593: 0.0005996878966204241
Position 610: 0.00048558509204835924
Position 409: 0.00033493066363777537
Position 862: 0.00027424852091005077
Position 667: 0.00019142713367210245
Position 4004: 0.00011209673170323467
Position 1345: 8.676647116465643e-05
Position 1357: 8.344967407753754e-05
Position 436: 6.593669045843054e-05
Position 311: 5.9886022456600594e-05
Position 366: 4.6661333049091004e-05
Position 479: 2.256157800688649e-05
Position 298: 9.3432233547488e-06
Position 271: 8.67363793980959e-06
Position 1017: 6.406179847224948e-06
Position 442: 1.4018785086037389e-06
Position 388: 1.0374250247497183e-06
Position 504: 2.1780530631643246e-07
Position 301: 2.0388226332976517e-07
Position 286: 1.5404656195412504e-07
Position 481: 1.5170193554271528e-07
Position 281: 1.514076516788604e-07
Position 279: 1.5675667402603472e-09
Position 315: 1.0178913143758118e-09
