Gene = PSMD5
index = 1091
Annotated 5SS: [  248  9673 11153 11654 13886 16220 18491 21630 22146]
Annotated 3SS: [ 9527 11038 11524 13775 16076 18298 21519 22004 24820]
SMsplice 5SS: [  248 11153 11654 13886 16220 21630 22146]
SMsplice 3SS: [11038 11524 13775 16076 21519 22004 24820]
top_k =  100
Partition function (log Z): -2.914679235413764

Sorted 5' Splice Sites (High to Low Probability):
Position 248: 1.0000000000000004
Position 11153: 0.994155014138391
Position 22146: 0.9707764861963835
Position 16220: 0.9186579114574532
Position 11654: 0.837865538202583
Position 13886: 0.5748584204912264
Position 9673: 0.5076640725581302
Position 18491: 0.4496893781421038
Position 13867: 0.40674987117999684
Position 21630: 0.3432575785216704
Position 3412: 0.1808641053214856
Position 14162: 0.12179179028319548
Position 7366: 0.08004538391916087
Position 16251: 0.07840715653385584
Position 18495: 0.06655716053637946
Position 17421: 0.05577240437926857
Position 18548: 0.05219370465749318
Position 18821: 0.04876297778305508
Position 12519: 0.04828736321015492
Position 24410: 0.04356720637196676
Position 20660: 0.03440795399319492
Position 23114: 0.027174490142042065
Position 11433: 0.024910361124058998
Position 20710: 0.02108287732717546
Position 21638: 0.02083167535633999
Position 24150: 0.017418745060749873
Position 11235: 0.0058449858616099965
Position 22828: 0.005711541051031574

Sorted 3' Splice Sites (High to Low Probability):
Position 11038: 1.000000000000001
Position 16076: 0.9970650679913089
Position 22004: 0.9965241843588091
Position 13775: 0.9816082916712232
Position 11524: 0.7554009681733872
Position 24820: 0.6956287988483381
Position 18298: 0.5693089435327368
Position 9527: 0.5076640725581302
Position 21519: 0.36408925387801033
Position 3303: 0.10528935096706366
Position 11343: 0.08295801035813846
Position 7261: 0.08004538391916087
Position 3278: 0.07557475435442197
Position 26271: 0.07484942079462008
Position 24042: 0.06905524959635106
Position 14017: 0.06278266067741461
Position 22950: 0.062479485718442966
Position 13971: 0.05900912960578088
Position 20581: 0.05790493479082614
Position 12429: 0.04828736321015494
Position 24185: 0.03918535107458618
Position 26773: 0.033274129989996085
Position 18698: 0.032911847306062544
Position 17307: 0.028950466006550928
Position 17345: 0.026821938372717652
Position 11643: 0.024416920795116287
Position 22450: 0.02386999120528542
Position 24864: 0.018761167442481613
Position 18714: 0.015851130476992534
Position 23155: 0.01080479058323671
Position 23696: 0.008473266341562643
Position 26887: 0.005809085559203566
Position 23677: 0.004650015839809984
Position 22280: 0.004471731014111415
Position 24869: 0.004209590428137531
Position 24496: 0.003414853334978975
Position 22707: 0.0030822279578588485
Position 22675: 0.0024682106100348705
Position 16327: 0.00019301197397540975
Position 22604: 0.0001611024831378542
