Gene = ZNHIT1
index = 1625
Annotated 5SS: [ 550 5107 5889 6175]
Annotated 3SS: [4935 5808 6004 6268]
SMsplice 5SS: [ 550 5107 5889 6175]
SMsplice 3SS: [4935 5808 6004 6268]
top_k =  100
Partition function (log Z): 0.7013275641214096

Sorted 5' Splice Sites (High to Low Probability):
Position 5107: 0.9640181213504119
Position 6175: 0.9573041321355423
Position 550: 0.9122610396917353
Position 5889: 0.8997782068449831
Position 265: 0.13999618878019374
Position 6133: 0.03414555316411897
Position 5930: 0.020188782028964184
Position 5342: 0.020055072243670178
Position 2595: 0.019285235467440206
Position 590: 0.017924161659755165
Position 2945: 0.013193904640866588
Position 481: 0.011992219039269862
Position 567: 0.010610208536681228
Position 1579: 0.00922277924010061
Position 5900: 0.004437572157850798
Position 5833: 0.0013271634834192115
Position 6143: 0.0010825292421993485
Position 5389: 0.0003297839878931066
Position 5275: 0.0002749851738566877
Position 554: 0.00022272665735317878
Position 5651: 0.00019830005455644735
Position 276: 0.00018394205902929597
Position 5429: 0.00014878028304308514
Position 6126: 0.00013520526730695327
Position 101: 0.00011456240704046412
Position 66: 5.047189268009727e-05
Position 404: 5.0289903668452594e-05
Position 219: 4.1084551091201246e-05
Position 4: 3.289612578629332e-05
Position 6287: 3.282413944062088e-05
Position 6116: 7.200006482123559e-10
Position 6045: 5.519826197780466e-10
Position 6086: 2.491801122122295e-10
Position 6081: 2.3112066425625194e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6004: 0.9904764258596221
Position 6268: 0.9843727689163778
Position 5808: 0.8352958659528942
Position 4935: 0.7662802458994802
Position 5777: 0.09049615760345174
Position 393: 0.08941249144121541
Position 4988: 0.08934798595622186
Position 4946: 0.04687665597515064
Position 5006: 0.028918247767936982
Position 2476: 0.017688048425241222
Position 4958: 0.01747688752244252
Position 5263: 0.014470104700463386
Position 2884: 0.010049946746275592
Position 6070: 0.007750323272344018
Position 4873: 0.007683196317790383
Position 4903: 0.007434901911389885
Position 5213: 0.0064339263189464166
Position 1461: 0.00451848061780757
Position 6341: 0.0036320012485805964
Position 1481: 0.003303951033503958
Position 2810: 0.0031439578945909965
Position 6220: 0.002167401714443729
Position 434: 0.001962050607229084
Position 6369: 0.0016719714597839164
Position 2496: 0.001597187042198979
Position 473: 0.00152969930365982
Position 1457: 0.001400347588789086
Position 6120: 0.0007599702936054692
Position 6437: 0.0005889165466529079
Position 514: 0.0005755499521788121
Position 6306: 0.0004365374930651523
Position 6473: 0.0003810126044569165
Position 6345: 0.00020341076693409187
Position 6166: 0.00011717231664080075
Position 5456: 0.00010289072360971602
Position 6278: 5.647563160551647e-05
Position 6500: 2.5558535651930646e-05
