Gene = CDO1
index = 340
Annotated 5SS: [  727  3774  5794 10606]
Annotated 3SS: [ 3695  5638 10435 11491]
SMsplice 5SS: [ 727 3057 3774 7333]
SMsplice 3SS: [ 2936  3695  7256 11491]
top_k =  100
Partition function (log Z): -6.273281266423013

Sorted 5' Splice Sites (High to Low Probability):
Position 727: 0.9959184985270024
Position 3774: 0.9606201595778056
Position 7333: 0.798608820121265
Position 3057: 0.6844418473473639
Position 8505: 0.27539276185331896
Position 159: 0.1706603353061062
Position 371: 0.11762401689480032
Position 5304: 0.06248480830267518
Position 2368: 0.055923542904336064
Position 5794: 0.04928067255977667
Position 1653: 0.045959582762573954
Position 10606: 0.03189741221694144
Position 153: 0.02276259210654574
Position 2179: 0.020870696641265733
Position 7463: 0.020760988211425965
Position 428: 0.02013301275379196
Position 4322: 0.01961319584166897
Position 4167: 0.01334582390235954
Position 5482: 0.011006113742363518
Position 432: 0.01033556520079174
Position 7426: 0.008952113748379006
Position 7437: 0.007612892178850769
Position 7401: 0.007031865081491075
Position 4033: 0.005826886814658802
Position 242: 0.004912589261634522
Position 1581: 0.000929812337409058
Position 438: 0.0005679961749535513
Position 1782: 0.0005093654213901015
Position 1753: 0.0003727141064764988
Position 1142: 0.00032896331611319057
Position 1981: 0.0002718721979038673

Sorted 3' Splice Sites (High to Low Probability):
Position 7256: 0.8700274119337496
Position 11491: 0.5782836595355961
Position 3695: 0.47114557591000905
Position 3643: 0.3844472086136603
Position 2936: 0.3486715878660557
Position 2999: 0.2864237539062587
Position 8260: 0.2739961065090495
Position 7775: 0.15239632671890124
Position 9027: 0.1461940699365811
Position 517: 0.13199518909354413
Position 3655: 0.105027375054136
Position 503: 0.08342925746090588
Position 5146: 0.07985617601389527
Position 619: 0.06916872858355606
Position 2897: 0.049346505575049604
Position 5678: 0.04928067255977667
Position 2050: 0.0402548200415094
Position 2263: 0.03675417984428943
Position 7201: 0.03465071238756239
Position 10435: 0.03189741221694138
Position 486: 0.028082673860864032
Position 8273: 0.025864624526956374
Position 1557: 0.022746042748850573
Position 1482: 0.018792709795319947
Position 9072: 0.018469598873038492
Position 4124: 0.016251346928964537
Position 451: 0.016167122575546287
Position 3913: 0.014440697996929874
Position 637: 0.008919128083690584
Position 9892: 0.008548657095356828
Position 3909: 0.005988580128188451
Position 1600: 0.00581899179545237
Position 522: 0.002831642687392865
Position 3934: 0.0026660426697082303
Position 565: 0.0022726417523473057
Position 6430: 0.0014714917796694892
Position 4365: 0.0013160064241112901
Position 1737: 0.00033172501105027815
Position 1883: 0.0002718721979038672
Position 1053: 0.0002509954272051062
Position 1542: 8.200527717646174e-05
Position 910: 7.7967888908084e-05
Position 525: 4.822212777943934e-05
