Gene = OSTN
index = 988
Annotated 5SS: [ 102 6429]
Annotated 3SS: [ 6213 37503]
SMsplice 5SS: [  102  6429 10429]
SMsplice 3SS: [ 6213 10219 37503]
top_k =  100
Partition function (log Z): -19.091000988715823

Sorted 5' Splice Sites (High to Low Probability):
Position 102: 0.9999854853723351
Position 10429: 0.8258442557991794
Position 6429: 0.7886651989425522
Position 10261: 0.23656203496216524
Position 6419: 0.2053299568748735
Position 5858: 0.019100972484816257
Position 3209: 0.01793106784274849
Position 10310: 0.0162432065482376
Position 3517: 0.012872027289178882
Position 5151: 0.004656186347672335
Position 5876: 0.0031704367716461983
Position 9822: 0.003148781385406606
Position 676: 0.0026223742353542064
Position 4283: 0.0020426558583798112
Position 8640: 0.0016247022629809066
Position 6782: 0.00159315715541481
Position 7016: 0.0014811963328795258
Position 6550: 5.287543761752492e-05
Position 205: 9.07022169213251e-06
Position 81: 2.273792682118515e-06
Position 87: 2.010971569941849e-06
Position 162: 4.222962744571592e-07
Position 72: 3.1392599899634987e-07
Position 166: 2.1315676410193888e-07
Position 22: 8.302508457582536e-08
Position 137: 7.599566323619701e-08
Position 276: 5.1241938421595446e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6213: 0.9380269395177246
Position 10219: 0.5409995989152457
Position 21641: 0.39766152969895413
Position 13894: 0.31333156140902013
Position 10348: 0.302317551676244
Position 13772: 0.16237092176808926
Position 10070: 0.15054436256026138
Position 10012: 0.14342655556606534
Position 6325: 0.048199071608396
Position 5754: 0.02276494273020609
Position 12812: 0.014750252206995123
Position 6389: 0.01087189785961921
Position 10964: 0.010705687847992347
Position 3315: 0.009272009099891792
Position 10938: 0.00859135880751817
Position 10548: 0.007677484434672227
Position 10551: 0.006390636440877288
Position 3020: 0.005754981303530189
Position 10527: 0.005445786449929715
Position 8912: 0.003812158648989564
Position 3097: 0.0037512474510314952
Position 362: 0.003531052417902
Position 5075: 0.003181556355453682
Position 3190: 0.003153406150379728
Position 9727: 0.003148781385406606
Position 3385: 0.002964434768810902
Position 3113: 0.0025510394143598318
Position 6676: 0.0025113376183355986
Position 4080: 0.0021452348077793805
Position 5020: 0.0014746299922186361
Position 2856: 0.0014410886787854782
Position 2895: 0.0012793048446617442
Position 7600: 0.001164415916232049
Position 6656: 0.0010836783116348345
Position 3460: 0.001030108029418518
Position 6951: 0.0009661900683322275
Position 8454: 0.0008363369560460386
Position 8429: 0.0007883653069348737
Position 7489: 0.0006911099385954521
Position 6779: 0.0006842769733066316
Position 7157: 0.0006454267956245893
Position 848: 0.0003936825407328912
Position 3771: 0.00010792991901801015
Position 798: 9.116437118620177e-05
Position 1372: 8.736409202912415e-05
Position 3516: 7.925784493476657e-05
Position 1059: 7.547927169952437e-05
Position 358: 6.685926046727046e-05
Position 1357: 3.636181435538197e-05
Position 1181: 3.6070472601579065e-05
Position 1410: 2.8606212608392836e-05
