Gene = PARK7
index = 998
Annotated 5SS: [  131  1213  3763  7742  9301 16076]
Annotated 3SS: [ 1099  3660  7681  9230 15988 23230]
SMsplice 5SS: [  131  1213  3763  9301 16076]
SMsplice 3SS: [ 1099  3660  9230 15988 23230]
top_k =  100
Partition function (log Z): 0.8639063810904526

Sorted 5' Splice Sites (High to Low Probability):
Position 1213: 0.9999999999999988
Position 3763: 0.9984743760362785
Position 16076: 0.8419663116305114
Position 9301: 0.7832939198909208
Position 131: 0.6229433460947922
Position 7742: 0.434566087848757
Position 419: 0.3492015630098085
Position 21342: 0.3270436658392868
Position 3556: 0.28516801374604955
Position 9338: 0.21650957230280635
Position 3564: 0.21646126372181937
Position 3964: 0.13817066240224332
Position 3984: 0.12013611631431284
Position 73: 0.103902079126931
Position 7486: 0.08264770347023322
Position 7713: 0.08156132798369428
Position 3521: 0.03386394833093495
Position 2687: 0.031181079752089832
Position 535: 0.01802273827810388
Position 18741: 0.017777603027826723
Position 4016: 0.016667702610400372
Position 999: 0.014589946515413118
Position 34: 0.013469478971774916
Position 2296: 0.008327467880607389
Position 46: 0.005618602305436709
Position 490: 0.004397985765284262
Position 2606: 0.003438482835636277
Position 251: 0.003122670654535583
Position 846: 0.002521542814371845
Position 216: 0.001820722620137641
Position 1923: 0.0012773750248945219
Position 517: 0.0009285098186209351
Position 158: 0.0009117987684436807
Position 125: 0.0008625601099124469
Position 188: 0.0007660332672130157
Position 342: 0.0007423490869800455
Position 198: 0.0006912578417742645
Position 66: 0.0006577721431073355
Position 80: 0.0006349350935610107
Position 439: 0.00037316462942665147
Position 160: 9.499719047237129e-05
Position 2467: 8.8167814202408e-05
Position 104: 2.1259731019598656e-05
Position 182: 1.8398513991155016e-05
Position 206: 1.093173530204508e-05
Position 50: 3.6272654832577545e-06
Position 5: 2.1343110704644173e-06
Position 218: 1.243762245471398e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9230: 0.999986038863702
Position 1099: 0.9967214592458267
Position 23230: 0.9833255258267826
Position 3660: 0.932436249031978
Position 15988: 0.8428345466401688
Position 7681: 0.3967577886313375
Position 21222: 0.3325648471429631
Position 3408: 0.31926113046458326
Position 3887: 0.26628182637174796
Position 7421: 0.20202629996371851
Position 3433: 0.15167915643836263
Position 281: 0.11775276898431922
Position 3465: 0.06455293889585802
Position 3628: 0.057888662529247445
Position 2637: 0.017921272492933252
Position 18654: 0.01777760302782671
Position 232: 0.01222860924159019
Position 905: 0.012086339831910615
Position 2530: 0.009458520570869634
Position 3930: 0.008695400038327406
Position 3679: 0.005338638060456566
Position 321: 0.004548321227479279
Position 2567: 0.004479021844986388
Position 2178: 0.0040109824505055475
Position 17343: 0.003675974354160662
Position 20020: 0.003005770565017686
Position 17651: 0.0021813222539629725
Position 2174: 0.0021704815273720078
Position 995: 0.0017864698792834316
Position 3666: 0.001650446085870175
Position 2466: 0.0015134134160983347
Position 1741: 0.0012773750248945219
Position 2571: 0.0012473342628385089
Position 2198: 0.0011307173402040878
Position 2112: 0.0010542231714008225
Position 709: 0.000947268811228191
Position 3600: 0.0007936605447313039
Position 16358: 0.0007167095437537892
Position 3604: 0.00036671978399455775
Position 431: 0.00019649905123974855
Position 16117: 0.00016458932819434855
Position 9898: 0.00012702433283979294
Position 14752: 8.237728594174634e-05
Position 9459: 5.691487616933429e-05
Position 9428: 4.825935355892247e-05
Position 9965: 2.960816001312505e-05
Position 2338: 2.960312547449249e-05
Position 1159: 2.205142820958795e-05
Position 1136: 2.1697435556150645e-05
Position 2335: 1.9628079852840187e-05
Position 970: 1.8579543430485507e-05
Position 4191: 2.2467608078596623e-06
Position 340: 8.133182911611016e-07
Position 446: 7.019775243484813e-07
Position 880: 6.944932443454529e-08
