Gene = RPL35
index = 1201
Annotated 5SS: [  52  543 1779]
Annotated 3SS: [ 405 1696 3893]
SMsplice 5SS: [  87  543 1779]
SMsplice 3SS: [ 405 1696 3893]
top_k =  100
Partition function (log Z): 1.9770009659851495

Sorted 5' Splice Sites (High to Low Probability):
Position 1779: 0.9702391677341905
Position 543: 0.7212588494359696
Position 1631: 0.4203598984959247
Position 87: 0.3976473173827253
Position 52: 0.3400329119615747
Position 518: 0.261139639078482
Position 113: 0.23026735883690483
Position 1087: 0.13637518632439777
Position 863: 0.09862250706281922
Position 3682: 0.06306804285695766
Position 2249: 0.04506430919759941
Position 834: 0.03662430760616453
Position 3504: 0.027864742436881647
Position 3686: 0.021110505328096173
Position 1462: 0.01864150417677239
Position 478: 0.015371269941733132
Position 3371: 0.015176237647272755
Position 1851: 0.013781146643319607
Position 100: 0.011528544560125165
Position 2259: 0.010581020724403296
Position 2227: 0.009903371533820305
Position 1869: 0.0071672610501771475
Position 936: 0.005821216644359543
Position 2362: 0.004773038846192389
Position 287: 0.004405229258473514
Position 1371: 0.002555072588952935
Position 321: 0.00208267268231541
Position 547: 0.001785373718884319
Position 307: 0.0015028251906905492
Position 174: 0.0007586105440231622
Position 238: 0.00027676700647648864
Position 2084: 0.00023803017523864255
Position 310: 9.119477487761518e-05
Position 154: 7.853523093576645e-05
Position 351: 4.417424934901522e-05
Position 572: 2.273568605186857e-05
Position 508: 1.845853980744422e-05
Position 2045: 1.42374789662888e-05
Position 576: 1.0941442124654229e-05
Position 41: 1.0817444721523911e-05
Position 274: 9.014410856210295e-06
Position 30: 1.3980575791890091e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 405: 0.9882830852277177
Position 3893: 0.9756432733308263
Position 1696: 0.937250146487206
Position 1550: 0.44807330881306634
Position 833: 0.17570639072058092
Position 3554: 0.08811338194519504
Position 2151: 0.08039213594154632
Position 772: 0.0628570692407977
Position 1345: 0.032668411671955264
Position 3228: 0.022302275340409402
Position 694: 0.0188207402454678
Position 966: 0.01333453228326154
Position 3339: 0.011938171806413236
Position 3450: 0.008638613469060055
Position 1734: 0.008593334163605113
Position 1461: 0.0035440563457969742
Position 1928: 0.0026254264216791605
Position 1956: 0.002578886563804206
Position 984: 0.002577808564077606
Position 3132: 0.0023835639370923486
Position 747: 0.001993205857036518
Position 3057: 0.0019725149643189813
Position 1510: 0.0018714203010860892
Position 1491: 0.0012076542649322028
Position 643: 0.0011360702898373972
Position 1563: 0.0007410111467722028
Position 861: 0.0006260718837879936
Position 350: 0.00023235876157159604
Position 411: 7.962434186672782e-05
Position 441: 4.973826355493524e-05
Position 618: 1.93613543707853e-05
Position 438: 1.701286474520162e-05
Position 885: 1.0445185500920962e-05
Position 814: 8.760876433377596e-06
Position 444: 6.787927721572736e-06
Position 1074: 6.486984693611893e-06
Position 383: 6.411355825565676e-06
Position 310: 5.663381256038931e-06
Position 252: 2.693589882057422e-06
Position 608: 1.4920412743506376e-06
Position 169: 1.1531026277586691e-06
Position 462: 1.1501945870002784e-06
Position 149: 1.0352539568605257e-06
Position 677: 8.295487482823141e-07
Position 628: 4.678333695516727e-07
Position 417: 2.580428499343439e-08
Position 477: 1.658218428167157e-11
