Gene = SURF4
index = 1357
Annotated 5SS: [  178  8836  9496 10110 11255]
Annotated 3SS: [ 8648  9418 10065 11067 12334]
SMsplice 5SS: [  178  8836  9496 10110]
SMsplice 3SS: [ 8704  9418  9963 13131]
top_k =  100
Partition function (log Z): -3.2521916715097734

Sorted 5' Splice Sites (High to Low Probability):
Position 8836: 1.0000000000000007
Position 178: 0.9998485822904789
Position 9496: 0.9595728058344871
Position 10110: 0.7890435159821407
Position 4799: 0.40085788508541237
Position 9151: 0.35173969516739045
Position 11255: 0.13201186291075606
Position 5219: 0.11511517649349395
Position 3509: 0.10853038773513382
Position 12524: 0.05685329444526817
Position 9340: 0.04962967929169413
Position 3292: 0.01928218943418578
Position 905: 0.011981021923400389
Position 3804: 0.011447503901291622
Position 861: 0.010439128050882216
Position 1301: 0.008868029548153718
Position 9682: 0.004905188033911964
Position 1881: 0.004318642982864923
Position 62: 0.00011743740811793954
Position 209: 2.6639750837095796e-05
Position 509: 3.0987873138758002e-06
Position 504: 3.0533586455145662e-06
Position 241: 7.632324878729539e-07
Position 555: 3.5199286888520856e-07
Position 629: 7.317925296410432e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9418: 0.7273981703391877
Position 8704: 0.7104604790245461
Position 9963: 0.49755937218874846
Position 10065: 0.4265330812830819
Position 4675: 0.4008578850854124
Position 8964: 0.34734831170697034
Position 13131: 0.3292857794513331
Position 8741: 0.2895395209754547
Position 9390: 0.17167489334962066
Position 11406: 0.15345216182104554
Position 13865: 0.13961449238976748
Position 5138: 0.11511517649349395
Position 12397: 0.09572599505262902
Position 9307: 0.09125656008701773
Position 11108: 0.08714002558668532
Position 3440: 0.0685194008406628
Position 12334: 0.06175469911418707
Position 11067: 0.059400696302525084
Position 10152: 0.043055779259485345
Position 3321: 0.040010986894471016
Position 11430: 0.027509067739554284
Position 11895: 0.025771118163215576
Position 710: 0.022420149974282575
Position 3176: 0.014943691778059813
Position 12813: 0.012154691452013543
Position 12750: 0.01202664110125607
Position 8969: 0.00714083997309826
Position 1108: 0.006765554594283817
Position 9285: 0.006599881957385965
Position 9443: 0.005491650913405374
Position 3620: 0.005373916162243832
Position 3218: 0.004338497656125966
Position 9046: 0.0042947498574168845
Position 12374: 0.0038989947897418087
Position 10266: 0.003017121225781719
Position 3775: 0.0027030740233678946
Position 9594: 0.0025168393106097557
Position 9150: 0.0018543552460177114
Position 1540: 0.0017746780853275094
Position 3649: 0.0017552679431984673
Position 3726: 0.0016152457724814293
Position 1764: 0.001332664095106932
Position 1565: 0.0012113008024304832
Position 1220: 0.0008736543839208943
Position 995: 0.000664720251949973
Position 1067: 0.0005641003179990362
Position 9643: 0.00027111558675317745
Position 9923: 8.956417113396449e-06
