Gene = BRI3
index = 141
Annotated 5SS: [263 779]
Annotated 3SS: [ 675 9435]
SMsplice 5SS: [263 779]
SMsplice 3SS: [ 675 9435]
top_k =  100
Partition function (log Z): -1.3630633256152616

Sorted 5' Splice Sites (High to Low Probability):
Position 779: 0.9993027030149862
Position 263: 0.9768624564258049
Position 3595: 0.40158580165740776
Position 1210: 0.14881721662310707
Position 2379: 0.086165093803929
Position 5263: 0.03201379866699325
Position 954: 0.017608250728101956
Position 2435: 0.0147366424114722
Position 2429: 0.013310255301767946
Position 325: 0.004984683799276657
Position 192: 0.004229600996921614
Position 2124: 0.003612458530770705
Position 341: 0.00327119584696944
Position 315: 0.0030020911232932325
Position 1255: 0.0024167363938732054
Position 271: 0.0022285508958426164
Position 2181: 0.0020209105382433543
Position 594: 0.0017933089336651916
Position 303: 0.0012261773189545253
Position 453: 0.00118817901072488
Position 329: 0.0011737093703386044
Position 1857: 0.0009123215588875682
Position 783: 0.000689539371959056
Position 1661: 0.0006479369193039657
Position 377: 0.00037922859199072354
Position 938: 0.00015175724987617228
Position 31: 0.00012007558527214863
Position 558: 9.742066518728851e-05
Position 543: 6.512112782138141e-05
Position 948: 5.462674975566705e-05
Position 358: 4.785864110651262e-05
Position 588: 3.4173762902939884e-05
Position 1115: 2.6056128803435588e-05
Position 1059: 2.0078251726385894e-05
Position 612: 1.8519858323921222e-05
Position 1946: 1.619829288883075e-05
Position 1170: 9.522684580275952e-06
Position 1633: 9.437017751874884e-06
Position 872: 7.969372022170957e-06
Position 756: 6.34146618892486e-06
Position 753: 6.576351512178862e-07
Position 787: 4.4518160769588815e-07
Position 750: 3.121477635757588e-07
Position 627: 9.984700262903623e-08
Position 60: 2.780877771540727e-10
Position 40: 1.578096416958559e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 675: 0.9921636493358765
Position 9435: 0.644986614541682
Position 3492: 0.42278595457267837
Position 2298: 0.2343352306525222
Position 1016: 0.07892553708361681
Position 6493: 0.041964346882366686
Position 8534: 0.03778608049380219
Position 8160: 0.035312135347023994
Position 1144: 0.03222146395946687
Position 5115: 0.03201379866699322
Position 843: 0.02537917451143985
Position 3680: 0.022517248241347418
Position 3100: 0.020973535684484533
Position 1039: 0.018834968345902058
Position 1107: 0.010031377704882345
Position 3818: 0.009977336272937735
Position 4036: 0.009179054559161282
Position 4955: 0.008863400654613529
Position 697: 0.007777340440135737
Position 1156: 0.00623054164967681
Position 5821: 0.005982871491576817
Position 4688: 0.004627530351687982
Position 2040: 0.004245779426925651
Position 2595: 0.0027247771554403328
Position 1396: 0.0019634872854403327
Position 1772: 0.0018997526606410026
Position 3060: 0.0018375223210131755
Position 853: 0.0015896354272282045
Position 1053: 0.0012757512475623407
Position 1114: 0.0010687270197955673
Position 2921: 0.0009434563828094702
Position 2079: 0.0009404402127644303
Position 2689: 0.0009090241981796115
Position 2481: 0.0005632352851863946
Position 438: 0.00046911694833692526
Position 898: 0.0002918091795493604
Position 1901: 0.00020408840447245954
Position 1749: 0.0001961300019717815
Position 1485: 0.00014288509084026861
Position 1545: 0.00014181712458904774
Position 997: 0.00013457806114441088
Position 483: 0.00013262684439095164
Position 519: 0.00010653106112884618
Position 919: 7.383743005295229e-05
Position 1197: 6.539548022802102e-05
Position 715: 2.4273321473263614e-05
Position 370: 1.1303570822314147e-05
Position 376: 9.985502675959441e-06
Position 759: 6.080214626433925e-06
Position 144: 5.6012796868031315e-06
Position 583: 4.946549157824677e-06
Position 524: 2.5836590577758677e-06
Position 262: 2.4318955164835108e-06
Position 1169: 2.352718131037056e-06
Position 412: 2.2559471079093248e-06
Position 418: 1.897188578669774e-06
Position 336: 1.452864752080072e-06
Position 132: 3.6407907669071937e-07
Position 900: 1.9267826581752047e-07
Position 913: 1.2614149816836535e-07
Position 923: 4.0515154904370975e-08
Position 868: 2.4618937240508256e-08
Position 502: 1.1331384221277956e-08
Position 778: 1.6674739558412834e-10
