Gene = GTF3C4
index = 629
Annotated 5SS: [  921  9769 13659 17293]
Annotated 3SS: [ 7941 13527 17203 18845]
SMsplice 5SS: [   72   921  8005 13659 17293]
SMsplice 3SS: [  817  7941 13466 17203 20991]
top_k =  100
Partition function (log Z): -3.2536310169286766

Sorted 5' Splice Sites (High to Low Probability):
Position 13659: 1.0000000000000027
Position 921: 0.999486733437933
Position 8005: 0.9963444875619067
Position 17293: 0.9797495649683345
Position 8923: 0.7446208871450581
Position 72: 0.5943205301990117
Position 9769: 0.3092377107862432
Position 245: 0.25359538586938424
Position 753: 0.23015670250174952
Position 9569: 0.12980279919475834
Position 588: 0.11070729198146555
Position 1470: 0.08437730955681859
Position 1151: 0.03568965838440507
Position 2244: 0.028606082816597957
Position 1596: 0.013477548758487185
Position 3682: 0.011761718337857488
Position 21547: 0.01050776597279738
Position 1242: 0.008625787303465875
Position 2163: 0.006586797351953443
Position 1489: 0.005974041748105528
Position 1839: 0.0047752643334586075
Position 285: 0.004571390799111779
Position 394: 0.004448218425248973
Position 8121: 0.0036555124380959238
Position 26: 0.003536958191947462
Position 746: 0.0029774107733204452
Position 508: 0.002215620283186774
Position 499: 0.0012192755914224632
Position 14627: 0.001208514920217269
Position 714: 0.0005817254539925873
Position 7: 3.3255001211064946e-05
Position 888: 2.4130199993511326e-05
Position 106: 2.191021788967871e-05
Position 161: 3.1341557728985923e-06
Position 279: 1.0997513698515412e-06
Position 93: 6.945638684320868e-09
Position 249: 6.223882193088967e-09
Position 36: 2.845707789127942e-09
Position 124: 3.5644777540705294e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7941: 0.9944773687503566
Position 17203: 0.9825032685069234
Position 817: 0.9635236997110592
Position 13466: 0.580801451858692
Position 9474: 0.4390405099810015
Position 13527: 0.41919854814131063
Position 20991: 0.31994653308309307
Position 8809: 0.24465770761578778
Position 8842: 0.22466278025037242
Position 21593: 0.18860728734243648
Position 8812: 0.13215800270816042
Position 8878: 0.12635092966931347
Position 694: 0.12315559950129717
Position 18845: 0.11435592198560857
Position 374: 0.11079425895877423
Position 18065: 0.05645015341655203
Position 1127: 0.055859982498901034
Position 21421: 0.04696308638405743
Position 1379: 0.04625117203309058
Position 21654: 0.04287842997523555
Position 21379: 0.03557524669541304
Position 22139: 0.03488380639225932
Position 19786: 0.0297301237309836
Position 2017: 0.02700963446091594
Position 18957: 0.02543146938948021
Position 19604: 0.024558231644550073
Position 22004: 0.023687026317751193
Position 1426: 0.019700958166117073
Position 8629: 0.012454297351252615
Position 20843: 0.012008906593464794
Position 3569: 0.011761718337857488
Position 14885: 0.009717155099327426
Position 20659: 0.009455622812861275
Position 1269: 0.008988988679553389
Position 2194: 0.008183245707635449
Position 989: 0.007950532519272782
Position 1501: 0.006783483934111574
Position 19924: 0.0065900593969367635
Position 7766: 0.0055226312496457946
Position 1708: 0.0047752643334586075
Position 17758: 0.004438854977358782
Position 18182: 0.0043485244955233536
Position 18918: 0.004346880608437025
Position 19086: 0.004182394153511829
Position 863: 0.003714122352476783
Position 397: 0.003003961144780132
Position 1515: 0.0025447046991915767
Position 15496: 0.0025227253782711904
Position 8654: 0.0022177110121419435
Position 8658: 0.0021194585380291684
Position 18739: 0.001818771545615893
Position 14326: 0.0017137439191578614
Position 13938: 0.001363892398185801
Position 14283: 0.0013317186180300884
Position 15004: 0.0011850023936997882
Position 632: 0.0008807630730106341
Position 14626: 0.0006224281253907067
Position 378: 0.00045381518105685087
Position 563: 0.0003215940819330738
Position 14604: 0.0002485804812329954
Position 629: 0.000230321543881419
Position 535: 0.00022617098340161864
Position 198: 0.00019654517847206038
Position 161: 0.0001710528291052816
Position 785: 0.0001353514760750002
Position 662: 0.00012696010275356552
Position 258: 0.00012555890118896607
Position 728: 0.00012016448868594726
Position 672: 0.00011976885818044488
Position 507: 0.00011624763926579334
Position 907: 0.00011323780814081973
Position 746: 0.00011021334595767806
Position 558: 6.234558895995867e-05
Position 456: 5.451250588604036e-05
Position 195: 4.793527066670303e-05
Position 1038: 3.8433283178707476e-05
Position 112: 3.499378767564882e-05
Position 159: 2.6444109477495625e-05
Position 176: 2.5422565916287734e-05
Position 1150: 2.5379657352502525e-05
Position 324: 5.644539834901152e-06
Position 299: 2.3337105510145046e-06
Position 476: 1.4700945790540441e-06
Position 1059: 7.102805130021009e-07
Position 202: 2.6803567660166825e-07
Position 266: 7.914747260099883e-09
Position 226: 2.109840389938462e-09
Position 75: 1.2751963020856732e-09
Position 82: 2.1637794944963233e-10
