Gene = RBM48
index = 1123
Annotated 5SS: [ 152  894 3777 6198]
Annotated 3SS: [ 702 3630 5628 8077]
SMsplice 5SS: [ 152  411  894 3777 6198]
SMsplice 3SS: [ 271  702 3630 6010 8077]
top_k =  100
Partition function (log Z): 0.24243596733573236

Sorted 5' Splice Sites (High to Low Probability):
Position 3777: 0.9893920122664727
Position 894: 0.9244075005652151
Position 152: 0.8650590352134854
Position 411: 0.7118651567234955
Position 6198: 0.7074429499809078
Position 3135: 0.16458363439232135
Position 7818: 0.09742447118318098
Position 6514: 0.08336905611999823
Position 293: 0.06626117556740632
Position 6091: 0.06057097969079806
Position 495: 0.05424459757872609
Position 6674: 0.03591016065106671
Position 3297: 0.027433613519172357
Position 98: 0.0242689811539871
Position 195: 0.020415567977822978
Position 7776: 0.014296844958610291
Position 7702: 0.012109539257137087
Position 905: 0.00885746797312435
Position 4415: 0.007634779483649828
Position 516: 0.005143066430365819
Position 185: 0.002254435538579504
Position 1191: 0.0020224093290835284
Position 157: 0.001869531696273663
Position 3828: 0.001850298808396882
Position 4468: 0.0016594149408832816
Position 6203: 0.0004836198384951597
Position 32: 0.00028836226264252786
Position 330: 2.2515910886965292e-05
Position 86: 8.188681469779932e-07
Position 146: 4.404631081663258e-07
Position 166: 1.4707952523917861e-07
Position 199: 1.0192510114783081e-07
Position 69: 8.225024372670556e-08
Position 141: 1.9232824519068743e-08
Position 46: 1.5647651689707387e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3630: 0.9879241308128321
Position 702: 0.9221949845336241
Position 8077: 0.8621075591601325
Position 271: 0.6024438001233964
Position 6010: 0.49322525844112575
Position 7660: 0.23404818255184484
Position 3005: 0.1336893540761679
Position 6123: 0.12814945056388505
Position 5969: 0.09419433581755207
Position 6423: 0.09410512379980718
Position 395: 0.07002374063143267
Position 5985: 0.05084583970566046
Position 273: 0.03392910491640758
Position 3248: 0.02584489900122183
Position 255: 0.02059147601878325
Position 2878: 0.019741733070757904
Position 2993: 0.011129240203387163
Position 7701: 0.011038758019825639
Position 6326: 0.010652316178994824
Position 6303: 0.010499648363712135
Position 6577: 0.010171624411180805
Position 188: 0.0076973856373591535
Position 4361: 0.005687627731136214
Position 330: 0.005685723228393462
Position 622: 0.004329227449181601
Position 234: 0.003919331609417553
Position 729: 0.0038444824403221526
Position 4264: 0.0029949500432288555
Position 7925: 0.0021479058991787816
Position 5745: 0.002082664981977809
Position 3698: 0.0020620173862985736
Position 1099: 0.0020224093290835297
Position 7869: 0.0019441647155523812
Position 3226: 0.0019153523848069282
Position 8098: 0.0018655831679744387
Position 3635: 0.0017901308054879212
Position 306: 0.0016871390205632699
Position 642: 0.0013743343916222108
Position 515: 0.0013181853595856051
Position 358: 0.0012969598192650185
Position 7406: 0.0012810506871941173
Position 297: 0.0011417125520265519
Position 450: 0.0010196210899285829
Position 219: 0.0009514735472661087
Position 6404: 0.0009109797438721793
Position 6513: 0.0005843236712566032
Position 371: 0.0005513384803932661
Position 4775: 0.0004506745740609936
Position 4861: 0.00041888932653102453
Position 410: 0.00039597333614393846
Position 4320: 0.00031776944528117643
Position 4215: 0.00029384720488686986
Position 244: 0.000223491995184159
Position 550: 0.00012923598733258101
Position 336: 0.00012839918387873024
Position 745: 9.720047893987278e-05
Position 2940: 2.3307042008386647e-05
Position 205: 5.928073752423005e-06
Position 151: 6.135453073643128e-07
Position 199: 5.498231161560984e-07
Position 284: 2.74805370809434e-07
