Gene = GEMIN5
index = 584
Annotated 5SS: [  242  1185  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279
 21212 25311 26483 30619 32847 33703 35130 35671 36871 39019 39770 42118
 45823 46969 48889]
Annotated 3SS: [ 1023  2186  5958  6631  9549 10658 12134 13654 16783 18105 20204 21029
 25170 26310 30390 32732 33579 35033 35532 36722 38898 39558 41865 45659
 46466 48791 49831]
SMsplice 5SS: [  242  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279 21212
 25311 26483 30619 33703 34756 35130 35671 36871 37794 39019 39770 42118
 45823 46752 48889 49992]
SMsplice 3SS: [ 2186  5958  6631  9549 10658 12231 13654 16783 18105 20204 21029 25170
 26310 30437 33579 34436 34899 35532 36722 37704 38898 39693 41865 45659
 46466 48791 49884 50095]
top_k =  100
Partition function (log Z): 30.985324663388692

Sorted 5' Splice Sites (High to Low Probability):
Position 26483: 0.9994557116718698
Position 18243: 0.9925001839419505
Position 36871: 0.9894904322939634
Position 6111: 0.9879846672279867
Position 21212: 0.9815062730006965
Position 6752: 0.9792165254848737
Position 12348: 0.9767664603906311
Position 39019: 0.9643481490126532
Position 45823: 0.9574790758005686
Position 35671: 0.9558549245005932
Position 33703: 0.9401527310868928
Position 242: 0.9292871108713687
Position 13741: 0.9256351019638044
Position 2369: 0.924436133414591
Position 25311: 0.9236373438295814
Position 34756: 0.8991966642366407
Position 42118: 0.8827245298885115
Position 39770: 0.8739461547418057
Position 9683: 0.8464530013549207
Position 20279: 0.829336972168885
Position 30619: 0.8168199757148336
Position 46752: 0.7983644018679766
Position 48889: 0.7773952081497093
Position 1185: 0.7592194121066688
Position 10825: 0.7086427184139159
Position 35130: 0.6877066932840219
Position 49992: 0.6594123155780235
Position 37794: 0.5765339248483199
Position 25680: 0.545582904164189
Position 16867: 0.5044989641339838
Position 46969: 0.4891560567198834
Position 8025: 0.3612557354180093
Position 884: 0.36093535106363944
Position 35399: 0.34554090292833467
Position 14063: 0.3087032802645581
Position 34138: 0.2848502544080704
Position 33982: 0.28387428159308903
Position 46613: 0.20151488995529948
Position 7674: 0.17270722611578754
Position 12135: 0.1376142157276267
Position 32847: 0.10538232274476016
Position 37400: 0.06817141228124482
Position 2569: 0.060716595841633955
