Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 10275 21786 22853 23123 37593 74829 77285]
SMsplice 3SS: [10116 21695 22779 22988 37476 74737 77136 77913]
top_k =  100
Partition function (log Z): -44.24247902435172

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 1.000000000000007
Position 10275: 0.3573732080334207
Position 3966: 0.003958670645528996
Position 4107: 0.002627796095139861
Position 2832: 0.002490004618756793
Position 2407: 0.002429450132526288
Position 5383: 0.0020123214991760773

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.41256306677074867
Position 11483: 0.2008118051987624
Position 11393: 0.1115592402765608
Position 13306: 0.10964033377048592
Position 12894: 0.08447583424460448
Position 6278: 0.08169543359848008
Position 10877: 0.07081178946659634
Position 10930: 0.03795797772738555
Position 7219: 0.02874531442197919
Position 6331: 0.02250108539843716
Position 9983: 0.01983007327114993
Position 8305: 0.019076665165262616
Position 10554: 0.015736667634591035
Position 9332: 0.014935910067942157
Position 10557: 0.013117503660323498
Position 3706: 0.01214057303497186
Position 3877: 0.011823945009265703
Position 3905: 0.008210768969997192
Position 3602: 0.005820691041958388
Position 4953: 0.005536287974320702
Position 8241: 0.0054146262870274926
Position 2744: 0.00470580895416571
Position 7070: 0.00461432772649419
Position 2222: 0.004582265569625626
Position 506: 0.004055787447019057
Position 5466: 0.003947649819646411
Position 2266: 0.003668180780340005
Position 3757: 0.0035745841091605708
Position 4369: 0.003567688343276585
Position 5234: 0.0035197751265059383
Position 3580: 0.003348401357355145
Position 5894: 0.002680104442550621
Position 736: 0.002627421446777774
Position 5049: 0.002557464866058975
Position 5277: 0.0024588777826105948
Position 1104: 0.0021658488447123844
Position 6498: 0.0019241988130114342
Position 752: 0.0018801751583841862
Position 3881: 0.001812869205021525
Position 654: 0.001777173808911343
Position 3336: 0.0017202414788781719
Position 1932: 0.0016924978433175866
Position 3926: 0.0016620339325596084
Position 580: 0.0014488876730894057
Position 3558: 0.0011743359477198259
Position 1873: 0.001129004477134868
Position 535: 0.0011013361777131006
Position 3775: 0.0009769189980818097
Position 4395: 0.0009761141140205463
Position 1229: 0.00096313482971553
Position 5008: 0.0009594419962171237
Position 2125: 0.0008555798383326294
Position 2644: 0.000755010417150533
Position 2884: 0.0006719540968794619
Position 3442: 0.0006380625773942716
Position 3709: 0.0005511733551747569
Position 3183: 0.00044589569874495087
Position 1642: 0.00028233691055521315
Position 1970: 0.0002251513816426909
Position 1645: 0.00020036804821341644
Position 550: 0.00017653195145447029
Position 672: 0.0001666761464457739
Position 306: 0.00013334375917025917
Position 339: 0.0001112227824664213
