Gene = SNRPE
index = 1292
Annotated 5SS: [  99  608 2111 3505]
Annotated 3SS: [ 580 2047 3425 8261]
SMsplice 5SS: [ 612 3505]
SMsplice 3SS: [3425 8261]
top_k =  100
Partition function (log Z): -7.324089152040134

Sorted 5' Splice Sites (High to Low Probability):
Position 3505: 0.7532337510791852
Position 612: 0.6356683063415279
Position 341: 0.39113118936044083
Position 99: 0.11124448456183064
Position 608: 0.10128024045180638
Position 7651: 0.059404414052813
Position 129: 0.056918755306472876
Position 2231: 0.050973354279248664
Position 2111: 0.04970254546552272
Position 1670: 0.04697006701802169
Position 495: 0.02714692739100632
Position 244: 0.019589281855498106
Position 261: 0.015246405740497475
Position 135: 0.010048264985445076
Position 269: 0.007087555241331521
Position 462: 0.005186613030207105
Position 148: 0.003352646970537442
Position 1681: 0.003302455114926786
Position 81: 0.0027205894048670733
Position 64: 0.002045625186793251
Position 188: 0.0014354124104648772
Position 367: 0.0009903612751329834
Position 1345: 0.000670000813799939
Position 1059: 0.0006667839506002735
Position 650: 0.0005819159642768355
Position 1005: 0.00030060688441226556
Position 1161: 0.00025580581016558735
Position 817: 8.275503687925364e-05
Position 115: 1.7711568023642139e-06
Position 21: 1.0299468221227856e-06
Position 87: 8.000303843300735e-07
Position 15: 5.659001904882261e-08
Position 72: 4.665391037995663e-08
Position 50: 1.2354395456543985e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8261: 0.937152123201095
Position 3425: 0.7562104785232052
Position 528: 0.3243482834508151
Position 2047: 0.10102594974345477
Position 7496: 0.06560859054724512
Position 1615: 0.05648934204337923
Position 566: 0.04866016249838183
Position 6921: 0.034485825787062274
Position 442: 0.0077027107791461415
Position 466: 0.005274324643403082
Position 304: 0.005170351571206676
Position 6330: 0.003066562311210011
Position 953: 0.002562753891402317
Position 6469: 0.001955149631919163
Position 5266: 0.0016353799987437216
Position 5036: 0.0012297398523247534
Position 3873: 0.001068855709076682
Position 4515: 0.0008623253964166846
Position 2384: 0.0006286687011429535
Position 3780: 0.0005102606721053076
Position 5058: 0.00040360053847959674
Position 1205: 0.00038284416943871856
Position 413: 0.0003525358145939647
Position 1160: 0.00010110265473072056
Position 1259: 0.00010023109626405407
Position 699: 7.519591065543228e-05
Position 485: 6.135575043069172e-05
Position 532: 5.7948000955189034e-05
Position 472: 5.698864572261585e-05
Position 423: 7.181452810897253e-07
Position 580: 4.7203675697599966e-07
