Gene = LRRC72
index = 797
Annotated 5SS: [  147  5673 10801 30546 32104 39507 40648 53206]
Annotated 3SS: [ 5598 10730 30463 31992 39416 40494 53177 54427]
SMsplice 5SS: [  147   754  5673  5926 30546 39507 40648 41415]
SMsplice 3SS: [  617  5517  5774 30463 39416 40494 41321 54427]
top_k =  100
Partition function (log Z): -25.429139268990664

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9841565773541172
Position 5673: 0.9147608123150797
Position 754: 0.6855708200822889
Position 5926: 0.41799060374683134
Position 3966: 0.059242829694422516
Position 6178: 0.02083179628664579
Position 6458: 0.017389258504527542
Position 232: 0.015360763146342955
Position 1480: 0.005894357410867863
Position 898: 0.0027943600053742072
Position 685: 0.0021069661015730087
Position 1117: 0.0006585643197940105
Position 722: 0.00047859176207233866
Position 397: 0.0002483052971046525
Position 278: 0.00013471273780877078
Position 528: 0.00010011063258158103
Position 839: 4.3648881044721046e-07
Position 412: 2.931143048223157e-07
Position 560: 2.084810056635866e-07
Position 590: 1.0569871658821912e-07
Position 594: 8.331045148199692e-08
Position 580: 6.907543943310203e-08
Position 49: 4.958029016050842e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5517: 0.9147608123150797
Position 617: 0.661500117236286
Position 5774: 0.5643770545883761
Position 13507: 0.3556376284009806
Position 5740: 0.12644598146245487
Position 9484: 0.09721862752261097
Position 6632: 0.07665114624743743
Position 3891: 0.06045792203023574
Position 1014: 0.054671414886975196
Position 7862: 0.047284079706643764
Position 8737: 0.03488491835032602
Position 6374: 0.025512424352414007
Position 621: 0.018619109925475573
Position 1360: 0.015631225044173323
Position 6053: 0.01138291152475429
Position 557: 0.010856862972360843
Position 6333: 0.010231020626141013
Position 5911: 0.009552571417871721
Position 6029: 0.008997288238930869
Position 965: 0.005778173038200333
Position 7442: 0.005522927612211117
Position 1116: 0.003140623245256752
Position 6008: 0.002060360641022889
Position 1472: 0.001932017162671475
Position 6056: 0.0015067432392874612
Position 1778: 0.0009538043512722161
Position 6264: 0.0007451782749509212
Position 1944: 0.00039178127543624446
Position 800: 0.0003356435365793909
Position 938: 0.00027798038965306653
Position 472: 0.00017166927143236733
Position 753: 7.499881767042067e-05
Position 496: 5.2613218981163795e-05
Position 641: 5.1357380754559944e-05
Position 506: 1.4872437652775407e-05
Position 826: 1.1591735002430241e-05
Position 5820: 1.0038713675966254e-05
Position 310: 8.091417139880608e-06
Position 673: 6.588152660705232e-06
Position 670: 4.4546937266455656e-07
Position 742: 6.660113537071224e-09
Position 257: 2.6805936678667187e-09
