Gene = TBCCD1
index = 1380
Annotated 5SS: [  437  6550 12127 14135 15646 16290 19415]
Annotated 3SS: [ 6170 11970 13767 15458 15791 19263 23587]
SMsplice 5SS: [  437  2399  6550 12127 15646 19415]
SMsplice 3SS: [ 2306  6276 11970 15513 19263 23587]
top_k =  100
Partition function (log Z): -15.131234891888514

Sorted 5' Splice Sites (High to Low Probability):
Position 2399: 0.9171229582001409
Position 6550: 0.873919737034692
Position 12127: 0.6219170294290964
Position 9718: 0.5824452143402077
Position 437: 0.4637111926766399
Position 262: 0.44264041175180435
Position 5956: 0.3575207240714041
Position 13928: 0.18926708243909465
Position 14135: 0.1233029546236187
Position 8630: 0.05590821324049475
Position 105: 0.038420884662470664
Position 84: 0.02049618756948356
Position 303: 0.018632133031418786
Position 548: 0.016200769274418436
Position 90: 1.1545942367381096e-06
Position 67: 1.0798567440519257e-06
Position 288: 3.1578072735431754e-08
Position 184: 1.7664537642452125e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2306: 0.8692189036829959
Position 15791: 0.7173499850751497
Position 11970: 0.6440754156665164
Position 9627: 0.5984074209689664
Position 6276: 0.47923454496285633
Position 13767: 0.47073491222671116
Position 5819: 0.3575207240714041
Position 6170: 0.2780576832655661
Position 6206: 0.11734544426690852
Position 8503: 0.044277067426783216
Position 12364: 0.03338339534341037
Position 14227: 0.03231017146802738
Position 2263: 0.030955663654339834
Position 8573: 0.01163114581371153
Position 2124: 0.010616650369078258
Position 7602: 0.008067563937875489
Position 2011: 0.006680549716024996
Position 6672: 0.003133390950741403
Position 6642: 0.0018291022701217466
Position 7347: 0.0017488349550678955
Position 7724: 0.00098284988695031
Position 7921: 0.0008981520229260166
Position 8199: 0.0008721816114079037
Position 7656: 0.0006045287072955072
Position 535: 0.0005768084780287454
Position 2777: 0.0004847433305359031
Position 2518: 0.0002069197397576719
Position 350: 0.0001243210814852126
Position 2752: 8.374586454983822e-05
Position 1647: 7.890582924080942e-05
Position 302: 3.802554917763623e-06
Position 236: 3.303367045586274e-06
Position 362: 2.467328778679948e-06
Position 379: 2.3418112951334566e-06
Position 326: 2.152781346517667e-06
Position 213: 5.01714501866812e-07
Position 171: 3.915206019658314e-07
Position 156: 3.555006976379044e-07
Position 386: 2.089915558269765e-07
Position 259: 1.6001675225694021e-07
Position 252: 1.5097230573001334e-07
Position 434: 1.107210963587027e-07
Position 195: 7.118423092971969e-08
Position 313: 3.092901233752888e-08
