Gene = RABL6
index = 1111
Annotated 5SS: [  366 15699 17866 20586 21524 23901 24410 27885 29702 30055 31161 31526
 31905 32252]
Annotated 3SS: [15563 17817 20532 21431 23759 24303 27780 29384 29900 30947 31260 31732
 32192 32360]
SMsplice 5SS: [  366  2026 15699 21524 23901 24410 27885 29702 30055 31161 31526 31905
 32252]
SMsplice 3SS: [ 1924 15563 21431 23812 24303 27780 29384 29900 30947 31260 31732 32192
 32360]
top_k =  100
Partition function (log Z): 28.311820195536463

Sorted 5' Splice Sites (High to Low Probability):
Position 21524: 1.0000000000000047
Position 2026: 1.0000000000000018
Position 15699: 0.9717427712917308
Position 27885: 0.9716809515858799
Position 32252: 0.9674874791796005
Position 31905: 0.9372399087984056
Position 24410: 0.9073981387178779
Position 23901: 0.8927762303747621
Position 366: 0.857477228859631
Position 30055: 0.8386149767784062
Position 29702: 0.8213829772782272
Position 31526: 0.800727949382378
Position 31161: 0.7882032921208265
Position 7992: 0.19270197014927196
Position 7305: 0.16009183098981683
Position 30020: 0.1544756212972968
Position 31079: 0.14417164943754066
Position 31407: 0.13583539244935625
Position 28877: 0.1258729565093133
Position 16146: 0.10643754459969668
Position 775: 0.0903290305329602
Position 24587: 0.08861114181204668
Position 28141: 0.08363400128527318
Position 23905: 0.06376180262467848
Position 32110: 0.05910090098968207
Position 18595: 0.04966560000996752
Position 15946: 0.049299552766565724
Position 18925: 0.044053679824915544
Position 31353: 0.039792277435429645
Position 19904: 0.03905790647931021
Position 29757: 0.03032823878256414
Position 15708: 0.02825722870827269
Position 31896: 0.02193980301998916
Position 31552: 0.02036625888534446
Position 260: 0.01800927584149829
Position 16927: 0.017552896989121606
Position 27914: 0.01598507413985007
Position 441: 0.015408349999166982
Position 31171: 0.012253786228112126
Position 31183: 0.009609653497337096
Position 1469: 0.006637690527147999
Position 31928: 0.006606949552109166
Position 16136: 0.006301109855259618
Position 476: 0.005889846068654064
Position 27905: 0.0044014886213400144
Position 30404: 0.004188175356125332
Position 27997: 0.00413296275248329
Position 31909: 0.0030839392703092025
Position 23872: 0.0025205627290562833
Position 27850: 0.002164999206874226
Position 23947: 0.0021364696725330486
Position 26795: 0.0019005127879531054
Position 1247: 0.0015571445375758002
Position 639: 0.001359890524667168
Position 32726: 0.0012924206248604402
Position 28782: 0.0012701009087691237
Position 28851: 0.0012132630806829627
Position 265: 0.0011120758796716959
Position 32193: 0.0008410201549680287
Position 1601: 0.0006419752135278539
Position 370: 0.0005541503609786022
Position 31561: 0.00044749248264799987
Position 24367: 0.0004461192125029968
Position 1515: 0.0003795240717034103
Position 62: 0.00033945969039623467
Position 741: 0.0003043578924206757
Position 30435: 0.00016059059546972318
Position 31022: 2.1515269431293645e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 21431: 1.0000000000000033
Position 15563: 1.000000000000003
Position 27780: 0.989836216020776
Position 32360: 0.9835819137361864
Position 32192: 0.9776031970622577
Position 30947: 0.8653737934574514
Position 31732: 0.8439715192360547
Position 29900: 0.7832098374517259
Position 31260: 0.7818553157347328
Position 29384: 0.7332505498327921
Position 23812: 0.720483218075825
Position 24303: 0.7005655367065076
Position 1924: 0.6867020509892482
Position 23759: 0.2287025046277364
Position 1726: 0.2228828634532709
Position 31352: 0.20762309821968805
Position 24300: 0.20714544157425954
Position 29918: 0.2011355018025608
Position 7820: 0.19270197014927196
Position 7072: 0.1267528735818698
Position 28761: 0.12525819512883657
Position 31833: 0.10699875400253725
Position 1939: 0.09025759575628763
Position 16052: 0.07768920324838417
Position 31045: 0.07066011098298834
Position 29623: 0.06616374785823449
Position 29541: 0.05229797213530886
Position 18481: 0.04966560000996752
Position 24463: 0.04958795929262694
Position 15798: 0.049299552766565585
Position 18837: 0.04405367982491555
Position 19820: 0.03905790647931021
Position 24478: 0.03805418154484847
Position 28057: 0.036743397458405214
Position 6890: 0.033338957407947484
Position 32007: 0.023008108491829722
Position 16075: 0.021554330511076587
Position 31970: 0.019638734716528595
Position 30985: 0.018225992112808644
Position 31813: 0.017999116388937617
Position 16830: 0.017552896989121637
Position 28054: 0.017027044899886195
Position 28096: 0.013903248799374907
Position 28068: 0.013540562194990493
Position 32031: 0.013504322069666529
Position 15945: 0.013495120695495555
Position 23609: 0.01200934269746914
Position 31274: 0.00769095668073646
Position 27801: 0.005227215552208626
Position 29806: 0.004803852405904296
Position 30314: 0.004348765951595055
Position 29852: 0.0039403526499670076
Position 32002: 0.0037700205115570157
Position 28781: 0.0030981253699288213
Position 27782: 0.0025890991552523814
Position 28005: 0.0024197479326162176
Position 26499: 0.0019005127879531064
Position 32364: 0.0018642083890076917
Position 32971: 0.0014508040989818904
Position 32041: 0.0014212467632023632
Position 32890: 0.001275141429465202
Position 24509: 0.0009603757483976422
Position 32367: 0.0007819888806437967
Position 33122: 0.000520152089821254
Position 27786: 0.00044813541373758066
Position 27807: 0.00026481016445128666
Position 32711: 0.000203193723249094
Position 1864: 0.00015748980119355117
Position 24403: 5.2145012136654355e-05
Position 24068: 4.314376659296226e-05
Position 24311: 3.0615049513800406e-05
Position 24136: 1.1610568929332004e-05
Position 24505: 4.390478612528897e-06
