Gene = ERO1B
index = 508
Annotated 5SS: [  304 12111 28564 29936 32101 38564 45708 46197 49158 51762 55339 55717
 56916 60062 61154]
Annotated 3SS: [11990 28479 29893 32017 38489 45586 46149 49145 51734 55245 55469 56845
 59974 61019 63408]
SMsplice 5SS: [  304  5401 12111 21871 24356 24638 28564 28757 29936 32101 38564 39157
 46197 55339 55717 60062 60379 61154 65852]
SMsplice 3SS: [ 5311 11990 21743 24112 24527 28479 28641 29787 32017 38489 39075 46149
 55245 55469 59974 60264 61019 65762 65949]
top_k =  100
Partition function (log Z): -31.670111585364943

Sorted 5' Splice Sites (High to Low Probability):
Position 5401: 0.9987853829574661
Position 12111: 0.9974610659923632
Position 304: 0.8626313317148046
Position 519: 0.4428714729295391
Position 1956: 0.2711754627001604
Position 905: 0.24110832925947406
Position 1267: 0.09118386521477549
Position 1941: 0.06127327735079396
Position 196: 0.023255147475536916
Position 416: 0.003595304036109193
Position 169: 0.0007477766058779868
Position 190: 0.0006205008245707637
Position 184: 0.0005705860425344921
Position 214: 0.00019670685988809093
Position 186: 0.000162675574777149
Position 241: 4.226690882508346e-05
Position 314: 3.2001100613573456e-05
Position 375: 1.4554434455703043e-05
Position 676: 1.3708993075008414e-05
Position 545: 9.975803416051347e-06
Position 129: 9.688788604896662e-06
Position 253: 8.517354856956072e-06
Position 42: 1.7113193699395705e-06
Position 697: 5.431029994943541e-07
Position 496: 4.402954819766016e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5311: 0.9996665895032026
Position 11990: 0.9974610659923632
Position 24112: 0.5601228851808566
Position 494: 0.3395260962194971
Position 23590: 0.32193540119769326
Position 1868: 0.3038266432824936
Position 433: 0.062504942765925
Position 1124: 0.05211109801661075
Position 757: 0.04142895368669868
Position 873: 0.03537982434926068
Position 1105: 0.02855944045625175
Position 13106: 0.024139123365873812
Position 853: 0.022009799619011904
Position 15388: 0.021999442365647746
Position 738: 0.021942376261275938
Position 806: 0.017471239958381717
Position 694: 0.014314551212919469
Position 1889: 0.013483146734413833
Position 14867: 0.012719482997974409
Position 14029: 0.009508503264680128
Position 14511: 0.00901367063669685
Position 594: 0.008832933312291673
Position 1870: 0.00866117944125223
Position 13548: 0.0068020698202845755
Position 15233: 0.006672280644871226
Position 1940: 0.006659973664096504
Position 13552: 0.006629958638804805
Position 1080: 0.006345051044717487
Position 13507: 0.005550564400362426
Position 835: 0.005538291369354212
Position 1102: 0.004168275697195453
Position 397: 0.003597353106184824
Position 465: 0.003431536474219024
Position 13840: 0.0027197535763921767
Position 12245: 0.0023207341993573757
Position 12334: 0.002157679773094728
Position 12704: 0.0017967005417768938
Position 12321: 0.0017852047411358771
Position 12777: 0.0015876106468577808
Position 10392: 0.0004814198368463095
Position 5527: 0.0003411622195612527
Position 6766: 0.00021766497567231286
Position 5837: 0.00015696324558127416
Position 7500: 0.0001271066874425123
Position 4444: 3.613333855401435e-05
Position 5254: 2.5176262143151554e-05
Position 449: 1.9182527360202348e-06
Position 408: 1.3007668387482637e-06
Position 653: 1.1386082034078747e-06
Position 387: 2.8148726429977395e-07
Position 451: 3.958895750472964e-08
Position 415: 2.9352893915424102e-08
Position 528: 2.7756786350716562e-08
Position 892: 2.617275948410215e-08
Position 413: 1.8919284271369124e-08
Position 303: 1.5364843131339637e-08
Position 258: 4.107774500600558e-09
Position 287: 1.6269626375446534e-09
Position 430: 6.898955033024683e-10
Position 297: 1.82435238356819e-10
Position 275: 1.4442002430514956e-10
