Gene = HSD17B7
index = 665
Annotated 5SS: [   90  2117  5932  7171  9192 12790 13578 14747]
Annotated 3SS: [ 1912  5838  7055  8996 12684 13520 14647 21551]
SMsplice 5SS: [   90  2117  4811  7171  9192 12204 12790 13578 14747]
SMsplice 3SS: [ 1984  4703  7055  8996 12085 12684 13520 14647 21551]
top_k =  100
Partition function (log Z): 12.02895031914174

Sorted 5' Splice Sites (High to Low Probability):
Position 12790: 1.000000000000003
Position 14747: 0.9997946607591182
Position 9192: 0.999331301188999
Position 7171: 0.9891056110421604
Position 2117: 0.9594074760566025
Position 4811: 0.9395704765315807
Position 5932: 0.8549322055747355
Position 13578: 0.8148134561729481
Position 90: 0.6192490990092735
Position 6842: 0.4758857939008777
Position 5380: 0.4439747780359149
Position 8821: 0.44120712409197077
Position 7796: 0.4171758248216843
Position 9518: 0.3469146647488301
Position 5098: 0.272567184279992
Position 225: 0.25248411932854603
Position 5031: 0.2522664813630435
Position 4636: 0.1995633996543743
Position 5385: 0.19483350990295295
Position 7470: 0.18123151907862883
Position 9755: 0.16961380000816786
Position 15588: 0.15432481320220504
Position 962: 0.11361264137838993
Position 16282: 0.0746829505114196
Position 6838: 0.0710652306753942
Position 6827: 0.06773330151313531
Position 310: 0.06353873721388252
Position 1469: 0.05661326160876408
Position 955: 0.05517858956776246
Position 41: 0.04556767988193217
Position 7754: 0.04451091189484677
Position 2934: 0.036270580907019415
Position 15545: 0.0302720535251248
Position 6023: 0.030248866094085405
Position 14408: 0.026316839924447537
Position 3283: 0.02596240296738284
Position 9979: 0.02029921617093201
Position 13634: 0.01391502545383546
Position 17945: 0.013557717808178741
Position 4745: 0.012783084207680203
Position 17649: 0.00938439624095652
Position 8190: 0.0076464220304381676
Position 7135: 0.007291584603536778
Position 15108: 0.007001948909215482
Position 250: 0.005842451822030059
Position 1602: 0.005395939656840385
Position 9267: 0.0006686988110045384
Position 64: 0.00041902799669291487
Position 9607: 0.00041428759474903317
Position 45: 0.00011907680505614346
Position 17: 6.978869627455227e-06
Position 360: 5.407882417522764e-06
Position 133: 3.947487210111695e-06
Position 39: 3.907928083948867e-06
Position 204: 1.9004624731456515e-06
Position 106: 1.5449121813774928e-06
Position 19: 2.709367888598626e-07
Position 149: 1.9389544409655376e-07
Position 67: 2.7681889204934378e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12684: 1.0000000000000033
Position 14647: 0.9969124563749286
Position 7055: 0.9142377663735214
Position 21551: 0.8625892823039779
Position 13520: 0.8180866860535924
Position 8996: 0.8110825249284662
Position 4703: 0.6429794252000987
Position 5281: 0.6240027754045567
Position 5741: 0.6157261482319352
Position 1912: 0.46129566391448684
Position 1984: 0.4284419166014532
Position 9466: 0.3757714691094745
Position 4930: 0.3206528148831848
Position 4725: 0.3093741355391623
Position 8585: 0.30921713023173253
Position 5838: 0.2600290938514194
Position 7647: 0.25378659712302853
Position 6740: 0.22905463682758026
Position 6724: 0.21949745456936948
Position 4535: 0.1995633996543743
Position 4874: 0.1898007467341838
Position 7394: 0.18913960991894718
Position 9028: 0.1881842402548467
Position 15485: 0.1662642184977267
Position 6677: 0.16613223469245722
Position 8708: 0.1319899938602382
Position 7573: 0.10407847222993631
Position 21524: 0.09053971259548024
Position 16131: 0.08301737269699715
Position 7081: 0.08186667767615906
Position 903: 0.0755200926211912
Position 9411: 0.06356167815275106
Position 1877: 0.05388617154208171
Position 7684: 0.052080914129146644
Position 9648: 0.04466546849826257
Position 1357: 0.039321621204198305
Position 7715: 0.03647701141231528
Position 2810: 0.036270580907019345
Position 769: 0.03253769231155654
Position 9389: 0.032027887920954436
Position 822: 0.028929650217000627
Position 14278: 0.022840797912894062
Position 1432: 0.02268758006140623
Position 3155: 0.02195265422240059
Position 17685: 0.020625013233089434
Position 9898: 0.020299216170932034
Position 15463: 0.01893218103570484
Position 5252: 0.014805512534310908
Position 17507: 0.012238891211850554
Position 4977: 0.011558331719426872
Position 5931: 0.009425829585466464
Position 14980: 0.00914090091097989
Position 203: 0.008893003054837678
Position 13292: 0.008766746884704175
Position 1937: 0.007787751702705945
Position 2060: 0.007698762744621154
Position 8001: 0.007646422030438164
Position 7579: 0.007355650981785653
Position 113: 0.005892328833932625
Position 19107: 0.005669128348216327
Position 17171: 0.0054683303585578965
Position 20552: 0.004240721994323613
Position 15767: 0.0041264936038199725
Position 15070: 0.00401108673695278
Position 3185: 0.004009748744982244
Position 14167: 0.003476042011553475
Position 801: 0.003104077813708916
Position 4912: 0.0028217723062401233
Position 14668: 0.001922303419019624
Position 13502: 0.0018750486884874774
Position 14612: 0.0011652402060544204
Position 15041: 0.0010713072141579928
Position 465: 0.0007232509455643228
Position 17209: 0.0006270156109464371
Position 16501: 0.00045688460343535535
Position 9699: 0.0004458862812498788
Position 286: 0.00043550726188566557
Position 9543: 0.00039389807986517985
Position 8924: 0.0003859205450731155
Position 8876: 0.00034731427161772185
Position 6945: 0.00029275159601693394
Position 1818: 0.00017890824593070058
Position 1846: 0.00011830130532220153
Position 9359: 7.646430918944812e-05
