Gene = C9orf78
index = 264
Annotated 5SS: [ 137  569 1618 1829 3380 4405 5871 6071]
Annotated 3SS: [ 508 1565 1757 3301 4206 5733 5971 7022]
SMsplice 5SS: [ 137 1829 3380 5871 6071]
SMsplice 3SS: [1757 3301 5733 5971 7022]
top_k =  100
Partition function (log Z): 10.9411796190879

Sorted 5' Splice Sites (High to Low Probability):
Position 3380: 0.997536437637596
Position 5871: 0.9934924157259519
Position 137: 0.9582911756664697
Position 1829: 0.9215986441309854
Position 6071: 0.8736440607628344
Position 4405: 0.6217767441677002
Position 7108: 0.4352519789993289
Position 569: 0.4016059429260533
Position 1618: 0.35823170861366266
Position 353: 0.0928785831476029
Position 1149: 0.08813805056757903
Position 1192: 0.08679625358138264
Position 564: 0.07862509669150487
Position 534: 0.06163187369357696
Position 1675: 0.040233265194483794
Position 4388: 0.03959172111376269
Position 4777: 0.029735748306976794
Position 132: 0.029663059457290055
Position 428: 0.023882388238764648
Position 6693: 0.017550970117046455
Position 6040: 0.016611071489571094
Position 7132: 0.012466844121879284
Position 763: 0.011449588796103251
Position 4033: 0.007705643835740289
Position 370: 0.005297864562861115
Position 1594: 0.005110322893217142
Position 7234: 0.004888839505536932
Position 1196: 0.004859273111875683
Position 5407: 0.004560915034671438
Position 282: 0.003924129174767911
Position 3621: 0.003695552477063335
Position 1961: 0.003336539215312467
Position 3402: 0.0023938508625593762
Position 4271: 0.002340505794111319
Position 1786: 0.002102405783776176
Position 168: 0.001836098763238584
Position 6044: 0.0014315092514104724
Position 629: 0.0012143841085924196
Position 6377: 0.0010051286804025812
Position 573: 0.0008082946071185485
Position 309: 0.00032723798164569943
Position 623: 0.0002744222559451996
Position 6548: 0.00016151342565090014
Position 6622: 0.00013432528780280904
Position 394: 0.00011768158558617864
Position 230: 0.00010847826174556679
Position 3386: 6.971149984522944e-05
Position 402: 5.5429085286674804e-05
Position 357: 3.839875515966621e-05
Position 388: 2.339712274370931e-05
Position 444: 1.8344889394411755e-05
Position 101: 5.060096988987537e-07
Position 60: 7.397108227816279e-08
Position 182: 1.0369871431187859e-08
Position 141: 6.998325982661014e-09
Position 63: 6.370110241891987e-09
Position 79: 3.1423106365590288e-09
Position 32: 2.9186505636897202e-09
Position 240: 2.8222687389882005e-10
Position 48: 2.6239980202828034e-10
Position 243: 2.2312714152985192e-10
Position 45: 1.0510660270502039e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3301: 0.9655661011936436
Position 5733: 0.9457600096997629
Position 7022: 0.9390597845955961
Position 1757: 0.9270108234383614
Position 5971: 0.8938280942805497
Position 508: 0.5452844474116646
Position 7783: 0.4374874033738509
Position 4206: 0.3657327675818297
Position 1332: 0.19839114267846597
Position 1020: 0.1659237158871529
Position 4313: 0.15000741500881487
Position 4334: 0.14543131929245823
Position 1565: 0.1184099421882054
Position 264: 0.11043994086085207
Position 1419: 0.04360141249964805
Position 1260: 0.0431995650267561
Position 5789: 0.0407228331356192
Position 3236: 0.034317545245250755
Position 4673: 0.027444815151178154
Position 7958: 0.02432361018987869
Position 7727: 0.021430209562457697
Position 7216: 0.02014186156835171
Position 946: 0.013869861373684502
Position 6536: 0.012220041318354474
Position 5764: 0.009498920754257106
Position 362: 0.007437796041169156
Position 3906: 0.007053580243344187
Position 448: 0.006037973588114237
Position 5319: 0.004560915034671437
Position 6586: 0.00405389324610079
Position 7762: 0.003307906339256374
Position 4226: 0.0024054306573630135
Position 4499: 0.0022909331557986372
Position 3514: 0.002256350232591212
Position 234: 0.0018375549821694095
Position 6005: 0.001576345959010489
Position 6498: 0.001411360840394002
Position 6234: 0.001005128680402581
Position 3542: 0.0009864069013145555
Position 653: 0.0006763952743188623
Position 3949: 0.0006520635923961025
Position 5563: 0.0006497403979221293
Position 3552: 0.00045279534315756587
Position 300: 0.0001997754383274555
Position 6407: 0.00016151342565090014
Position 4184: 0.0001320385351087963
Position 3307: 0.00011600357566336579
Position 337: 6.491557370794112e-05
Position 279: 3.075203231607639e-05
Position 405: 1.4761570416302562e-05
Position 272: 1.0492107880267876e-05
Position 402: 9.944417083539223e-06
Position 475: 9.7757298419135e-06
Position 314: 7.157477678262213e-06
Position 316: 5.32610523341839e-06
Position 369: 3.871366032205961e-06
Position 286: 1.2454540905106773e-06
Position 427: 3.54888368007534e-07
Position 3348: 3.499854441013327e-07
